Iteration	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
14020	-4270.613	-4286.025	15.41263	0.109996	0.203157	0.218482	0.235566	0.0994485	0.0928693	0.10359	0.115427	0.0376561	0.0380784	0.0797915	0.0388124	0.0520283	0.199201	0.259907	0.145683	0.054599	0.311754	0.0288549	0.267683	0.295788	0.156651	0.279877	1.424904
14030	-4272.871	-4287.606	14.735	0.0983026	0.221846	0.229213	0.205252	0.149275	0.137339	0.0839902	0.142648	0.0399354	0.00982303	0.0859109	0.0355299	0.0536027	0.227659	0.259829	0.13143	0.05057	0.289518	0.040995	0.277176	0.269522	0.15887	0.294432	1.492667
14040	-4274.988	-4291.014	16.02614	0.0998865	0.164031	0.205292	0.181241	0.178516	0.109507	0.0789845	0.108609	0.0286248	0.0377285	0.0890425	0.0383883	0.0437029	0.173453	0.273533	0.126788	0.0403043	0.335243	0.0506773	0.278728	0.283741	0.165466	0.272065	1.363554
14050	-4276.234	-4290.939	14.70551	0.0973707	0.183395	0.219684	0.261385	0.152279	0.113144	0.100024	0.125747	0.031054	0.0410617	0.0493872	0.057651	0.0634351	0.199878	0.213362	0.111343	0.0635861	0.341838	0.0699933	0.289218	0.253294	0.173993	0.283495	1.495617
14060	-4276.804	-4291.228	14.42374	0.111879	0.190333	0.264113	0.171221	0.175612	0.111622	0.110221	0.12636	0.0390316	0.0248313	0.0755028	0.0577032	0.0653629	0.230482	0.229688	0.126296	0.0429533	0.340386	0.030195	0.266523	0.272678	0.191371	0.269427	1.523794
14070	-4272.168	-4287.13	14.96173	0.110738	0.180974	0.190469	0.200019	0.136943	0.137375	0.0909283	0.181878	0.031452	0.0289838	0.0850836	0.0409824	0.0541693	0.192862	0.259385	0.135417	0.050152	0.326742	0.0354421	0.275934	0.265375	0.174695	0.283995	1.469994
14080	-4276.747	-4291.638	14.89077	0.0929673	0.185253	0.240872	0.200019	0.175351	0.107979	0.0920397	0.115083	0.0641838	0.0433314	0.0791401	0.0425672	0.0383037	0.195332	0.263049	0.125332	0.0504194	0.328881	0.0369869	0.26956	0.281988	0.145527	0.302924	1.47709
14090	-4272.163	-4287.428	15.26522	0.112803	0.213865	0.210728	0.202187	0.131095	0.10049	0.106521	0.107488	0.0218316	0.0529836	0.051049	0.0330872	0.0955189	0.191312	0.270458	0.136239	0.0753039	0.289079	0.0376088	0.269383	0.284515	0.149922	0.29618	1.439645
14100	-4274.732	-4290.224	15.49218	0.110325	0.14955	0.242428	0.184659	0.130293	0.0954281	0.0956283	0.141466	0.0323895	0.0208715	0.0508368	0.0746165	0.0884586	0.206986	0.265968	0.131647	0.0682044	0.307491	0.0197037	0.275764	0.251307	0.190335	0.282593	1.41695
14110	-4274.786	-4289.757	14.97114	0.106303	0.174656	0.177408	0.205258	0.128883	0.117256	0.0888834	0.174134	0.0209945	0.0480888	0.090308	0.0504613	0.0864199	0.216112	0.235589	0.136216	0.0509379	0.338179	0.0229655	0.280523	0.273746	0.169178	0.276553	1.469053
14120	-4273.63	-4288.426	14.79557	0.105574	0.171675	0.22851	0.25775	0.158189	0.128224	0.0915423	0.107802	0.0516709	0.00824971	0.0691159	0.0572567	0.0510515	0.209257	0.230745	0.12714	0.0546833	0.353493	0.0246809	0.286045	0.249924	0.175068	0.288963	1.486611
14130	-4275.058	-4290.09	15.03288	0.118273	0.171012	0.210794	0.233203	0.154431	0.143824	0.0879195	0.153704	0.0391853	0.0051648	0.0550518	0.04716	0.0431567	0.198383	0.229089	0.147525	0.0416494	0.35407	0.0292829	0.25375	0.287402	0.174686	0.284162	1.46288
14140	-4272.933	-4288.874	15.9416	0.0877331	0.170964	0.215585	0.204782	0.130616	0.115052	0.116557	0.128265	0.0273641	0.00386712	0.0509618	0.0572519	0.0630085	0.209209	0.25803	0.120627	0.0513428	0.33097	0.0298206	0.278288	0.257614	0.177362	0.286735	1.372007
14150	-4275.443	-4290.264	14.82141	0.103778	0.159653	0.235423	0.183813	0.186672	0.108922	0.108708	0.159022	0.0137296	0.0192131	0.0909614	0.060888	0.0532406	0.178021	0.2644	0.141825	0.053907	0.319747	0.0421004	0.28085	0.265892	0.182272	0.270987	1.484026
14160	-4271.125	-4285.68	14.55489	0.12346	0.195522	0.234599	0.211335	0.140438	0.152797	0.0842862	0.128408	0.0227052	0.0318528	0.0613785	0.061734	0.062163	0.203374	0.252321	0.113508	0.082717	0.315235	0.0328455	0.277668	0.280776	0.155017	0.286539	1.510679
14170	-4272.272	-4287.794	15.52233	0.0963224	0.212817	0.261932	0.16818	0.134108	0.130073	0.104276	0.103247	0.0245327	0.0311504	0.0595521	0.0389078	0.0488365	0.21821	0.242425	0.121747	0.0478286	0.347969	0.0218195	0.272672	0.269635	0.190377	0.267316	1.413934
14180	-4268.09	-4282.792	14.70182	0.104604	0.219409	0.238618	0.20078	0.15213	0.12283	0.104276	0.112649	0.043938	0.0255481	0.0792845	0.0411047	0.0508135	0.218909	0.238599	0.128742	0.0457043	0.317264	0.0507827	0.263881	0.28247	0.170615	0.283033	1.495985
14190	-4276.673	-4291.656	14.98377	0.113558	0.148142	0.221812	0.208095	0.185968	0.128774	0.0978076	0.141979	0.0169052	0.0196167	0.0524462	0.0519584	0.0807276	0.223564	0.265102	0.125901	0.0366337	0.290228	0.0585726	0.258118	0.292888	0.169446	0.279548	1.46779
14200	-4275.201	-4290.458	15.25684	0.127124	0.188974	0.27138	0.18394	0.104858	0.113148	0.0839283	0.129044	0.0323169	0.0299767	0.0695976	0.0457988	0.0603955	0.230052	0.227839	0.154594	0.0473397	0.31773	0.0224459	0.276834	0.258836	0.179511	0.28482	1.440483
14210	-4267.492	-4283.11	15.61803	0.109582	0.168573	0.230742	0.195607	0.125002	0.10091	0.100254	0.138114	0.0273604	0.0419828	0.0682997	0.0338346	0.0641026	0.207047	0.260085	0.12268	0.0443184	0.342416	0.0234539	0.273705	0.259214	0.187553	0.279528	1.404364
14220	-4276.014	-4291.549	15.53467	0.119617	0.175513	0.2007	0.163893	0.157142	0.116888	0.0974689	0.135012	0.0159213	0.0407122	0.069108	0.0918601	0.0288648	0.224353	0.227944	0.13022	0.0688963	0.317882	0.030705	0.266802	0.261212	0.16434	0.307646	1.412701
14230	-4282.24	-4298.229	15.98942	0.112209	0.176978	0.257266	0.192099	0.126506	0.0766885	0.0741702	0.113591	0.00285952	0.0614574	0.0638851	0.0389598	0.0705564	0.23458	0.231752	0.157103	0.0472057	0.306686	0.0226733	0.262224	0.293755	0.164467	0.279553	1.367225
14240	-4277.973	-4293.978	16.00497	0.109548	0.202289	0.199874	0.199709	0.1017	0.128104	0.0727696	0.124952	0.00841363	0.0299851	0.0481243	0.0659752	0.0742248	0.224333	0.267972	0.13859	0.0497577	0.288675	0.0306733	0.25446	0.28014	0.186345	0.279055	1.36567
14250	-4271.419	-4286.264	14.84497	0.098961	0.16995	0.258664	0.18753	0.124814	0.127573	0.119159	0.12705	0.019462	0.0645748	0.0687806	0.0255723	0.0895788	0.192559	0.238969	0.139176	0.0570685	0.334367	0.0378607	0.284008	0.26158	0.158762	0.29565	1.48167
14260	-4271.945	-4286.667	14.72228	0.108175	0.234318	0.232284	0.207741	0.143889	0.111758	0.0953808	0.121926	0.0164804	0.0586212	0.0569148	0.0292235	0.0772274	0.202873	0.27427	0.143974	0.0590359	0.283735	0.0361124	0.256467	0.277899	0.182552	0.283081	1.493939
14270	-4273.461	-4288.163	14.70236	0.104847	0.230232	0.262454	0.19334	0.130902	0.105675	0.103401	0.12007	0.0329426	0.0504081	0.0503278	0.0468813	0.064451	0.220574	0.294949	0.132111	0.0354146	0.274416	0.0425355	0.259949	0.282407	0.148255	0.309389	1.495931
14280	-4267.122	-4282.789	15.66728	0.100234	0.201842	0.234101	0.183716	0.139693	0.125675	0.080287	0.119873	0.0300168	0.0504081	0.0515377	0.021482	0.0605733	0.188078	0.27191	0.143624	0.0479083	0.29833	0.0501498	0.276419	0.274154	0.156038	0.293389	1.39944
14290	-4276.963	-4290.789	13.82621	0.133485	0.196248	0.241875	0.22435	0.136812	0.133526	0.113812	0.113456	0.0228569	0.0815679	0.0686457	0.01872	0.0981939	0.195493	0.291181	0.133312	0.0325373	0.307618	0.0398581	0.280961	0.290717	0.155171	0.273151	1.583547
14300	-4272.904	-4288.246	15.34212	0.118926	0.196248	0.222166	0.193257	0.1131	0.127206	0.102694	0.142633	0.0451926	0.0505621	0.0507562	0.0143168	0.0548969	0.235586	0.254699	0.115312	0.0288648	0.319689	0.0458503	0.25588	0.285567	0.179269	0.279283	1.431955
14310	-4276.549	-4291.931	15.38209	0.11391	0.206661	0.181528	0.20858	0.176693	0.0882334	0.0863483	0.120595	0.0451926	0.074293	0.0535888	0.0157115	0.0566244	0.167308	0.244672	0.15532	0.0452596	0.346883	0.0405579	0.287607	0.284833	0.155643	0.271917	1.427958
14320	-4273.04	-4288.615	15.57586	0.0869091	0.164524	0.198551	0.190701	0.139241	0.117394	0.0813968	0.130851	0.0470394	0.0617123	0.0925161	0.0459713	0.0517753	0.181803	0.271098	0.141882	0.0376372	0.320388	0.0471923	0.289186	0.263824	0.170841	0.276149	1.408582
14330	-4275.905	-4290.377	14.47204	0.133677	0.173807	0.256659	0.176638	0.160772	0.136634	0.0641363	0.155206	0.0258909	0.0318189	0.0832065	0.0462168	0.0743014	0.196949	0.256512	0.141171	0.0605338	0.317108	0.0277262	0.25488	0.295059	0.152921	0.29714	1.518963
14340	-4273.114	-4288.675	15.56139	0.0883262	0.177705	0.249811	0.191592	0.141686	0.10373	0.0865761	0.14189	0.0189186	0.0397519	0.0455495	0.0579169	0.0665752	0.21014	0.278834	0.123917	0.0347496	0.306002	0.0463574	0.295265	0.282119	0.143183	0.279433	1.410029
14350	-4271.832	-4287.277	15.44441	0.122897	0.201694	0.18024	0.168567	0.143128	0.118192	0.0857685	0.132328	0.0380554	0.0441805	0.0783542	0.0566097	0.0517112	0.180721	0.275605	0.126547	0.0570568	0.32339	0.036681	0.257548	0.289075	0.16405	0.289327	1.421727
14360	-4272.282	-4288.097	15.81488	0.103118	0.170833	0.219928	0.181058	0.142188	0.108514	0.10982	0.111915	0.0349537	0.0287072	0.0655147	0.0224749	0.0856539	0.206838	0.278411	0.117596	0.0471698	0.317437	0.0325489	0.297562	0.268151	0.15559	0.278698	1.384679
14370	-4275.996	-4291.355	15.3587	0.116623	0.187933	0.272055	0.197628	0.127799	0.0969857	0.095187	0.0982185	0.0145624	0.0642401	0.060252	0.0340611	0.0647507	0.186866	0.257648	0.145182	0.0550415	0.297467	0.0577948	0.262693	0.302722	0.152312	0.282274	1.430297
14380	-4272.073	-4287.365	15.2913	0.121039	0.187933	0.21529	0.161454	0.128911	0.0975863	0.123808	0.147687	0.01926	0.0642401	0.0735814	0.0202468	0.0760004	0.19009	0.239294	0.143438	0.0375379	0.344992	0.0446489	0.274584	0.269151	0.17498	0.281285	1.437037
14390	-4269.568	-4284.998	15.43082	0.109771	0.176305	0.23978	0.191451	0.134941	0.112408	0.0945727	0.129539	0.0298085	0.05866	0.0573461	0.0307148	0.0577887	0.193133	0.193481	0.139285	0.0510333	0.380168	0.0428998	0.288435	0.258883	0.174759	0.277924	1.423085
14400	-4276.472	-4291.551	15.07889	0.0980448	0.262135	0.25269	0.158146	0.131644	0.102907	0.113878	0.112897	0.0210723	0.0349863	0.0710376	0.033497	0.0653425	0.22176	0.260928	0.113226	0.0671423	0.304664	0.0322798	0.287793	0.264469	0.157488	0.290251	1.458278
14410	-4274.369	-4289.373	15.00408	0.127294	0.143403	0.243141	0.21157	0.136518	0.116723	0.0906569	0.181688	0.029249	0.0477231	0.0606222	0.0353768	0.0417943	0.225274	0.250827	0.118708	0.0315542	0.32817	0.0454664	0.280687	0.261883	0.178224	0.279207	1.465759
14420	-4279.296	-4294.33	15.03377	0.110963	0.122278	0.227261	0.21888	0.139781	0.125989	0.109216	0.164334	0.020715	0.0507969	0.0866149	0.0272276	0.0587355	0.21962	0.202352	0.121815	0.0619458	0.341126	0.0531415	0.300964	0.250863	0.170203	0.277971	1.46279
14430	-4276.352	-4291.418	15.06666	0.0972781	0.181201	0.260412	0.215536	0.143035	0.113573	0.09908	0.132458	0.0352701	0.0312604	0.0817844	0.0246569	0.0439569	0.208683	0.2623	0.111619	0.0244532	0.336715	0.056229	0.284164	0.272193	0.189473	0.254171	1.459501
14440	-4274.418	-4289.606	15.18814	0.0958967	0.209067	0.210245	0.208069	0.163888	0.115381	0.100489	0.112662	0.0151279	0.0759986	0.0618411	0.0115319	0.0671565	0.187005	0.257876	0.11798	0.0489673	0.370691	0.0174802	0.289464	0.274111	0.166745	0.26968	1.447353
14450	-4278.444	-4292.588	14.14389	0.139307	0.251888	0.232598	0.196223	0.17859	0.0889263	0.124144	0.110159	0.0281333	0.0476706	0.0601315	0.0169685	0.0770388	0.198916	0.228744	0.128786	0.0687525	0.348168	0.0266338	0.273282	0.262636	0.167579	0.296503	1.551778
14460	-4275.067	-4290.505	15.4378	0.0974007	0.183478	0.251208	0.223487	0.115215	0.0966286	0.0977664	0.0975643	0.0600928	0.0465602	0.0482871	0.0324735	0.072226	0.19845	0.257714	0.154692	0.042974	0.321464	0.0247064	0.300598	0.263188	0.150539	0.285675	1.422388
14470	-4269.482	-4284.499	15.01677	0.0987747	0.199716	0.240217	0.205328	0.129309	0.121843	0.0794253	0.145276	0.0399504	0.0580123	0.0541442	0.0222026	0.0702907	0.175903	0.244174	0.143743	0.0391376	0.352884	0.0441586	0.271804	0.29421	0.164166	0.269821	1.46449
14480	-4268.946	-4284.094	15.14825	0.100148	0.202166	0.22597	0.2112	0.147125	0.11501	0.0861736	0.12422	0.0223211	0.0689257	0.0589632	0.0259286	0.0631919	0.178472	0.247739	0.137222	0.073134	0.343308	0.0201255	0.263176	0.274941	0.172751	0.289132	1.451342
14490	-4267.268	-4283.016	15.74882	0.0873981	0.191333	0.225929	0.198388	0.143538	0.0919814	0.0905147	0.137366	0.0305028	0.046071	0.0615456	0.0364495	0.0502686	0.183105	0.251084	0.142408	0.0652803	0.330174	0.0279483	0.276275	0.287656	0.165267	0.270802	1.391285
14500	-4273.782	-4288.138	14.35615	0.0936518	0.158886	0.26404	0.240328	0.138918	0.105078	0.11928	0.113433	0.0498418	0.0466728	0.0699544	0.0537549	0.0767137	0.197597	0.246002	0.134036	0.0512047	0.340287	0.0308723	0.274495	0.286635	0.16567	0.2732	1.530553
14510	-4269.717	-4284.542	14.82468	0.118931	0.198524	0.256882	0.182242	0.135714	0.118726	0.0878334	0.143611	0.0214535	0.0281151	0.0634137	0.0626753	0.065578	0.207375	0.212941	0.140714	0.0629171	0.328319	0.0477349	0.270963	0.265019	0.177235	0.286782	1.4837
14520	-4274.974	-4290.186	15.21134	0.118931	0.178623	0.245134	0.230033	0.148499	0.117083	0.0815285	0.126247	0.0108609	0.013313	0.0816145	0.0384136	0.0547523	0.222715	0.287016	0.144112	0.0405635	0.287744	0.0178496	0.259683	0.277653	0.182151	0.280512	1.445033
14530	-4271.11	-4286.694	15.58403	0.09914	0.175983	0.208625	0.233288	0.141422	0.108381	0.0764777	0.140798	0.0411179	0.0278459	0.0447342	0.0478165	0.0621352	0.198005	0.240166	0.136106	0.0715136	0.305572	0.0486377	0.286933	0.261478	0.174101	0.277488	1.407764
14540	-4274.705	-4289.762	15.05621	0.10335	0.203952	0.197658	0.199495	0.174942	0.103298	0.0899961	0.125873	0.0489751	0.044518	0.0618622	0.0603274	0.0462977	0.204333	0.248241	0.112957	0.0516199	0.342764	0.0400851	0.296059	0.272524	0.157561	0.273856	1.460547
14550	-4271.456	-4287.135	15.67887	0.104709	0.187103	0.197335	0.208899	0.133155	0.104254	0.0903321	0.158204	0.0243506	0.020091	0.0740602	0.0392911	0.0564956	0.216208	0.262667	0.125364	0.0603797	0.300219	0.0351622	0.24867	0.266697	0.170638	0.313995	1.39828
14560	-4270.521	-4285.482	14.96119	0.124225	0.187103	0.23242	0.182826	0.1579	0.136775	0.102419	0.138754	0.0196549	0.0376266	0.070556	0.0121122	0.0676772	0.239838	0.230408	0.139617	0.0462627	0.309745	0.034129	0.261628	0.274543	0.181121	0.282708	1.470048
14570	-4274.59	-4290.622	16.03272	0.119812	0.167181	0.234319	0.204231	0.132363	0.0843687	0.0962087	0.108467	0.0587689	0.0203958	0.0450104	0.0298939	0.0618759	0.214858	0.257825	0.124585	0.0425466	0.306261	0.0539243	0.279925	0.265439	0.185365	0.269271	1.362896
14580	-4269.456	-4284.759	15.30293	0.142821	0.175998	0.193951	0.18896	0.150853	0.121527	0.0960332	0.144513	0.0472682	0.0212337	0.0657087	0.0141583	0.072849	0.215408	0.231647	0.137576	0.0641295	0.320411	0.0308289	0.288255	0.260732	0.174747	0.276266	1.435874
14590	-4277.568	-4293.28	15.71289	0.115277	0.149548	0.182448	0.21286	0.162491	0.131367	0.10342	0.114052	0.0540721	0.0269023	0.0697673	0.0326948	0.0399776	0.217204	0.246379	0.118783	0.0476912	0.336958	0.0329845	0.275604	0.285117	0.172723	0.266556	1.394879
14600	-4270.748	-4285.094	14.34565	0.113952	0.221679	0.250814	0.245784	0.136288	0.096753	0.102474	0.104483	0.0498042	0.0320897	0.0801649	0.0277307	0.0695862	0.215134	0.252929	0.132	0.0370025	0.329638	0.0332964	0.279335	0.264381	0.161815	0.294469	1.531602
14610	-4267.498	-4282.73	15.23275	0.103094	0.170284	0.211382	0.195085	0.155625	0.113802	0.0908374	0.131842	0.0498042	0.0376217	0.0763007	0.0330027	0.0742111	0.186826	0.229418	0.156213	0.0536868	0.342602	0.0312539	0.294373	0.269568	0.166465	0.269593	1.442892
14620	-4271.858	-4286.484	14.62649	0.105846	0.223495	0.237241	0.222987	0.141296	0.13734	0.109955	0.103934	0.0615085	0.0449657	0.0545204	0.0105715	0.0498587	0.216075	0.231993	0.133057	0.0548605	0.324634	0.0393819	0.271332	0.283599	0.171549	0.27352	1.503519
14630	-4276.057	-4290.954	14.89703	0.131177	0.175588	0.233427	0.181653	0.159118	0.151582	0.106429	0.15002	0.039324	0.0333016	0.054334	0.0133739	0.0471365	0.233222	0.236103	0.13758	0.0423606	0.327965	0.0227684	0.271189	0.292916	0.174767	0.261129	1.476464
14640	-4271.946	-4288.298	16.3522	0.0974403	0.182027	0.203775	0.163807	0.15371	0.0996705	0.101434	0.113671	0.023897	0.0263517	0.0827251	0.0268901	0.0555477	0.221658	0.229822	0.130759	0.0659684	0.310363	0.0414299	0.282949	0.246209	0.169292	0.30155	1.330947
14650	-4275.345	-4290.395	15.04947	0.127315	0.198792	0.242176	0.192784	0.126741	0.103106	0.0862505	0.128533	0.0598118	0.0263918	0.0505968	0.0334311	0.0852918	0.209646	0.248171	0.141484	0.0735637	0.293543	0.0335914	0.278677	0.245028	0.197014	0.27928	1.46122
14660	-4274.482	-4288.531	14.04969	0.084588	0.200494	0.287758	0.244606	0.145112	0.127658	0.0852225	0.13276	0.0313953	0.0383382	0.0674809	0.0489675	0.0668184	0.191182	0.244597	0.132474	0.0580558	0.341597	0.0320934	0.286058	0.276319	0.159527	0.278096	1.561198
14670	-4268.237	-4283.588	15.35049	0.0907304	0.171775	0.237981	0.204805	0.144398	0.0983872	0.0920124	0.157629	0.0341631	0.0611663	0.0343187	0.0469077	0.0568447	0.218734	0.229674	0.12752	0.0617312	0.330574	0.0317676	0.28569	0.258279	0.175009	0.281022	1.431118
14680	-4270.965	-4286.351	15.38576	0.0961627	0.218406	0.242749	0.229384	0.129581	0.0867152	0.0724927	0.114857	0.0274416	0.0845389	0.0442574	0.0416511	0.039354	0.214005	0.241397	0.143742	0.0643373	0.312288	0.02423	0.273888	0.26909	0.169498	0.287524	1.427592
14690	-4268.073	-4283.233	15.16052	0.11914	0.184236	0.218784	0.213098	0.121859	0.127526	0.0757329	0.144179	0.0402923	0.0766871	0.0345594	0.032328	0.0616933	0.198134	0.25968	0.113727	0.0562628	0.330328	0.0418686	0.287302	0.264141	0.161688	0.28687	1.450115
14700	-4275.26	-4289.827	14.56697	0.100415	0.182994	0.276316	0.169561	0.150876	0.14165	0.108869	0.146962	0.0186225	0.0628973	0.055695	0.02713	0.0674826	0.201174	0.227331	0.113547	0.073083	0.346718	0.0381467	0.272314	0.289854	0.172389	0.265444	1.509471
14710	-4270.494	-4285.467	14.9729	0.0951538	0.166229	0.237898	0.19479	0.137072	0.14685	0.0877321	0.122791	0.0321763	0.0886524	0.0634099	0.0355324	0.0605904	0.199284	0.233041	0.131339	0.0510432	0.35213	0.0331632	0.286371	0.273189	0.183956	0.256484	1.468877
14720	-4274.815	-4289.78	14.96517	0.0724374	0.213561	0.228189	0.221163	0.11204	0.120336	0.103162	0.15966	0.0588264	0.0646324	0.0452124	0.0270444	0.0433863	0.19897	0.22477	0.126678	0.0699746	0.34217	0.0374378	0.279174	0.260416	0.188088	0.272323	1.469651
14730	-4278.124	-4292.264	14.13911	0.128217	0.25095	0.251785	0.171763	0.13858	0.0966087	0.0840129	0.178349	0.0401438	0.0646324	0.0604517	0.0410175	0.0457449	0.210154	0.247869	0.155238	0.0623899	0.295358	0.0289922	0.28319	0.29055	0.15794	0.26832	1.552256
14740	-4270.534	-4285.192	14.65864	0.0994763	0.187048	0.247106	0.202087	0.127324	0.107837	0.113172	0.117742	0.0352987	0.0970718	0.061356	0.050034	0.0547495	0.190666	0.257382	0.114271	0.0654916	0.328536	0.0436539	0.278071	0.274187	0.157708	0.290034	1.500303
14750	-4275.385	-4290.351	14.96598	0.112372	0.215543	0.203337	0.283191	0.121843	0.0930357	0.0801261	0.13097	0.0311817	0.0899315	0.0315488	0.0334182	0.0430716	0.222097	0.247266	0.1225	0.0488346	0.322066	0.0372365	0.282658	0.272621	0.156343	0.288378	1.469569
14760	-4266.152	-4280.859	14.70641	0.11267	0.207462	0.244256	0.216428	0.122347	0.113677	0.0965196	0.13097	0.0389106	0.0579826	0.0282265	0.0645382	0.0615396	0.197523	0.245542	0.125872	0.0438166	0.343998	0.0432489	0.277579	0.275289	0.161639	0.285493	1.495526
14770	-4273.001	-4288.3	15.29948	0.11062	0.159134	0.180125	0.224853	0.141049	0.107305	0.123296	0.151535	0.055178	0.0613796	0.020367	0.0498922	0.0514854	0.190156	0.25122	0.133453	0.0513147	0.315553	0.0583033	0.286119	0.278011	0.156767	0.279103	1.43622
14780	-4266.301	-4281.53	15.22863	0.111898	0.187199	0.213076	0.187135	0.148071	0.104559	0.1066	0.135568	0.0547926	0.0738181	0.0222519	0.0427533	0.0555829	0.208891	0.264533	0.14433	0.0477406	0.295008	0.0394987	0.261799	0.284157	0.172965	0.281079	1.443304
14790	-4272.607	-4287.876	15.26954	0.0998188	0.185413	0.23977	0.211151	0.145044	0.0951997	0.0954742	0.119804	0.0512621	0.0445745	0.0209811	0.0551484	0.075573	0.201975	0.274061	0.137123	0.0772994	0.276	0.0335422	0.253345	0.271622	0.164062	0.310971	1.439214
14800	-4266.706	-4282.458	15.75184	0.112467	0.168667	0.222369	0.220027	0.139473	0.121192	0.0970517	0.105439	0.0220988	0.0650121	0.0185465	0.0384612	0.060179	0.203816	0.246446	0.139227	0.0585801	0.328476	0.0234546	0.283252	0.276925	0.16865	0.271173	1.390983
14810	-4274.882	-4289.624	14.74275	0.0962634	0.181264	0.256723	0.198731	0.150594	0.102135	0.0897415	0.166028	0.0458899	0.0650121	0.0137575	0.0420799	0.0836741	0.174405	0.252777	0.172268	0.0645918	0.305658	0.0303008	0.284614	0.269464	0.170364	0.275557	1.491893
14820	-4269.684	-4285.151	15.46727	0.10974	0.184629	0.221305	0.165192	0.151869	0.0861312	0.101761	0.152695	0.041747	0.0650121	0.0404359	0.0322144	0.0667083	0.210905	0.232451	0.139713	0.0770281	0.301517	0.0383854	0.270215	0.271797	0.169962	0.288026	1.419441
14830	-4273.825	-4289.179	15.35458	0.0914088	0.197476	0.190259	0.175921	0.127106	0.141899	0.118483	0.147791	0.041747	0.0650121	0.0567742	0.0268953	0.0499371	0.18939	0.238989	0.139285	0.0331647	0.33811	0.0610611	0.276104	0.259207	0.17058	0.294109	1.43071
14840	-4271.923	-4287.602	15.67854	0.117129	0.19402	0.221752	0.189536	0.119569	0.123497	0.0824877	0.149176	0.0408066	0.0650121	0.0351686	0.0219638	0.038195	0.173994	0.235905	0.151361	0.0511524	0.349696	0.0378918	0.256979	0.298288	0.173319	0.271414	1.398314
14850	-4275.665	-4290.522	14.85639	0.107553	0.164705	0.232899	0.199873	0.187115	0.144174	0.0917089	0.134476	0.0144353	0.0650121	0.0743554	0.0261011	0.0381193	0.189268	0.233239	0.160873	0.0560944	0.306178	0.054348	0.279911	0.277827	0.163563	0.278699	1.480529
14860	-4268.259	-4283.312	15.05298	0.119032	0.21854	0.227191	0.192494	0.110859	0.119936	0.0906712	0.138885	0.0227849	0.0485939	0.0530128	0.0399048	0.0789648	0.210542	0.242013	0.160578	0.0447912	0.309553	0.0325219	0.272498	0.268473	0.172841	0.286188	1.460869
14870	-4273.261	-4288.356	15.09539	0.114927	0.188013	0.227141	0.195685	0.11154	0.0955949	0.0897534	0.128275	0.0246979	0.080271	0.0570039	0.0582743	0.0854525	0.2263	0.233719	0.152104	0.0700875	0.289811	0.0279789	0.269323	0.280197	0.173738	0.276743	1.456628
14880	-4273.222	-4288.09	14.86817	0.136457	0.205112	0.218947	0.22661	0.143332	0.108281	0.0713503	0.125747	0.014971	0.0914248	0.0190755	0.0677121	0.0503312	0.195254	0.247878	0.146487	0.0517109	0.332148	0.0265218	0.293003	0.256574	0.174582	0.27584	1.47935
14890	-4271.133	-4286.546	15.41298	0.1047	0.212275	0.193586	0.183512	0.131448	0.125602	0.0967232	0.138745	0.0125815	0.0536609	0.0557205	0.0347699	0.0815457	0.187717	0.238309	0.139777	0.059302	0.346034	0.0288619	0.267753	0.270697	0.189557	0.271992	1.424869
14900	-4279.226	-4293.884	14.65756	0.124707	0.179141	0.261026	0.232251	0.138346	0.0903557	0.146105	0.1143	0.0125654	0.0536505	0.0719694	0.0243797	0.0516146	0.18795	0.244696	0.13995	0.0667669	0.327846	0.0327903	0.271596	0.297105	0.170307	0.260992	1.500411
14910	-4269.237	-4284.596	15.35954	0.0918936	0.206097	0.200231	0.18947	0.150474	0.148624	0.110426	0.126569	0.0264497	0.047523	0.0515677	0.018467	0.0624209	0.215576	0.225361	0.142403	0.0573689	0.333592	0.0256987	0.27524	0.269336	0.181689	0.273735	1.430213
14920	-4271.733	-4286.181	14.44797	0.127974	0.214729	0.285209	0.171928	0.132658	0.134332	0.0916674	0.137208	0.0262941	0.0763123	0.038332	0.0271992	0.0575274	0.214752	0.260378	0.131622	0.0519308	0.29777	0.0435467	0.278531	0.28468	0.147419	0.28937	1.52137
14930	-4277.193	-4292.423	15.23012	0.093297	0.21631	0.201354	0.18217	0.11848	0.0898651	0.0963183	0.142853	0.0428684	0.118091	0.0421533	0.038206	0.0611905	0.234963	0.22462	0.132918	0.0454784	0.326113	0.0359073	0.293236	0.279093	0.16384	0.26383	1.443156
14940	-4272.926	-4287.21	14.28371	0.0993099	0.194793	0.255925	0.232692	0.156923	0.0855121	0.090885	0.166084	0.0683059	0.073048	0.0256498	0.0295816	0.0590875	0.194601	0.269056	0.126413	0.050862	0.330956	0.028112	0.270259	0.274785	0.154589	0.300367	1.537797
14950	-4275.331	-4290.341	15.01014	0.115284	0.183528	0.24326	0.223054	0.118829	0.111264	0.121319	0.144041	0.0424619	0.073048	0.0456489	0.0191779	0.0242372	0.204423	0.211295	0.147909	0.0453751	0.339151	0.0518475	0.263415	0.295736	0.167891	0.272958	1.465153
