Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	bl[49]	bl[50]	bl[51]	bl[52]	bl[53]	bl[54]	bl[55]	bl[56]	bl[57]	bl[58]	bl[59]	bl[60]	bl[61]	bl[62]	bl[63]	bl[64]	bl[65]	bl[66]	bl[67]	bl[68]	bl[69]	bl[70]	bl[71]	bl[72]	bl[73]	bl[74]	bl[75]	bl[76]	bl[77]	bl[78]	bl[79]	bl[80]	bl[81]	bl[82]	bl[83]	bl[84]	bl[85]	bl[86]	bl[87]	bl[88]	bl[89]	bl[90]	bl[91]	bl[92]	bl[93]	bl[94]	bl[95]	bl[96]	bl[97]	bl[98]	bl[99]	bl[100]	bl[101]	bl[102]	bl[103]	bl[104]	bl[105]	bl[106]	bl[107]	bl[108]	bl[109]	bl[110]	bl[111]	bl[112]	bl[113]	bl[114]	bl[115]	bl[116]	bl[117]	bl[118]	bl[119]	bl[120]	bl[121]	bl[122]	bl[123]	bl[124]	bl[125]	gamma	kappa	TL
8380	-11161.04	-11168.1	7.064666	0.058529	0.0536438	0.00366114	0.00273274	0.154066	0.0492473	0.0740466	0.0283581	0.0377222	0.0419163	0.0844511	0.00674999	0.0225342	0.00197888	0.00370415	0.0250308	0.141992	0.0251616	0.028202	0.0900194	0.0990678	0.104129	0.0680052	0.0424978	0.0442895	0.00967177	0.00977879	0.0181501	0.039986	0.0148579	0.163937	0.0436225	0.120376	0.0260771	0.0073481	0.049219	0.00320517	0.0744766	0.00759219	0.0387793	0.077586	0.0847297	0.00836448	0.09131	0.0225499	0.0395673	0.011596	0.0640373	0.0208896	0.00920319	0.161262	0.0539274	0.00899686	0.0601736	0.0461047	0.00751656	0.0619962	0.0475677	0.0268416	0.0390073	0.193803	0.0444617	0.0494314	0.0755474	0.109361	0.0158705	0.0327752	0.00363075	0.0182564	0.0102756	0.00698393	0.0204989	0.00124789	0.00170258	0.00375876	0.00175751	0.0148583	0.00486053	0.00423446	0.0330951	0.0123686	0.101477	0.0326071	0.00497516	0.00270801	0.0141143	0.040307	0.0131676	0.00295608	0.00350665	0.0289299	0.00312618	0.0226802	0.030723	0.00907281	0.00889979	0.0268066	0.00150819	0.000821367	0.0414192	0.0032724	0.0311168	0.00571462	0.128325	0.0283098	0.0584176	0.113776	0.0219659	0.00620415	0.0010486	0.00048493	0.00322584	0.0163817	0.0101359	0.0186393	0.0239024	0.0143381	0.00498742	0.0110762	0.0109707	0.0233259	0.0164689	0.0532834	0.00735425	0.0383378	0.4690994	4.478074	4.56169
8390	-11148.62	-11158.41	9.792867	0.0209077	0.0550238	0.00303052	0.00382054	0.112744	0.0370347	0.0879343	0.0354446	0.0533165	0.0558605	0.0778329	0.00779151	0.0252063	0.00168634	0.00576393	0.0252466	0.125276	0.0347836	0.0230125	0.0969378	0.0851026	0.0726853	0.070309	0.0379739	0.041723	0.0182469	0.00421459	0.020747	0.0469937	0.00569214	0.16737	0.0326671	0.131122	0.0146476	0.0178899	0.0527204	0.00636993	0.0396189	0.0130324	0.0264696	0.0852063	0.0715288	0.00856322	0.0664301	0.0215092	0.0425613	0.0159704	0.0647089	0.0172239	0.00326354	0.137854	0.0636572	0.0097927	0.0383421	0.0313933	0.00628512	0.0537439	0.0267698	0.0282271	0.0450076	0.172937	0.0422798	0.0275387	0.0756123	0.16406	0.00970925	0.0283619	0.011671	0.0247706	0.0103264	0.0147905	0.00868159	0.00297995	0.00157097	0.0043887	0.00276912	0.00787352	0.000579291	0.00619462	0.0289162	0.0106108	0.120695	0.0390464	0.00888356	0.00323318	0.0148565	0.0332968	0.0131343	0.00105434	0.0117703	0.0222812	0.00111219	0.00925475	0.00769296	0.00174378	0.00678912	0.0249285	0.00559108	0.000941215	0.0369822	0.00524735	0.0145479	0.0083111	0.102572	0.0194986	0.0562785	0.171337	0.0135508	0.013388	0.00064172	0.000286723	0.00330105	0.0175987	0.0135943	0.013761	0.0104783	0.00764686	0.00964127	0.0175451	0.0157619	0.00700087	0.0233315	0.0425466	0.00832445	0.0404797	0.471322	4.478074	4.28887
8400	-11149.22	-11157.3	8.082981	0.0122657	0.0550238	0.00493834	0.00158842	0.154791	0.0581127	0.083021	0.0274594	0.0449541	0.049993	0.0867038	0.0150939	0.0237132	0.00430459	0.00479793	0.023248	0.103285	0.0446332	0.0265743	0.0712304	0.1345	0.0722284	0.0751203	0.0445819	0.11774	0.0172463	0.00494229	0.0326216	0.0437625	0.00336957	0.15635	0.0386998	0.127742	0.0092928	0.0123607	0.0427734	0.0185155	0.0582247	0.0110877	0.0267951	0.0844471	0.0757645	0.0144701	0.0790648	0.0169701	0.0293184	0.00995391	0.0587177	0.0118317	0.0035086	0.145245	0.068645	0.00881945	0.055177	0.0384275	0.00962134	0.0605921	0.0248009	0.0238087	0.0371025	0.183072	0.0604382	0.047426	0.0374461	0.130566	0.00851094	0.0279054	0.00584907	0.0192237	0.0160652	0.00527348	0.00697956	0.00189528	0.0026818	0.00673859	0.000689986	0.00522575	0.000558887	0.00748412	0.0231822	0.027013	0.032475	0.0314106	0.0104	0.00455653	0.0109231	0.0358696	0.01385	0.0022596	0.00535026	0.0144293	0.00157434	0.0166257	0.00852105	0.00133813	0.0184238	0.0289811	0.00286248	0.00302003	0.0571265	0.00711609	0.0231814	0.00325675	0.142761	0.0295091	0.0648919	0.141213	0.0197083	0.0228256	0.00170105	0.000172463	0.00413447	0.0156721	0.0126852	0.0175274	0.0132085	0.00642671	0.0104518	0.021982	0.0263111	0.0255853	0.0184248	0.0469699	0.0142669	0.0456818	0.4906355	4.478074	4.459859
8410	-11146.91	-11155.96	9.056116	0.0432299	0.0463138	0.0065464	0.00127669	0.154791	0.0750341	0.0702849	0.0347639	0.0564732	0.0509568	0.0520856	0.0132044	0.0161917	0.018553	0.00451384	0.0246889	0.113564	0.0293261	0.0179266	0.0667255	0.130706	0.0708724	0.0591002	0.051065	0.0809756	0.0107377	0.00710985	0.0245437	0.0446467	0.0040006	0.194472	0.0414502	0.159142	0.0171544	0.0068829	0.0366166	0.0165484	0.0541881	0.00604726	0.019954	0.0955644	0.106101	0.0107532	0.0652876	0.028508	0.0288655	0.00942375	0.0626059	0.0154889	0.00440998	0.126161	0.0626804	0.017281	0.0441283	0.0382436	0.0106862	0.0524981	0.0346965	0.0202305	0.0423916	0.155478	0.0435757	0.0339158	0.0753848	0.0808771	0.0135768	0.0197476	0.00257418	0.00732341	0.011066	0.00971251	0.0170997	0.00505771	0.00200916	0.0115311	0.00071436	0.00518781	0.00120237	0.00245179	0.0250383	0.011605	0.0684323	0.0370219	0.0171837	0.0119272	0.0104097	0.0518433	0.0140836	0.00145813	0.00580636	0.0227704	0.00378016	0.0246582	0.00487272	0.00348299	0.0086846	0.0280132	0.00489217	0.0029771	0.052198	0.00646233	0.0297306	0.00757287	0.136425	0.0396447	0.0483751	0.133585	0.0169133	0.01262	0.00187456	0.000211958	0.00727492	0.0139499	0.014736	0.0113227	0.00586018	0.00336528	0.0135831	0.00830553	0.0231667	0.0257834	0.011755	0.0344989	0.0141002	0.0246875	0.4827254	4.322473	4.364101
8420	-11150.33	-11160.26	9.928454	0.0157518	0.0550727	0.0047124	0.00149312	0.169829	0.075326	0.076577	0.0312516	0.0487621	0.0470546	0.0560174	0.0124139	0.0217029	0.0292353	0.00528707	0.0203367	0.122959	0.0357145	0.00976527	0.0669325	0.111452	0.0565463	0.058377	0.0586329	0.0790425	0.0288577	0.00354895	0.0232394	0.0285699	0.00782592	0.105998	0.035241	0.130525	0.00797782	0.0126469	0.0433959	0.00181155	0.0593928	0.00975572	0.0252195	0.101822	0.0680235	0.00869835	0.0652876	0.0282536	0.0416529	0.0185932	0.0508701	0.0115664	0.00914621	0.116459	0.070279	0.0216749	0.0541668	0.0372881	0.013098	0.0500316	0.0209653	0.0228569	0.0341361	0.197659	0.0580356	0.0350013	0.0623983	0.133347	0.00925907	0.0224483	0.00242706	0.0134912	0.00923187	0.00898951	0.022347	0.003344	0.00186488	0.0129113	0.000650597	0.0174349	0.000601053	0.00554657	0.0230384	0.0200375	0.0738769	0.031903	0.0144952	0.0141371	0.0111295	0.0468074	0.012529	0.0039547	0.0045637	0.0180295	0.00999755	0.0227342	0.0238267	0.00408843	0.0062914	0.0155098	0.00206135	0.00352499	0.0423448	0.0165995	0.0227555	0.00712953	0.10727	0.0279371	0.048709	0.132578	0.0169689	0.0157196	0.00577736	0.000651138	0.00426583	0.0174633	0.0268396	0.0114357	0.002671	0.00388779	0.00382669	0.00678505	0.0145383	0.0157873	0.0214814	0.0356364	0.0174876	0.0303342	0.4822601	4.456488	4.275527
8430	-11151.67	-11160.92	9.251677	0.0658796	0.0393447	0.00438145	0.00290763	0.126143	0.0725212	0.0773851	0.0373775	0.0468833	0.0481184	0.0653475	0.00726506	0.0346862	0.0244798	0.00248498	0.0271012	0.150774	0.0409314	0.0104547	0.0700366	0.12584	0.0900848	0.0792669	0.0593424	0.0632246	0.0218884	0.00661877	0.0242398	0.0421707	0.0117338	0.0763992	0.023366	0.123072	0.0045087	0.0116465	0.0361974	0.00399578	0.0740723	0.00594375	0.0350482	0.100268	0.0703986	0.00322329	0.0713969	0.0308868	0.0316987	0.0198847	0.0494499	0.0120249	0.00502449	0.164962	0.0548394	0.0290304	0.0438295	0.0346516	0.0125809	0.0530729	0.0469138	0.0312242	0.0423412	0.121173	0.0365624	0.0203101	0.0654053	0.0910527	0.011064	0.0319328	0.00498939	0.0196894	0.00329806	0.00518068	0.0100299	0.0036725	0.0020039	0.00780864	0.000426255	0.00894609	0.000197431	0.00577903	0.0246279	0.0190528	0.0990154	0.0323698	0.00485415	0.00482459	0.012872	0.0320983	0.0115197	0.00166344	0.00723641	0.0199155	0.00598238	0.0234498	0.0122343	0.000756644	0.0131139	0.0440839	0.00338653	0.00520772	0.0451908	0.0174299	0.0267156	0.00657115	0.128022	0.0262982	0.0550727	0.133249	0.01218	0.0159854	0.00420489	0.00335846	0.00265712	0.0132586	0.0112107	0.0125756	0.0013036	0.00323802	0.00679538	0.00881596	0.0283092	0.0203129	0.0127015	0.0651203	0.0215966	0.0494978	0.4856154	4.744678	4.340323
8440	-11139.28	-11151.12	11.8384	0.0846275	0.0622308	0.00524451	0.00594669	0.150011	0.060803	0.057067	0.0399538	0.053588	0.0366238	0.0699684	0.00822558	0.0344828	0.0183893	0.00182045	0.0447503	0.0989808	0.0338322	0.010331	0.0418505	0.128498	0.055469	0.0936943	0.0553772	0.047891	0.0183467	0.0202028	0.033214	0.0389501	0.0235862	0.019522	0.0281213	0.117096	0.0114342	0.00863263	0.0391005	0.00422363	0.0689977	0.0079745	0.0388021	0.0649173	0.0786965	0.00809707	0.0808581	0.0339739	0.0362161	0.009342	0.0627281	0.0189579	0.00403056	0.150402	0.0433902	0.0125741	0.0428893	0.0448736	0.00465701	0.0499762	0.0279848	0.0213587	0.0401325	0.14565	0.0358521	0.0280792	0.0498682	0.0801214	0.00969503	0.0255123	0.00340909	0.00925704	0.00264393	0.0103004	0.00908579	0.00455089	0.000865374	0.0141293	0.000710908	0.0109423	0.000737454	0.00433904	0.0468017	0.0113964	0.0694971	0.0232235	0.00822542	0.00306881	0.00379045	0.0448349	0.00685862	0.000915047	0.00584981	0.0207876	0.00635839	0.023674	0.00813591	0.000658031	0.0189309	0.0307579	0.00296267	0.00462811	0.0492904	0.014821	0.0208315	0.00353693	0.130169	0.0259691	0.0532045	0.110573	0.0203138	0.0147153	0.00690016	0.00381418	0.0061478	0.0224838	0.0126274	0.0134806	0.0026776	0.00316001	0.014179	0.00812922	0.0118654	0.0177277	0.0223853	0.0388632	0.0106641	0.0449542	0.5003405	4.459006	4.084507
8450	-11129.43	-11139.53	10.10275	0.058036	0.0421212	0.00729938	0.00437276	0.153075	0.0511315	0.074969	0.0381446	0.035293	0.04422	0.0715467	0.0135767	0.0305026	0.0588046	0.00391862	0.0371918	0.103415	0.0251074	0.0103709	0.116905	0.102665	0.0797075	0.0650606	0.048364	0.0517128	0.0195829	0.0166642	0.0277363	0.034452	0.0521503	0.00797013	0.0431413	0.13898	0.0106328	0.00579662	0.0454801	0.00408815	0.052374	0.00953818	0.0356255	0.0586866	0.108919	0.00384059	0.0679622	0.0185332	0.035118	0.00762448	0.0705779	0.015686	0.00574893	0.128332	0.0770082	0.0194391	0.0380868	0.037426	0.0110117	0.0478488	0.0317578	0.0267795	0.059045	0.184101	0.0628569	0.0336529	0.0661211	0.0747107	0.00359279	0.0149209	0.00905869	0.00811557	0.00504525	0.0111971	0.0101092	0.00443096	0.0012071	0.0098105	0.00105481	0.00641202	0.00232095	0.00653945	0.0322253	0.022785	0.106396	0.0298246	0.0124521	0.0088349	0.000903353	0.0387748	0.0140261	0.000340665	0.00376638	0.0135868	0.00176145	0.0177861	0.00803853	0.000762233	0.0106757	0.0387455	0.00250226	0.00310256	0.0397667	0.00428864	0.0154119	0.0027643	0.116391	0.0245301	0.0425277	0.151472	0.0201727	0.0194928	0.00566024	0.0017003	0.0105464	0.0179336	0.0109675	0.0056862	0.00509828	0.00939065	0.00603192	0.00662776	0.0185643	0.0251057	0.0147589	0.0520164	0.0137988	0.0344446	0.4670669	4.381042	4.258852
8460	-11139.73	-11148.65	8.928951	0.0147015	0.0606409	0.00674824	0.002343	0.156218	0.0608618	0.0715019	0.0435054	0.0488287	0.0397392	0.0603722	0.00697372	0.0140816	0.0288446	0.0044103	0.035263	0.139438	0.0541874	0.00696125	0.0948759	0.101168	0.0898998	0.0823388	0.0499748	0.0588435	0.0114521	0.00634991	0.0345421	0.0350777	0.0313125	0.00718647	0.0405223	0.114155	0.00577426	0.00780976	0.0589945	0.00558041	0.057509	0.00994055	0.0334571	0.0949583	0.108919	0.00789896	0.0793113	0.0270742	0.0395247	0.00748134	0.0815862	0.0210714	0.00704472	0.127535	0.050064	0.0102505	0.0560248	0.0400326	0.00803061	0.0590899	0.0336144	0.0240687	0.0434966	0.144811	0.0521112	0.0454427	0.0944502	0.147326	0.000974489	0.0266926	0.00640765	0.011625	0.0116833	0.00482502	0.0106273	0.00182317	0.000209893	0.00296876	0.00296335	0.0126458	0.00668405	0.00888817	0.0283642	0.0243959	0.0834547	0.0259716	0.00582297	0.011537	0.0025036	0.064747	0.0104216	0.00065765	0.00311864	0.0225973	0.00630741	0.0283311	0.0111541	0.000995239	0.0119034	0.028294	0.00264896	0.00691326	0.0363779	0.00148966	0.0237276	0.00330627	0.130958	0.0180556	0.0586083	0.133245	0.0271058	0.00438875	0.00671367	0.00335785	0.00468824	0.0100953	0.0100637	0.00923324	0.00873822	0.0056721	0.0107045	0.0104292	0.00996838	0.0245968	0.0188344	0.0406679	0.014778	0.0579308	0.4748213	4.354617	4.376496
8470	-11159.41	-11167.9	8.48507	0.0406507	0.055841	0.0114889	0.0128888	0.189648	0.0639414	0.0786399	0.0428566	0.0565342	0.0460444	0.070752	0.0143299	0.0217894	0.0565227	0.00154871	0.028829	0.0939651	0.0305069	0.00959452	0.106865	0.102911	0.0736155	0.0961733	0.0490795	0.0764418	0.00810673	0.0126515	0.0267535	0.0363956	0.0644158	0.0111211	0.03107	0.117263	0.00847247	0.00881119	0.0399357	0.0088978	0.0393916	0.00991482	0.0294244	0.0834962	0.10024	0.0038907	0.109623	0.0261801	0.0775547	0.00926462	0.059138	0.0188252	0.001702	0.111462	0.0516562	0.00700811	0.0639765	0.0544464	0.0130222	0.0375047	0.0298812	0.0271138	0.0378648	0.146279	0.0565912	0.0263702	0.0481634	0.0984517	0.00202691	0.0234609	0.0130991	0.0160903	0.0128344	0.00414616	0.0269617	0.00844823	3.86757e-05	0.00312176	0.00321659	0.0163597	0.00303855	0.0181892	0.0243572	0.0292891	0.0554656	0.0445485	0.0118712	0.0120154	0.00200382	0.0430408	0.00906402	0.000295621	0.00404619	0.0191362	0.00982925	0.0255256	0.0143312	0.00129452	0.0255243	0.0238665	0.00261018	0.00399899	0.056819	0.00118288	0.021109	0.00615825	0.129723	0.023064	0.0570009	0.142928	0.0123874	0.0063321	0.00169423	0.00474888	0.00495344	0.021057	0.0131133	0.00864303	0.00565377	0.00485863	0.016697	0.0089701	0.0276405	0.00639506	0.0162577	0.0791905	0.018629	0.0284192	0.4799485	4.386967	4.420561
8480	-11142.15	-11146.58	4.428597	0.0285858	0.0810279	0.0039151	0.00533736	0.185149	0.0549931	0.0646819	0.0349724	0.047687	0.0512188	0.054957	0.00873207	0.043962	0.404221	0.0054662	0.0484091	0.0935098	0.0263253	0.0189171	0.0898692	0.12093	0.0686915	0.0709024	0.054957	0.0842254	0.0192926	0.0156967	0.0237581	0.0283392	0.122403	0.00565817	0.0350092	0.160166	0.0063063	0.010344	0.0508805	0.00737461	0.0587817	0.0108764	0.0221576	0.095641	0.0930795	0.00259612	0.0741415	0.030602	0.0536456	0.0182905	0.0804348	0.0223122	0.0042497	0.137294	0.0629185	0.00724712	0.0480821	0.0442984	0.00702534	0.0516794	0.0243073	0.022735	0.0414394	0.16761	0.0508862	0.0422616	0.0671676	0.119152	0.00527234	0.0188719	0.00428197	0.0149653	0.0119902	0.00217987	0.00746285	0.00347029	0.000110287	0.00193264	0.00290705	0.0113161	0.00495836	0.0135112	0.0407454	0.0100858	0.0838288	0.0348216	0.00442962	0.0168866	0.00164506	0.0397888	0.00331167	0.000242116	0.00218649	0.0216024	0.00340986	0.0297811	0.00885901	0.00384719	0.00781907	0.0208235	0.00238417	0.00349798	0.0572036	0.00123607	0.0184861	0.00956355	0.101921	0.0213145	0.0613797	0.15411	0.0188832	0.0153522	0.0040711	0.00164382	0.00438159	0.0205897	0.00880416	0.0106326	0.00599835	0.00185176	0.00633647	0.0210737	0.0322561	0.00863901	0.0127607	0.0370002	0.0170067	0.0306868	0.4808009	4.588414	4.824194
8490	-11149.26	-11156.15	6.887265	0.0710687	0.0441277	0.00466997	0.00670447	0.141087	0.0748818	0.0666557	0.0297894	0.056627	0.0409449	0.0765499	0.0248727	0.0209929	0.321101	0.00288871	0.0327824	0.131578	0.0278506	0.0124747	0.0963704	0.0944183	0.087109	0.0628928	0.0574536	0.036555	0.00897847	0.016757	0.0153979	0.0363951	0.0852265	0.00451459	0.0407473	0.120949	0.00676261	0.0106131	0.0504909	0.0021705	0.0671853	0.0086114	0.0456805	0.0705862	0.106389	0.00411039	0.0720359	0.0208259	0.0523262	0.0170942	0.0682385	0.0166082	0.0140085	0.150177	0.0684007	0.0129888	0.0408331	0.0285653	0.0139491	0.0548028	0.0327801	0.0225238	0.0268745	0.134801	0.0334337	0.0422817	0.0846046	0.0704446	0.00841382	0.0371959	0.00252357	0.0132621	0.00594503	0.00430792	0.0264236	0.0077683	0.000143247	0.00318978	0.00349752	0.0103667	0.010972	0.00298508	0.0204885	0.0290506	0.0916204	0.0335995	0.00632893	0.0285131	0.00375261	0.0457641	0.00484463	0.000328209	0.00259915	0.018366	0.00273553	0.0224892	0.0193975	0.00207902	0.0063103	0.0352883	0.00384894	0.00147514	0.0341755	0.000805336	0.0248502	0.00401984	0.123665	0.0168647	0.041496	0.143315	0.0315476	0.0145254	0.0119281	0.0020975	0.00406895	0.0122422	0.0145531	0.00472148	0.00787482	0.00517387	0.0108068	0.0223402	0.0184186	0.0133218	0.0145789	0.0424776	0.0103371	0.0305666	0.4900286	4.495399	4.579257
8500	-11151.2	-11156.4	5.199983	0.0877277	0.0501931	0.00662446	0.00626934	0.144569	0.0496313	0.0700376	0.0379325	0.0534213	0.0448037	0.0761851	0.0120716	0.0285917	0.219854	0.00268192	0.0292606	0.13855	0.0324828	0.0137972	0.0860183	0.108837	0.080143	0.081959	0.0171713	0.0670646	0.00842024	0.00995945	0.0325516	0.0349635	0.0839565	0.00634932	0.0461754	0.138635	0.0094248	0.0136843	0.0456178	0.0058899	0.102069	0.0129138	0.0276888	0.109715	0.096273	0.00476528	0.0693263	0.0320634	0.0396957	0.00851663	0.0669621	0.0125297	0.0126806	0.107965	0.0684007	0.0228204	0.0505132	0.0466114	0.00412878	0.0616891	0.0406474	0.0289626	0.0416878	0.183455	0.0351504	0.0479424	0.0739119	0.0823434	0.00620393	0.0165074	0.0015737	0.0186604	0.00701569	0.00795135	0.02755	0.00166284	0.000135009	0.0061902	0.00452682	0.00531502	0.0132903	0.00273034	0.0318675	0.00873566	0.0682307	0.0379417	0.0216156	0.020473	0.00916474	0.040533	0.00392841	0.000579126	0.00335846	0.026099	0.00445581	0.0192531	0.00925347	0.00124413	0.0170312	0.036288	0.0057029	0.001493	0.0522282	0.00214448	0.038519	0.00267103	0.137714	0.0254644	0.0609707	0.144697	0.0194056	0.00885828	0.0365456	0.00207706	0.00603476	0.028473	0.0201431	0.00269905	0.00640022	0.00259394	0.00756523	0.0172599	0.0228824	0.0116233	0.0117473	0.0517759	0.0210033	0.0491326	0.4838261	4.281317	4.750126
8510	-11151.76	-11160.78	9.014529	0.0677199	0.0443821	0.0106686	0.00633307	0.153274	0.0659076	0.0759	0.0414058	0.0595352	0.0414514	0.0821243	0.011542	0.026948	0.0616162	0.00217553	0.0268281	0.125147	0.0376528	0.00620542	0.0723754	0.109043	0.0696268	0.0572317	0.00987274	0.0683673	0.0134632	0.0161733	0.0234678	0.0383194	0.134103	0.00590316	0.0237931	0.111533	0.00553148	0.00960403	0.0372657	0.00933651	0.0618586	0.019521	0.0289183	0.107056	0.0741169	0.00138048	0.0675434	0.0163964	0.0449379	0.00720244	0.0801599	0.0160167	0.00884373	0.118246	0.0747818	0.00456	0.0375105	0.0459198	0.00767215	0.0449609	0.0540393	0.0192734	0.0430675	0.14145	0.0385778	0.0305803	0.0557318	0.0629916	0.00608612	0.0228223	0.000784541	0.00457958	0.00752415	0.00562553	0.0138057	0.00148951	0.00687703	0.0050894	0.00794556	0.00903403	0.0144861	0.00668263	0.052885	0.0225255	0.0820193	0.0385058	0.00735015	0.0202509	0.0110059	0.0425495	0.0108796	0.000725885	0.00382123	0.0286822	0.00327975	0.016804	0.0141522	0.00182577	0.00931796	0.0306314	0.00502761	0.00174294	0.0511323	0.00255169	0.0249808	0.0031909	0.116281	0.0302912	0.0483143	0.13522	0.0146862	0.018085	0.0694952	0.00453257	0.00657241	0.020108	0.0178327	0.00730943	0.00360563	0.00332992	0.0076437	0.0308077	0.0315813	0.0198154	0.0106414	0.0437274	0.0134595	0.0415193	0.483958	4.281317	4.368672
8520	-11144.74	-11151.81	7.070446	0.0792811	0.0481183	0.00656956	0.00401501	0.170895	0.0474263	0.0650597	0.0363067	0.0537715	0.0525075	0.112856	0.0146309	0.0306651	0.292187	0.00275117	0.038365	0.131253	0.0274637	0.00998081	0.10844	0.133178	0.07572	0.0864854	0.0232497	0.0532492	0.00983227	0.00699837	0.0380151	0.0381241	0.0893133	0.000980296	0.0393655	0.11362	0.00326728	0.00801759	0.0502613	0.00824967	0.0766742	0.00705697	0.0158718	0.106297	0.104053	0.00112587	0.0669346	0.0195795	0.0408392	0.00608191	0.0501125	0.0134387	0.00402204	0.130057	0.0553022	0.00976928	0.027791	0.0375113	0.0105286	0.0467572	0.0285131	0.0192674	0.034927	0.151999	0.0449976	0.0171679	0.0670733	0.0560925	0.00669923	0.0177786	0.000977562	0.0140957	0.00768413	0.00428356	0.0173374	0.000335882	0.00145292	0.00186774	0.00267238	0.0076051	0.0228931	0.00837379	0.027628	0.0151746	0.0737604	0.0282318	0.00546678	0.0134518	0.0122317	0.0322282	0.0143182	0.00181759	0.00726939	0.0165043	0.00446991	0.011653	0.0189945	0.00186399	0.0143799	0.0240688	0.00639736	0.00202186	0.0780175	0.00545253	0.0285033	0.00293446	0.131679	0.0242569	0.050515	0.149344	0.023739	0.0114578	0.0416544	0.00226163	0.00336817	0.0159237	0.0120341	0.0125438	0.00207281	0.00739668	0.00533767	0.0119726	0.0164775	0.00706651	0.0168973	0.0558579	0.00668062	0.0341903	0.4809916	4.195631	4.563937
8530	-11144.71	-11153.94	9.234329	0.0297321	0.0739521	0.00743089	0.00149938	0.144222	0.0815458	0.0799444	0.0406104	0.0412704	0.0374385	0.0408055	0.0114422	0.0290505	0.125725	0.00619177	0.0490956	0.112795	0.0337574	0.00673038	0.0946143	0.112004	0.0662766	0.0613544	0.0304417	0.0915531	0.029509	0.00942675	0.0186224	0.0344621	0.0211975	0.00139825	0.0359938	0.113715	0.00318252	0.00613871	0.0461493	0.00909737	0.0794944	0.010439	0.033015	0.0802563	0.113781	0.00262882	0.0775576	0.0221511	0.0592771	0.0048821	0.0628931	0.0195658	0.00317253	0.124203	0.0587409	0.00962696	0.0436138	0.0321253	0.0067266	0.0507455	0.0345552	0.0210522	0.0444332	0.176319	0.0517662	0.0362656	0.066707	0.121885	0.00976367	0.0213017	0.00221012	0.016163	0.0116747	0.00774635	0.00935631	0.000783074	0.00187788	0.00516893	0.00482875	0.00661365	0.00778233	0.00322525	0.039807	0.0162287	0.0719706	0.0444044	0.00651907	0.016481	0.0107695	0.0252508	0.00945828	0.00829465	0.00426043	0.0328144	0.00284894	0.0245244	0.0161736	0.00178717	0.0129506	0.0287937	0.0126317	0.00289601	0.0461073	0.00806706	0.0203984	0.00170973	0.147671	0.0272119	0.0432444	0.117032	0.0164029	0.020553	0.00930131	0.00132074	0.00221809	0.0216534	0.00982938	0.00510354	0.000408639	0.00909795	0.0143399	0.00355884	0.0116148	0.0102963	0.0138072	0.0490249	0.00994299	0.0402615	0.4912805	4.571276	4.343792
8540	-11150.14	-11156.4	6.268644	0.0556155	0.0399894	0.0139403	0.00153523	0.182455	0.0701912	0.0825855	0.0411163	0.0670904	0.0560569	0.0880497	0.00762769	0.0190898	0.288407	0.00257088	0.0351427	0.0983884	0.0198559	0.0138982	0.0978421	0.125103	0.083159	0.0684137	0.0318354	0.0891267	0.0114643	0.0102172	0.018516	0.0411251	0.118262	0.00582938	0.0367904	0.129936	0.0113844	0.00579298	0.0316999	0.00722034	0.0644958	0.0107465	0.028509	0.0730728	0.0976721	0.00243305	0.0595697	0.0253052	0.0324583	0.00433082	0.0618788	0.0118835	0.00217262	0.0767316	0.0635277	0.0166217	0.054283	0.0173123	0.00491005	0.0414769	0.0247123	0.0211978	0.0439226	0.160543	0.0479637	0.032965	0.0911838	0.0976941	0.00384285	0.0149122	0.00173731	0.011727	0.00884817	0.00280801	0.0161103	0.00172561	0.000410326	0.00561475	0.00208008	0.0108658	0.012515	0.00520124	0.0510675	0.0205658	0.0915088	0.0419708	0.00721595	0.00830142	0.00875322	0.026335	0.00741694	0.00250069	0.00474354	0.0256806	0.00398893	0.0185633	0.0158962	0.00173855	0.0144227	0.0340164	0.00477489	0.00317955	0.0508469	0.00842702	0.0256196	0.00297812	0.158401	0.0215896	0.0565245	0.147551	0.0291061	0.0221907	0.0042845	0.00083735	0.00282417	0.018976	0.0151884	0.00842233	0.000869052	0.00583994	0.0222315	0.00317086	0.024421	0.00681098	0.0217355	0.0696037	0.0153937	0.028313	0.462173	4.597985	4.640094
