Iteration	Posterior	Likelihood	Prior	p	T
21830	-5.300952	-2.305219	-2.995732	0.01037446	7.83516
21840	-5.27102	-2.275288	-2.995732	0.010545	7.964874
21850	-5.458992	-2.46326	-2.995732	0.00966434	7.29536
21860	-5.521786	-2.526054	-2.995732	0.009437184	7.122796
21870	-5.850034	-2.854302	-2.995732	0.008505645	6.415682
21880	-6.173949	-3.178216	-2.995732	0.007822326	5.897554
21890	-6.359291	-3.363559	-2.995732	0.007493115	5.648098
21900	-5.78298	-2.787248	-2.995732	0.008670655	6.540873
21910	-5.577234	-2.581502	-2.995732	0.00925353	6.983317
21920	-5.211545	-2.215812	-2.995732	0.01094891	8.272215
21930	-5.118324	-2.122592	-2.995732	0.01284213	9.715008
21940	-5.246291	-2.250559	-2.995732	0.0107003	8.083023
21950	-5.319039	-2.323306	-2.995732	0.01027884	7.762449
21960	-5.729289	-2.733556	-2.995732	0.008810519	6.647009
21970	-5.657928	-2.662196	-2.995732	0.009008815	6.797518
21980	-5.763365	-2.767633	-2.995732	0.0087209	6.578999
21990	-5.655469	-2.659736	-2.995732	0.00901593	6.80292
22000	-5.398301	-2.402568	-2.995732	0.00990858	7.480962
22010	-5.572364	-2.576632	-2.995732	0.009269106	6.995145
22020	-5.616707	-2.620975	-2.995732	0.009130806	6.890132
22030	-5.562267	-2.566534	-2.995732	0.009301729	7.019919
22040	-5.552369	-2.556636	-2.995732	0.009334142	7.044535
22050	-5.549218	-2.553486	-2.995732	0.009344553	7.052441
22060	-5.751646	-2.755914	-2.995732	0.008751379	6.602128
22070	-5.35415	-2.358418	-2.995732	0.01010616	7.631148
22080	-5.297613	-2.301881	-2.995732	0.01039268	7.849015
22090	-5.188913	-2.193181	-2.995732	0.01113848	8.416513
22100	-5.249479	-2.253746	-2.995732	0.01067942	8.067135
22110	-5.486967	-2.491235	-2.995732	0.009560329	7.216338
22120	-5.499056	-2.503324	-2.995732	0.009516822	7.183288
22130	-5.864678	-2.868946	-2.995732	0.008470901	6.389326
22140	-6.411772	-3.416039	-2.995732	0.007406097	5.58218
22150	-7.790187	-4.794455	-2.995732	0.005712173	4.300528
22160	-8.520205	-5.524473	-2.995732	0.005087029	3.82827
22170	-8.390769	-5.395036	-2.995732	0.005188988	3.905267
22180	-8.315778	-5.320046	-2.995732	0.005249659	3.951088
22190	-6.80229	-3.806557	-2.995732	0.006826197	5.143088
22200	-6.621414	-3.625682	-2.995732	0.007081316	5.336218
22210	-6.564216	-3.568484	-2.995732	0.007166573	5.400775
22220	-6.273693	-3.277961	-2.995732	0.007640663	5.759887
22230	-6.743244	-3.747512	-2.995732	0.006907197	5.2044
22240	-7.539561	-4.543829	-2.995732	0.005959561	4.487524
22250	-5.942424	-2.946692	-2.995732	0.008293411	6.254704
22260	-5.771511	-2.775779	-2.995732	0.008699917	6.563078
22270	-5.265854	-2.270121	-2.995732	0.01057624	7.988643
22280	-5.196819	-2.201087	-2.995732	0.01106908	8.363681
22290	-5.131419	-2.135687	-2.995732	0.01185814	8.964665
22300	-5.162099	-2.166367	-2.995732	0.01371709	10.38306
22310	-5.150654	-2.154922	-2.995732	0.01355904	10.26233
22320	-5.166675	-2.170942	-2.995732	0.01135849	8.584036
22330	-5.221065	-2.225333	-2.995732	0.01087648	8.217086
22340	-5.580879	-2.585147	-2.995732	0.009241936	6.974513
22350	-6.043377	-3.047645	-2.995732	0.008078475	6.091723
22360	-5.295088	-2.299356	-2.995732	0.01040658	7.859587
22370	-5.783981	-2.788249	-2.995732	0.008668115	6.538947
22380	-6.67985	-3.684118	-2.995732	0.006996577	5.272062
22390	-8.481389	-5.485657	-2.995732	0.005117248	3.851089
22400	-8.463215	-5.467483	-2.995732	0.005131501	3.861852
22410	-9.736376	-6.740644	-2.995732	0.004268838	3.210775
22420	-8.230141	-5.234408	-2.995732	0.005320447	4.004556
22430	-7.736599	-4.740867	-2.995732	0.005763448	4.33928
22440	-6.319638	-3.323906	-2.995732	0.007560568	5.6992
22450	-6.125519	-3.129787	-2.995732	0.007914728	5.96759
22460	-5.552938	-2.557205	-2.995732	0.009332267	7.04311
22470	-5.272751	-2.277019	-2.995732	0.01053466	7.957008
22480	-5.16156	-2.165827	-2.995732	0.01141596	8.6278
22490	-5.134408	-2.138676	-2.995732	0.0118012	8.921273
22500	-5.1192	-2.123468	-2.995732	0.01218313	9.212375
22510	-5.216025	-2.220293	-2.995732	0.01091436	8.245917
22520	-5.142065	-2.146332	-2.995732	0.01167337	8.823878
22530	-5.297076	-2.301344	-2.995732	0.01039562	7.851255
22540	-5.258811	-2.263079	-2.995732	0.01061981	8.021786
22550	-5.153224	-2.157492	-2.995732	0.0115173	8.704987
22560	-5.116529	-2.120797	-2.995732	0.01274464	9.640626
22570	-5.254368	-2.258635	-2.995732	0.01461546	11.06981
22580	-5.260737	-2.265005	-2.995732	0.01466502	11.10772
22590	-5.263034	-2.267301	-2.995732	0.01468265	11.1212
22600	-5.490802	-2.495069	-2.995732	0.01606652	12.18083
22610	-5.347615	-2.351883	-2.995732	0.01526416	11.56622
22620	-5.502488	-2.506756	-2.995732	0.0161256	12.22612
22630	-5.586744	-2.591012	-2.995732	0.01653129	12.53715
22640	-5.44754	-2.451808	-2.995732	0.01584066	12.00775
22650	-5.653797	-2.658065	-2.995732	0.01683292	12.76852
22660	-5.247206	-2.251474	-2.995732	0.0145585	11.02625
22670	-5.227949	-2.232217	-2.995732	0.01439799	10.90349
22680	-5.217812	-2.222079	-2.995732	0.01430847	10.83504
22690	-5.301699	-2.305967	-2.995732	0.01496299	11.3357
22700	-5.451013	-2.455281	-2.995732	0.01585924	12.02199
22710	-5.73028	-2.734548	-2.995732	0.01715873	13.01854
22720	-5.510614	-2.514881	-2.995732	0.01616624	12.25726
22730	-5.761429	-2.765697	-2.995732	0.01728665	13.11674
22740	-5.569229	-2.573497	-2.995732	0.01644963	12.47453
22750	-5.66709	-2.671358	-2.995732	0.01689084	12.81296
22760	-5.789652	-2.79392	-2.995732	0.01740042	13.20409
22770	-5.785525	-2.789792	-2.995732	0.01738391	13.19141
22780	-6.039114	-3.043382	-2.995732	0.01833476	13.92194
22790	-5.991088	-2.995356	-2.995732	0.01816345	13.79026
22800	-5.972711	-2.976979	-2.995732	0.01809694	13.73913
22810	-5.681481	-2.685749	-2.995732	0.0169529	12.86058
22820	-5.770115	-2.774383	-2.995732	0.01732187	13.14378
22830	-5.752821	-2.757089	-2.995732	0.01725155	13.08979
22840	-5.702399	-2.706667	-2.995732	0.01704198	12.92894
22850	-5.495463	-2.49973	-2.995732	0.01609017	12.19896
22860	-5.496063	-2.500331	-2.995732	0.01609321	12.20129
22870	-5.9229	-2.927168	-2.995732	0.01791378	13.59839
22880	-5.426624	-2.430892	-2.995732	0.01572698	11.92066
22890	-5.417822	-2.422089	-2.995732	0.01567816	11.88326
22900	-5.159928	-2.164195	-2.995732	0.01368863	10.36131
22910	-5.211411	-2.215679	-2.995732	0.01424986	10.79023
22920	-5.218619	-2.222887	-2.995732	0.01431575	10.8406
22930	-5.193488	-2.197756	-2.995732	0.01407544	10.6569
22940	-5.241952	-2.24622	-2.995732	0.01451583	10.99361
22950	-5.18343	-2.187698	-2.995732	0.01396942	10.57586
22960	-5.28111	-2.285377	-2.995732	0.01481733	11.22424
22970	-5.129584	-2.133852	-2.995732	0.01318291	9.975108
22980	-5.114973	-2.11924	-2.995732	0.01257694	9.512686
22990	-5.117041	-2.121308	-2.995732	0.01228385	9.289165
23000	-5.114896	-2.119164	-2.995732	0.0125422	9.486191
23010	-5.156722	-2.160989	-2.995732	0.01364539	10.32829
23020	-5.116858	-2.121126	-2.995732	0.01276549	9.656532
23030	-5.216291	-2.220558	-2.995732	0.01091234	8.244379
23040	-5.128257	-2.132525	-2.995732	0.01192456	9.015279
23050	-5.175048	-2.179316	-2.995732	0.01127061	8.517116
23060	-5.364735	-2.369002	-2.995732	0.01005699	7.593769
23070	-5.282769	-2.287036	-2.995732	0.01047604	7.912418
23080	-5.474288	-2.478556	-2.995732	0.009606874	7.2517
23090	-5.414471	-2.418739	-2.995732	0.009840729	7.429394
23100	-5.383383	-2.387651	-2.995732	0.009973205	7.530081
23110	-5.22811	-2.232378	-2.995732	0.01082515	8.178022
23120	-5.20458	-2.208848	-2.995732	0.01100441	8.314452
23130	-5.45418	-2.458448	-2.995732	0.009682731	7.309333
23140	-5.485206	-2.489474	-2.995732	0.009566738	7.221208
23150	-5.452855	-2.457123	-2.995732	0.009687822	7.313202
23160	-5.434255	-2.438523	-2.995732	0.009760567	7.368477
23170	-5.73561	-2.739878	-2.995732	0.008793662	6.634215
23180	-5.224706	-2.228973	-2.995732	0.01084973	8.196727
23190	-5.447462	-2.45173	-2.995732	0.009708666	7.329039
23200	-5.274542	-2.27881	-2.995732	0.01052403	7.948921
23210	-5.119441	-2.123709	-2.995732	0.01217369	9.205179
23220	-5.116929	-2.121197	-2.995732	0.01276972	9.659759
23230	-5.145717	-2.149984	-2.995732	0.0116191	8.782535
23240	-5.198407	-2.202675	-2.995732	0.01105558	8.353409
23250	-5.177749	-2.182016	-2.995732	0.01124369	8.496614
23260	-5.221899	-2.226167	-2.995732	0.01087031	8.212389
23270	-5.119616	-2.123883	-2.995732	0.01216701	9.200089
23280	-5.301404	-2.305672	-2.995732	0.01496095	11.33414
23290	-5.473864	-2.478132	-2.995732	0.01597948	12.11413
23300	-5.632518	-2.636786	-2.995732	0.01673897	12.69645
23310	-5.533327	-2.537594	-2.995732	0.01627802	12.34295
23320	-5.392338	-2.396606	-2.995732	0.01553326	11.77228
23330	-5.514735	-2.519003	-2.995732	0.01618672	12.27296
23340	-5.163142	-2.16741	-2.995732	0.01373054	10.39334
23350	-5.139157	-2.143424	-2.995732	0.01337349	10.12062
23360	-5.116803	-2.121071	-2.995732	0.0127621	9.653944
23370	-5.119759	-2.124027	-2.995732	0.01216162	9.195975
23380	-5.130561	-2.134828	-2.995732	0.01320467	9.991723
23390	-5.116514	-2.120782	-2.995732	0.01231571	9.313462
23400	-5.146339	-2.150607	-2.995732	0.0116102	8.775749
23410	-5.114917	-2.119185	-2.995732	0.01250058	9.454443
23420	-5.149104	-2.153372	-2.995732	0.01157172	8.746436
23430	-5.135105	-2.139373	-2.995732	0.01178859	8.911664
23440	-5.133089	-2.137357	-2.995732	0.01182573	8.939969
23450	-5.596696	-2.600964	-2.995732	0.009192255	6.936788
23460	-5.557349	-2.561616	-2.995732	0.00931778	7.032108
23470	-5.799493	-2.803761	-2.995732	0.008629073	6.509323
23480	-6.037413	-3.04168	-2.995732	0.008090734	6.101018
23490	-5.637108	-2.641375	-2.995732	0.009069691	6.843733
23500	-5.446606	-2.450874	-2.995732	0.009711994	7.331568
23510	-5.334949	-2.339217	-2.995732	0.01019864	7.701466
23520	-5.724683	-2.728951	-2.995732	0.008822869	6.656381
23530	-5.499781	-2.504049	-2.995732	0.009514238	7.181326
23540	-5.116468	-2.120735	-2.995732	0.01231875	9.31578
23550	-5.178589	-2.182856	-2.995732	0.01123544	8.490333
23560	-5.346487	-2.350754	-2.995732	0.01014254	7.658809
23570	-5.51977	-2.524037	-2.995732	0.00944414	7.128079
23580	-5.451816	-2.456084	-2.995732	0.009691822	7.316241
23590	-5.133989	-2.138257	-2.995732	0.0118089	8.927141
23600	-5.123815	-2.128083	-2.995732	0.01203353	9.098336
23610	-5.263495	-2.267763	-2.995732	0.0105907	7.999643
23620	-5.506374	-2.510642	-2.995732	0.009490881	7.163583
23630	-5.308469	-2.312737	-2.995732	0.01033411	7.804472
23640	-5.284139	-2.288407	-2.995732	0.01046817	7.906435
23650	-5.314988	-2.319256	-2.995732	0.01029983	7.778403
23660	-5.156854	-2.161121	-2.995732	0.01147187	8.670381
23670	-5.11618	-2.120447	-2.995732	0.0127201	9.621899
23680	-5.137149	-2.141417	-2.995732	0.01333704	10.09279
23690	-5.114896	-2.119164	-2.995732	0.0125151	9.465519
23700	-5.177811	-2.182079	-2.995732	0.01390702	10.52818
23710	-5.195032	-2.1993	-2.995732	0.01108444	8.375375
23720	-5.573262	-2.577529	-2.995732	0.009266228	6.992959
23730	-5.409345	-2.413613	-2.995732	0.009862	7.44556
23740	-5.798017	-2.802285	-2.995732	0.008632764	6.512124
23750	-6.113512	-3.117779	-2.995732	0.007938097	5.985304
23760	-7.199778	-4.204045	-2.995732	0.00632954	4.7673
23770	-6.128498	-3.132766	-2.995732	0.00790896	5.963217
23780	-6.318518	-3.322786	-2.995732	0.007562495	5.70066
23790	-5.911469	-2.915737	-2.995732	0.008362729	6.307277
23800	-5.24709	-2.251358	-2.995732	0.01069504	8.079018
23810	-5.176328	-2.180596	-2.995732	0.01125777	8.507338
23820	-5.191361	-2.195628	-2.995732	0.01111658	8.399845
23830	-5.298583	-2.302851	-2.995732	0.01038737	7.844976
23840	-5.159202	-2.16347	-2.995732	0.01144357	8.648831
23850	-5.138339	-2.142607	-2.995732	0.01173283	8.869179
23860	-5.119435	-2.123702	-2.995732	0.01288973	9.751338
23870	-5.117274	-2.121542	-2.995732	0.01278949	9.674847
23880	-5.238247	-2.242514	-2.995732	0.01075428	8.124096
23890	-5.117897	-2.122165	-2.995732	0.01223957	9.255403
23900	-5.122621	-2.126889	-2.995732	0.0120674	9.12415
23910	-5.124369	-2.128637	-2.995732	0.01305238	9.875472
23920	-5.114896	-2.119164	-2.995732	0.01254179	9.485878
23930	-5.129791	-2.134058	-2.995732	0.01318757	9.978665
23940	-5.202912	-2.20718	-2.995732	0.01101804	8.324829
23950	-5.212287	-2.216555	-2.995732	0.01094313	8.267812
23960	-5.428933	-2.433201	-2.995732	0.009781839	7.384641
23970	-5.325735	-2.330003	-2.995732	0.01024467	7.736461
23980	-5.190618	-2.194885	-2.995732	0.01112319	8.404875
23990	-5.12435	-2.128617	-2.995732	0.01201912	9.087354
24000	-5.148872	-2.15314	-2.995732	0.01157488	8.748845
24010	-5.120692	-2.124959	-2.995732	0.01212839	9.170647
24020	-5.119122	-2.12339	-2.995732	0.01287698	9.741608
24030	-5.1189	-2.123168	-2.995732	0.01286763	9.734473
24040	-5.11492	-2.119188	-2.995732	0.01255781	9.498101
24050	-5.138616	-2.142884	-2.995732	0.01172825	8.86569
24060	-5.274145	-2.278412	-2.995732	0.01052638	7.950713
24070	-5.390175	-2.394442	-2.995732	0.009943531	7.507526
24080	-5.397299	-2.401567	-2.995732	0.009912858	7.484213
24090	-5.571836	-2.576104	-2.995732	0.009270802	6.996433
24100	-5.643929	-2.648197	-2.995732	0.009049583	6.828467
24110	-5.593296	-2.597564	-2.995732	0.009202848	6.944832
24120	-5.913787	-2.918054	-2.995732	0.00835748	6.303295
24130	-5.332174	-2.336442	-2.995732	0.01021239	7.711916
24140	-5.184547	-2.188815	-2.995732	0.01117853	8.447007
24150	-5.404683	-2.408951	-2.995732	0.009881538	7.460409
24160	-5.371341	-2.375609	-2.995732	0.01002691	7.570901
24170	-5.453737	-2.458004	-2.995732	0.009684434	7.310628
24180	-5.568945	-2.573213	-2.995732	0.009280103	7.003496
24190	-5.601358	-2.605626	-2.995732	0.009177801	6.925813
24200	-5.409937	-2.414205	-2.995732	0.009859532	7.443685
24210	-5.149057	-2.153325	-2.995732	0.01353517	10.2441
24220	-5.204192	-2.20846	-2.995732	0.01418157	10.73802
24230	-5.265291	-2.269559	-2.995732	0.01469986	11.13437
24240	-5.359601	-2.363869	-2.995732	0.01533834	11.62302
24250	-5.859562	-2.86383	-2.995732	0.01767433	13.41444
24260	-5.438563	-2.442831	-2.995732	0.01579226	11.97067
24270	-5.173636	-2.177904	-2.995732	0.01385896	10.49145
24280	-5.135073	-2.139341	-2.995732	0.01329766	10.06272
24290	-5.120531	-2.124799	-2.995732	0.0129314	9.783137
24300	-5.122821	-2.127089	-2.995732	0.01300715	9.840944
24310	-5.125209	-2.129476	-2.995732	0.0130754	9.893042
24320	-5.126331	-2.130599	-2.995732	0.01310481	9.915489
24330	-5.116088	-2.120356	-2.995732	0.01271314	9.616595
24340	-5.129195	-2.133462	-2.995732	0.01317403	9.968329
24350	-5.2144	-2.218668	-2.995732	0.01427744	10.81132
24360	-5.531912	-2.536179	-2.995732	0.01627113	12.33767
24370	-5.538484	-2.542752	-2.995732	0.01630304	12.36213
24380	-5.331145	-2.335413	-2.995732	0.01515943	11.48605
24390	-5.652455	-2.656723	-2.995732	0.01682704	12.76401
24400	-5.668656	-2.672924	-2.995732	0.01689763	12.81817
24410	-5.352863	-2.357131	-2.995732	0.01529684	11.59124
24420	-5.555116	-2.559384	-2.995732	0.01638287	12.42334
24430	-5.401516	-2.405784	-2.995732	0.01558608	11.81274
24440	-5.131897	-2.136165	-2.995732	0.01323343	10.01368
24450	-5.144953	-2.149221	-2.995732	0.01347129	10.19531
24460	-5.282852	-2.287119	-2.995732	0.01482996	11.2339
24470	-5.146753	-2.151021	-2.995732	0.01349979	10.21707
24480	-5.237832	-2.2421	-2.995732	0.0144818	10.96758
24490	-5.554903	-2.55917	-2.995732	0.01638185	12.42256
24500	-5.886767	-2.891035	-2.995732	0.01777813	13.49417
24510	-5.353078	-2.357346	-2.995732	0.01529817	11.59226
24520	-5.668998	-2.673266	-2.995732	0.01689911	12.8193
24530	-5.860928	-2.865195	-2.995732	0.01767958	13.41847
24540	-5.58647	-2.590738	-2.995732	0.01653003	12.53618
24550	-5.278763	-2.283031	-2.995732	0.01480023	11.21116
24560	-5.286315	-2.290583	-2.995732	0.01485488	11.25297
24570	-5.200528	-2.204795	-2.995732	0.01414593	10.71078
24580	-5.129006	-2.133274	-2.995732	0.01316969	9.96502
24590	-5.123504	-2.127772	-2.995732	0.01302758	9.856543
24600	-5.13258	-2.136847	-2.995732	0.01183545	8.947374
24610	-5.126404	-2.130672	-2.995732	0.01196733	9.047879
24620	-5.265199	-2.269467	-2.995732	0.01058024	7.991686
24630	-5.872581	-2.876848	-2.995732	0.008452332	6.37524
24640	-5.504785	-2.509052	-2.995732	0.009496491	7.167844
24650	-5.163707	-2.167975	-2.995732	0.01139145	8.609131
24660	-5.365636	-2.369904	-2.995732	0.01005286	7.590629
24670	-5.377667	-2.381935	-2.995732	0.009998518	7.549322
24680	-5.223596	-2.227864	-2.995732	0.01085783	8.202892
24690	-5.389638	-2.393906	-2.995732	0.009945859	7.509296
24700	-5.832026	-2.836293	-2.995732	0.008548984	6.448561
24710	-5.31307	-2.317337	-2.995732	0.01030985	7.786025
24720	-5.41313	-2.417398	-2.995732	0.009846272	7.433607
24730	-5.303886	-2.308154	-2.995732	0.0103586	7.823099
24740	-5.130477	-2.134745	-2.995732	0.01187718	8.979175
24750	-5.116451	-2.120718	-2.995732	0.01231989	9.316648
24760	-5.13604	-2.140308	-2.995732	0.01177202	8.899041
24770	-5.151697	-2.155965	-2.995732	0.01153709	8.720058
24780	-5.260866	-2.265133	-2.995732	0.01060698	8.012026
24790	-5.217563	-2.221831	-2.995732	0.01090269	8.237038
24800	-5.321299	-2.325567	-2.995732	0.01026724	7.753623
24810	-5.266112	-2.27038	-2.995732	0.01057467	7.987444
24820	-5.307343	-2.311611	-2.995732	0.01034009	7.809025
24830	-5.118552	-2.122819	-2.995732	0.01220993	9.232808
24840	-5.150464	-2.154732	-2.995732	0.01155338	8.732472
24850	-5.208405	-2.212673	-2.995732	0.01097365	8.291042
24860	-5.156776	-2.161044	-2.995732	0.01364614	10.32886
24870	-5.322804	-2.327071	-2.995732	0.01510505	11.44443
24880	-5.436851	-2.441119	-2.995732	0.01578296	11.96355
24890	-5.387036	-2.391304	-2.995732	0.0155024	11.74864
24900	-5.274498	-2.278766	-2.995732	0.01476887	11.18716
24910	-5.236233	-2.240501	-2.995732	0.01446845	10.95737
24920	-5.166534	-2.170801	-2.995732	0.01377336	10.42605
24930	-5.133401	-2.137669	-2.995732	0.01181984	8.935477
24940	-5.204128	-2.208395	-2.995732	0.01100809	8.317255
24950	-5.231236	-2.235504	-2.995732	0.01080293	8.161116
24960	-5.360329	-2.364597	-2.995732	0.0100773	7.609212
24970	-5.764218	-2.768486	-2.995732	0.008718696	6.577327
24980	-5.623804	-2.628072	-2.995732	0.009109375	6.873861
24990	-5.779692	-2.783959	-2.995732	0.008679012	6.547215
25000	-6.507165	-3.511432	-2.995732	0.007254033	5.467006
25010	-6.880033	-3.884301	-2.995732	0.006722659	5.064727
25020	-6.31422	-3.318488	-2.995732	0.007569902	5.706273
25030	-6.050334	-3.054601	-2.995732	0.008064243	6.080933
25040	-5.897663	-2.90193	-2.995732	0.008394211	6.331154
25050	-5.418879	-2.423147	-2.995732	0.009822605	7.415621
25060	-5.117012	-2.121279	-2.995732	0.0122855	9.290426
25070	-5.114985	-2.119253	-2.995732	0.01247665	9.436199
25080	-5.114941	-2.119208	-2.995732	0.01249053	9.446784
25090	-5.181332	-2.185599	-2.995732	0.0112089	8.470127
25100	-5.230694	-2.234962	-2.995732	0.01080676	8.16403
25110	-5.21971	-2.223978	-2.995732	0.01088656	8.224761
25120	-5.265922	-2.27019	-2.995732	0.01057582	7.988323
25130	-5.628387	-2.632655	-2.995732	0.009095633	6.863427
25140	-5.532802	-2.53707	-2.995732	0.009399546	7.094208
25150	-5.415914	-2.420182	-2.995732	0.00983478	7.424873
25160	-5.345765	-2.350033	-2.995732	0.010146	7.661442
25170	-5.231554	-2.235822	-2.995732	0.01080069	8.159412
25180	-5.392588	-2.396856	-2.995732	0.009933088	7.499589
25190	-5.117382	-2.121649	-2.995732	0.01226531	9.275028
25200	-5.242863	-2.24713	-2.995732	0.01452328	10.9993
25210	-5.185806	-2.190074	-2.995732	0.01399508	10.59548
25220	-5.118565	-2.122832	-2.995732	0.01220936	9.232375
25230	-5.125731	-2.129999	-2.995732	0.01308926	9.903622
25240	-5.118361	-2.122628	-2.995732	0.01221828	9.239172
25250	-5.118337	-2.122604	-2.995732	0.01221934	9.239981
25260	-5.136654	-2.140921	-2.995732	0.01332782	10.08574
25270	-5.11489	-2.119158	-2.995732	0.01252337	9.471832
25280	-5.342915	-2.347183	-2.995732	0.01523462	11.5436
25290	-5.144439	-2.148707	-2.995732	0.01346301	10.18899
25300	-5.204551	-2.208819	-2.995732	0.01418503	10.74066
25310	-5.11645	-2.120717	-2.995732	0.01273932	9.636565
25320	-5.125156	-2.129424	-2.995732	0.01199816	9.071374
25330	-5.171258	-2.175526	-2.995732	0.01130952	8.546745
25340	-5.154274	-2.158541	-2.995732	0.01150394	8.694806
25350	-5.159559	-2.163827	-2.995732	0.01143934	8.645607
25360	-5.146714	-2.150981	-2.995732	0.01349918	10.21661
25370	-5.209446	-2.213714	-2.995732	0.01423151	10.7762
25380	-5.215667	-2.219934	-2.995732	0.01428902	10.82017
25390	-5.129951	-2.134219	-2.995732	0.01319117	9.981416
25400	-5.214742	-2.219009	-2.995732	0.01092417	8.253383
25410	-5.222364	-2.226632	-2.995732	0.01086688	8.209778
25420	-5.131186	-2.135454	-2.995732	0.0118628	8.968215
25430	-5.250819	-2.255087	-2.995732	0.01067072	8.060514
25440	-5.125243	-2.12951	-2.995732	0.01307631	9.893737
25450	-5.129676	-2.133944	-2.995732	0.01318498	9.976692
25460	-5.197363	-2.201631	-2.995732	0.01106444	8.36015
25470	-5.375018	-2.379286	-2.995732	0.01001036	7.558322
25480	-5.142279	-2.146547	-2.995732	0.01167008	8.821369
25490	-5.11549	-2.119758	-2.995732	0.01265899	9.575281
25500	-5.201407	-2.205675	-2.995732	0.01415455	10.71736
25510	-5.19993	-2.204198	-2.995732	0.01414005	10.70628
25520	-5.441389	-2.445657	-2.995732	0.01580755	11.98239
25530	-5.420726	-2.424994	-2.995732	0.01569433	11.89565
25540	-5.394351	-2.398619	-2.995732	0.01554491	11.7812
25550	-5.316047	-2.320314	-2.995732	0.01506029	11.41017
25560	-5.578302	-2.58257	-2.995732	0.01649209	12.50709
25570	-5.549153	-2.553421	-2.995732	0.0163544	12.40151
25580	-5.549155	-2.553423	-2.995732	0.01635441	12.40151
25590	-5.799201	-2.803469	-2.995732	0.01743848	13.23331
25600	-6.022982	-3.02725	-2.995732	0.01827761	13.87801
25610	-6.040686	-3.044954	-2.995732	0.01834031	13.92621
25620	-6.417472	-3.42174	-2.995732	0.01958212	14.88172
25630	-6.158107	-3.162375	-2.995732	0.01874503	14.23744
25640	-5.923219	-2.927486	-2.995732	0.01791497	13.5993
25650	-5.658657	-2.662925	-2.995732	0.01685417	12.78482
25660	-5.90653	-2.910798	-2.995732	0.01785263	13.55141
25670	-5.753878	-2.758146	-2.995732	0.01725587	13.09311
25680	-6.067845	-3.072112	-2.995732	0.0184356	13.99947
25690	-5.577575	-2.581842	-2.995732	0.0164887	12.50449
25700	-5.54032	-2.544587	-2.995732	0.01631191	12.36893
25710	-5.721228	-2.725496	-2.995732	0.01712106	12.98963
25720	-5.79893	-2.803198	-2.995732	0.01743741	13.23249
25730	-5.820329	-2.824597	-2.995732	0.01752195	13.2974
25740	-6.18939	-3.193658	-2.995732	0.01884986	14.31809
25750	-6.697967	-3.702235	-2.995732	0.0204203	15.52758
25760	-7.414441	-4.418709	-2.995732	0.02235032	17.01759
25770	-7.76617	-4.770438	-2.995732	0.0232201	17.69036
25780	-7.536553	-4.540821	-2.995732	0.02265703	17.25473
25790	-7.498083	-4.502351	-2.995732	0.02256098	17.18045
25800	-7.974304	-4.978572	-2.995732	0.02371672	18.07485
25810	-7.58851	-4.592778	-2.995732	0.02278594	17.35444
25820	-7.701586	-4.705854	-2.995732	0.02306342	17.56911
25830	-7.779943	-4.784211	-2.995732	0.02325335	17.7161
25840	-7.683367	-4.687635	-2.995732	0.02301899	17.53473
25850	-7.717774	-4.722042	-2.995732	0.02310282	17.59959
25860	-8.323939	-5.328207	-2.995732	0.0245254	18.70152
25870	-7.759165	-4.763433	-2.995732	0.02320317	17.67726
25880	-7.022398	-4.026665	-2.995732	0.02132551	16.22593
25890	-7.032774	-4.037042	-2.995732	0.02135352	16.24755
25900	-7.016593	-4.020861	-2.995732	0.02130982	16.21381
25910	-7.11078	-4.115048	-2.995732	0.02156244	16.40886
25920	-6.987338	-3.991606	-2.995732	0.02123047	16.15256
25930	-6.55781	-3.562077	-2.995732	0.02000892	15.21051
25940	-6.749765	-3.754033	-2.995732	0.02056896	15.64221
25950	-6.872461	-3.876728	-2.995732	0.02091457	15.90879
25960	-6.178596	-3.182864	-2.995732	0.01881382	14.29036
25970	-6.123746	-3.128014	-2.995732	0.0186285	14.14781
25980	-5.785646	-2.789913	-2.995732	0.01738439	13.19178
25990	-5.397595	-2.401863	-2.995732	0.01556361	11.79552
26000	-5.189948	-2.194215	-2.995732	0.01403887	10.62895
26010	-5.168871	-2.173139	-2.995732	0.01380211	10.44802
26020	-5.191144	-2.195411	-2.995732	0.01405131	10.63846
26030	-5.241506	-2.245774	-2.995732	0.01451217	10.99081
26040	-5.878789	-2.883056	-2.995732	0.01774784	13.4709
26050	-5.757732	-2.762	-2.995732	0.0172716	13.10518
26060	-5.50229	-2.506558	-2.995732	0.01612461	12.22535
26070	-5.574853	-2.579121	-2.995732	0.01647599	12.49474
26080	-5.380282	-2.384549	-2.995732	0.0154627	11.71824
26090	-5.730452	-2.73472	-2.995732	0.01715944	13.01909
26100	-5.6525	-2.656768	-2.995732	0.01682724	12.76416
26110	-5.588415	-2.592683	-2.995732	0.01653902	12.54308
26120	-6.100227	-3.104494	-2.995732	0.01854785	14.08579
26130	-5.447483	-2.451751	-2.995732	0.01584036	12.00752
26140	-5.226964	-2.231232	-2.995732	0.01438946	10.89696
26150	-5.245945	-2.250213	-2.995732	0.01454833	11.01846
26160	-5.148043	-2.15231	-2.995732	0.01351974	10.23231
26170	-5.347332	-2.3516	-2.995732	0.01526239	11.56487
26180	-5.314952	-2.319219	-2.995732	0.01505298	11.40457
