Iteration	Posterior	Likelihood	Prior	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	TL
15680	-4270.696	-4286.105	15.40934	0.123138	0.20361	0.202851	0.190117	0.159911	0.119334	0.0794957	0.113384	0.0129089	0.0641576	0.0585796	0.0626962	0.0350496	0.221674	0.2135	0.137525	0.0525004	0.349793	0.025008	0.28587	0.273502	0.176272	0.264355	1.425233
15690	-4273.301	-4289.657	16.35577	0.103711	0.15424	0.240467	0.191594	0.133386	0.101039	0.0906217	0.109076	0.00982175	0.0446518	0.0592309	0.0369471	0.0558034	0.208974	0.256741	0.132808	0.0365349	0.334561	0.030381	0.289827	0.27933	0.165569	0.265275	1.33059
15700	-4271.293	-4286.168	14.87486	0.122071	0.172338	0.222427	0.218752	0.162812	0.111321	0.0892997	0.120309	0.0156311	0.0494288	0.0706958	0.0333572	0.0902406	0.194187	0.249482	0.120619	0.0441917	0.340043	0.0514768	0.285283	0.273451	0.177915	0.263351	1.478682
15710	-4274.437	-4289.772	15.33532	0.0950237	0.155004	0.215391	0.190117	0.147882	0.116394	0.0953148	0.17163	0.0217934	0.0521046	0.0766214	0.0355703	0.0597892	0.216321	0.241255	0.122716	0.0200641	0.349443	0.0502018	0.278481	0.276232	0.178537	0.26675	1.432635
15720	-4276.372	-4290.871	14.49921	0.0979223	0.212826	0.270457	0.200762	0.13403	0.122147	0.13719	0.0898932	0.0246962	0.0698838	0.081475	0.023062	0.0519032	0.191911	0.231283	0.130277	0.0468169	0.335	0.0647123	0.289399	0.268695	0.160656	0.28125	1.516247
15730	-4272.497	-4287.912	15.41481	0.128313	0.19157	0.169568	0.200762	0.136762	0.119176	0.0938048	0.125474	0.0256706	0.0561512	0.0558687	0.0634961	0.0580699	0.181575	0.256861	0.15529	0.0675999	0.314743	0.0239312	0.282653	0.276252	0.167199	0.273896	1.424686
15740	-4272.029	-4287.67	15.64142	0.108372	0.176233	0.180025	0.180425	0.162757	0.0860289	0.106945	0.143104	0.0227185	0.0648793	0.0641367	0.0419613	0.0644398	0.202485	0.248149	0.15017	0.0612091	0.304364	0.0336224	0.259428	0.261144	0.17604	0.303388	1.402026
15750	-4269.889	-4284.466	14.57729	0.118989	0.19679	0.238041	0.208596	0.144055	0.111042	0.0819155	0.145386	0.0259676	0.0715271	0.0792222	0.0261864	0.060722	0.183014	0.222918	0.134901	0.0502756	0.361433	0.0474587	0.302941	0.260906	0.171878	0.264275	1.508439
15760	-4268.6	-4283.151	14.55109	0.104149	0.22813	0.238334	0.196006	0.128498	0.131368	0.115469	0.141872	0.0140549	0.0558195	0.0644902	0.050456	0.042413	0.195564	0.26371	0.1293	0.0506925	0.330229	0.0305042	0.27824	0.283548	0.169746	0.268466	1.511059
15770	-4270.531	-4286.19	15.65901	0.10625	0.186943	0.215653	0.196006	0.125358	0.104454	0.107162	0.100839	0.0202235	0.0525714	0.0797694	0.0481381	0.0569006	0.212752	0.244745	0.160758	0.0601069	0.281282	0.0403562	0.272355	0.264416	0.171897	0.291332	1.400267
15780	-4273.544	-4289.062	15.51809	0.137725	0.156955	0.227085	0.20488	0.15593	0.106088	0.0686475	0.112254	0.0329166	0.0869447	0.0580553	0.0371448	0.0297315	0.222497	0.236032	0.133057	0.048626	0.325304	0.0344836	0.290119	0.236197	0.178165	0.295519	1.414358
15790	-4274.522	-4289.506	14.98346	0.0814672	0.175236	0.214537	0.195757	0.152284	0.104101	0.109983	0.154596	0.0300677	0.0968924	0.0675811	0.0753019	0.0100165	0.210855	0.219219	0.124179	0.0586196	0.345779	0.0413477	0.266493	0.265197	0.194866	0.273444	1.467821
15800	-4269.383	-4284.795	15.4117	0.114094	0.183558	0.179385	0.202442	0.171719	0.11681	0.0889224	0.123567	0.0462317	0.0580225	0.0524742	0.0623186	0.0254518	0.205262	0.244692	0.138441	0.0471026	0.323383	0.0411199	0.271397	0.260587	0.172488	0.295528	1.424997
15810	-4270.159	-4286.039	15.88007	0.110782	0.197935	0.226356	0.198893	0.117998	0.102945	0.0727124	0.104117	0.0388564	0.0484492	0.0614341	0.0544278	0.0432542	0.194773	0.272352	0.141309	0.0356185	0.314866	0.041081	0.283785	0.281231	0.152504	0.282479	1.378161
15820	-4274.963	-4290.737	15.77386	0.13687	0.156201	0.224927	0.215395	0.134659	0.0903665	0.0992249	0.117753	0.0401429	0.067397	0.0572189	0.0276027	0.021024	0.247864	0.273833	0.109363	0.0430869	0.295144	0.0307088	0.2715	0.252518	0.161097	0.314884	1.388782
15830	-4271.986	-4286.608	14.62167	0.120728	0.19082	0.219547	0.265323	0.135841	0.132538	0.0874159	0.121587	0.0310793	0.061749	0.0564838	0.0381823	0.0427057	0.20285	0.237105	0.148623	0.035452	0.328601	0.047369	0.269885	0.292458	0.169382	0.268275	1.504001
15840	-4272.451	-4287.871	15.4201	0.106359	0.149841	0.214475	0.187881	0.141875	0.0998544	0.104883	0.126872	0.0369964	0.10417	0.0629299	0.0539519	0.0340679	0.240299	0.221548	0.118242	0.0455442	0.331621	0.0427469	0.269321	0.275447	0.174163	0.281069	1.424157
15850	-4270.842	-4285.715	14.8731	0.117727	0.205089	0.21407	0.190869	0.153565	0.120488	0.107825	0.124911	0.0264137	0.0724871	0.0607143	0.0571324	0.0275663	0.20459	0.250564	0.150779	0.055551	0.289568	0.0489469	0.297167	0.26827	0.147008	0.287555	1.478857
15860	-4276.676	-4292.894	16.21823	0.0950009	0.144158	0.191822	0.186719	0.144653	0.0862557	0.105746	0.110891	0.0577379	0.100831	0.0629485	0.0332237	0.024358	0.206678	0.253121	0.152318	0.0601151	0.289811	0.0379575	0.250188	0.287211	0.181298	0.281303	1.344344
15870	-4274.044	-4288.921	14.8775	0.119416	0.194279	0.253818	0.188498	0.109377	0.116692	0.103484	0.120783	0.0469122	0.0599505	0.070862	0.0512275	0.0431188	0.159981	0.261455	0.139888	0.0729077	0.329677	0.0360923	0.286001	0.289906	0.166206	0.257887	1.478417
15880	-4270.641	-4285.471	14.82988	0.124282	0.186001	0.253233	0.214272	0.134018	0.10075	0.0933665	0.130194	0.0909104	0.0324546	0.0506491	0.0448311	0.0282171	0.179211	0.232605	0.170789	0.0474478	0.324064	0.0458829	0.274863	0.287675	0.177081	0.260381	1.483179
15890	-4268.656	-4284.198	15.54277	0.111111	0.201474	0.207316	0.188355	0.126269	0.114797	0.0909071	0.150143	0.0635927	0.03842	0.0515454	0.0510671	0.0168941	0.2274	0.251843	0.116292	0.0483517	0.33104	0.0250736	0.270745	0.263716	0.18635	0.279189	1.411891
15900	-4271.671	-4287.635	15.96383	0.105148	0.164528	0.231546	0.169338	0.14582	0.0856747	0.105245	0.116912	0.0989235	0.0451021	0.0590765	0.0181877	0.0242831	0.199828	0.237164	0.153273	0.0536078	0.324634	0.0314935	0.257808	0.269271	0.190517	0.282404	1.369785
15910	-4272.735	-4288.401	15.66537	0.0926659	0.168691	0.185551	0.232907	0.129176	0.106676	0.107371	0.122673	0.0866131	0.0186984	0.0688112	0.0230518	0.0567459	0.204738	0.201018	0.149311	0.0473415	0.355152	0.0424396	0.267441	0.26988	0.193109	0.26957	1.39963
15920	-4269.021	-4285.126	16.10489	0.100744	0.16471	0.196383	0.197925	0.116199	0.137041	0.0912688	0.113159	0.0595959	0.050757	0.0657579	0.022735	0.0394025	0.220677	0.258064	0.140086	0.034844	0.313589	0.0327412	0.258517	0.273205	0.179903	0.288374	1.355678
15930	-4273.496	-4288.093	14.59703	0.114493	0.197655	0.204159	0.209693	0.126426	0.126572	0.102478	0.138373	0.0968896	0.0437352	0.0458684	0.018051	0.0820712	0.207682	0.233593	0.12674	0.054364	0.34001	0.0376104	0.269494	0.286004	0.162465	0.282037	1.506465
15940	-4273.139	-4289.352	16.21259	0.0852532	0.149397	0.227133	0.158424	0.132512	0.109359	0.0926959	0.128635	0.0711728	0.0173806	0.0865889	0.0324096	0.0539476	0.214772	0.203286	0.134648	0.0612785	0.355783	0.0302328	0.29983	0.251962	0.180921	0.267287	1.344908
15950	-4274.253	-4289.929	15.67565	0.100419	0.186404	0.218415	0.163698	0.123348	0.106141	0.0740935	0.123326	0.0520463	0.0272758	0.089403	0.0638727	0.0701604	0.194725	0.216285	0.153484	0.052378	0.350994	0.0321342	0.275074	0.276826	0.169704	0.278397	1.398602
15960	-4269.668	-4284.854	15.18621	0.0964722	0.202137	0.212417	0.192732	0.1225	0.135267	0.0955663	0.158042	0.0570688	0.0151671	0.0693241	0.0366547	0.054197	0.210524	0.242994	0.151077	0.0354233	0.323546	0.0364354	0.26405	0.265731	0.183169	0.28705	1.447547
15970	-4270.126	-4285.248	15.12239	0.107067	0.172886	0.244686	0.185449	0.1225	0.140937	0.0870532	0.110956	0.0808712	0.0385285	0.0596237	0.0741001	0.0292699	0.219473	0.240081	0.132662	0.0509207	0.327002	0.0298611	0.267951	0.273216	0.170931	0.287902	1.453928
15980	-4272.595	-4288.211	15.61622	0.102346	0.203643	0.239036	0.155586	0.123804	0.111004	0.100108	0.155021	0.0531687	0.0229568	0.0651776	0.0326843	0.0400104	0.18696	0.291904	0.116611	0.0784946	0.287282	0.0387487	0.275802	0.270627	0.157373	0.296199	1.404545
15990	-4271.322	-4287.262	15.93917	0.108616	0.183667	0.22243	0.190312	0.10837	0.113156	0.0991455	0.122815	0.0527033	0.0192	0.0593976	0.0524272	0.0400104	0.200655	0.242173	0.151158	0.0596211	0.281728	0.0646644	0.263886	0.282696	0.155155	0.298263	1.372251
16000	-4272.63	-4288.046	15.41577	0.117081	0.186984	0.19725	0.235824	0.10641	0.133189	0.0787734	0.115319	0.0885485	0.0192475	0.0607842	0.0362422	0.0489368	0.218983	0.27319	0.132417	0.0513094	0.289904	0.0341966	0.28474	0.271856	0.166777	0.276627	1.42459
16010	-4271.316	-4286.949	15.63321	0.0850551	0.163352	0.252914	0.182394	0.158151	0.125856	0.0899526	0.130681	0.040524	0.0550398	0.0554313	0.0249307	0.038565	0.184576	0.250405	0.144417	0.0647233	0.315609	0.0402707	0.27148	0.280642	0.179382	0.268496	1.402846
16020	-4273.46	-4288.036	14.5758	0.119134	0.179372	0.203001	0.191743	0.144693	0.128559	0.10797	0.179969	0.0753526	0.047509	0.0761393	0.0149211	0.040224	0.176114	0.239811	0.11649	0.0632556	0.366003	0.0383258	0.290085	0.269131	0.174403	0.266381	1.508588
16030	-4271.558	-4286.586	15.02812	0.112921	0.189578	0.223554	0.237583	0.150861	0.0994638	0.0870902	0.122812	0.0356459	0.0425872	0.0893518	0.0295961	0.0423118	0.219783	0.243831	0.130935	0.0575556	0.3281	0.019795	0.284172	0.255343	0.166276	0.294209	1.463355
16040	-4274.027	-4289.643	15.61638	0.105647	0.17739	0.2085	0.209025	0.0962559	0.120905	0.104112	0.112964	0.104073	0.0320205	0.0434446	0.0269938	0.0631982	0.190461	0.261637	0.138331	0.0609675	0.321109	0.0274951	0.277863	0.299782	0.154042	0.268313	1.404529
16050	-4274.021	-4288.851	14.8299	0.0962448	0.22173	0.22278	0.200113	0.130208	0.115524	0.106673	0.130154	0.0674811	0.0441634	0.0806311	0.0123774	0.0550989	0.240201	0.253516	0.142587	0.0369332	0.281179	0.0455839	0.264469	0.281647	0.177669	0.276215	1.483177
16060	-4271.405	-4286.882	15.47662	0.101739	0.215156	0.223157	0.194854	0.144081	0.120772	0.0870042	0.131206	0.043857	0.0366401	0.0568275	0.0354879	0.0277247	0.204943	0.273396	0.165056	0.0386586	0.273384	0.0445616	0.27017	0.284373	0.153379	0.292078	1.418506
16070	-4268.498	-4283.54	15.04135	0.096502	0.201178	0.233185	0.195914	0.118642	0.12269	0.114585	0.158287	0.0600875	0.0513766	0.0554969	0.0324388	0.0216488	0.191919	0.267114	0.128817	0.0548984	0.32936	0.0278925	0.279671	0.279849	0.151957	0.288522	1.462032
16080	-4270.263	-4284.838	14.57576	0.109982	0.231904	0.231195	0.199536	0.128305	0.135115	0.0843664	0.140478	0.0613339	0.0515606	0.0495	0.0523144	0.033002	0.183002	0.247279	0.154585	0.0538149	0.325837	0.0354823	0.273895	0.270142	0.168184	0.287778	1.508591
16090	-4270.95	-4285.903	14.95284	0.11803	0.189626	0.227439	0.167336	0.132799	0.113949	0.0909141	0.158563	0.0844204	0.0362266	0.0737203	0.0382621	0.0395983	0.197312	0.246021	0.140378	0.0748717	0.295892	0.0455258	0.2824	0.28686	0.162334	0.268406	1.470883
16100	-4268.362	-4284.221	15.85904	0.114962	0.191685	0.219372	0.208848	0.127315	0.0961465	0.0903766	0.100938	0.0689305	0.0244774	0.0675445	0.0358663	0.0338013	0.187393	0.242137	0.160215	0.0683241	0.309146	0.0327842	0.268181	0.265016	0.179725	0.287078	1.380263
16110	-4270.174	-4285.695	15.52097	0.116516	0.189764	0.228186	0.195311	0.129309	0.104456	0.108945	0.12635	0.0596608	0.0329753	0.030663	0.0358037	0.056131	0.19441	0.253877	0.145531	0.0544001	0.320721	0.0310612	0.283236	0.28285	0.181518	0.252396	1.41407
16120	-4279.271	-4294.287	15.01675	0.100428	0.172802	0.224726	0.225374	0.153314	0.12606	0.0912377	0.161366	0.0303207	0.0267954	0.04686	0.0487814	0.056426	0.188138	0.243827	0.144112	0.0573374	0.336601	0.0299841	0.276205	0.293922	0.171292	0.258582	1.464492
16130	-4283.526	-4299.106	15.58	0.12065	0.192839	0.193108	0.219156	0.162187	0.100341	0.0888695	0.109053	0.0457	0.0152705	0.0585028	0.030813	0.071678	0.216153	0.231882	0.147762	0.0425873	0.339998	0.0216174	0.306136	0.271432	0.187542	0.234891	1.408167
16140	-4273.168	-4288.024	14.85644	0.0935058	0.200336	0.22349	0.212576	0.173771	0.100341	0.126946	0.126864	0.0825287	0.0264274	0.0447173	0.0292972	0.0397208	0.183105	0.22306	0.163238	0.0469009	0.353283	0.0304126	0.288018	0.261264	0.187618	0.2631	1.480523
16150	-4277.979	-4292.933	14.9544	0.135213	0.209778	0.22349	0.164451	0.174814	0.109855	0.110117	0.121895	0.0792833	0.0208713	0.0475198	0.0153846	0.0580549	0.180085	0.272052	0.127965	0.0986307	0.297484	0.023784	0.264263	0.284706	0.165068	0.285963	1.470727
16160	-4270.784	-4285.945	15.16096	0.125916	0.201266	0.203284	0.221231	0.147474	0.0920651	0.0983861	0.110761	0.0779257	0.0407448	0.0484716	0.0326292	0.0499173	0.210626	0.265114	0.144837	0.0446569	0.289897	0.0448694	0.268461	0.287586	0.149044	0.294909	1.450071
16170	-4267.577	-4282.63	15.0529	0.108904	0.193437	0.239611	0.211276	0.146412	0.0977358	0.103207	0.113688	0.0760078	0.0369749	0.0601218	0.0235859	0.0499173	0.176225	0.270922	0.153402	0.0435628	0.314042	0.0418476	0.270576	0.281286	0.162767	0.285371	1.460877
16180	-4272.654	-4287.561	14.90679	0.112679	0.220536	0.257066	0.210094	0.138251	0.117043	0.0594818	0.116079	0.0434124	0.0345877	0.0628665	0.0563411	0.0470515	0.198742	0.266763	0.13182	0.0334718	0.331161	0.038043	0.273003	0.282511	0.160878	0.283608	1.475488
16190	-4269.203	-4284.294	15.0909	0.112679	0.179843	0.219463	0.207954	0.140006	0.111544	0.105191	0.130394	0.0743378	0.025163	0.0682689	0.0429209	0.0393133	0.227253	0.248708	0.122275	0.0567201	0.318944	0.0260996	0.283354	0.282207	0.144909	0.28953	1.457078
16200	-4272.983	-4288.323	15.33954	0.115338	0.216609	0.163772	0.210979	0.144445	0.112904	0.0790528	0.121237	0.0661315	0.0275807	0.0718912	0.067252	0.0350204	0.201064	0.279256	0.128403	0.0476526	0.319643	0.0239817	0.25959	0.269798	0.1571	0.313511	1.432213
16210	-4273.82	-4288.891	15.07089	0.120632	0.172381	0.249246	0.210244	0.127751	0.0908219	0.0833296	0.141238	0.0653309	0.0336126	0.101083	0.0481237	0.0152849	0.201793	0.259621	0.129711	0.0429501	0.323164	0.0427616	0.250322	0.289706	0.162084	0.297888	1.459078
16220	-4274.893	-4290.168	15.27475	0.0696025	0.203041	0.212028	0.24742	0.106682	0.116225	0.092841	0.114421	0.0716386	0.0455545	0.0824894	0.0491365	0.0276125	0.193951	0.224587	0.139853	0.0698975	0.327142	0.0445694	0.273457	0.281973	0.172124	0.272445	1.438692
16230	-4271.915	-4286.603	14.68855	0.0875908	0.231096	0.252896	0.213367	0.165666	0.108571	0.0964342	0.104998	0.070229	0.032022	0.043876	0.0529667	0.037599	0.196076	0.234767	0.137753	0.0334463	0.352	0.045957	0.286302	0.276872	0.168833	0.267993	1.497312
16240	-4273.645	-4289.016	15.37144	0.0987122	0.162487	0.22703	0.196771	0.145442	0.117542	0.0972578	0.11534	0.0302418	0.0325257	0.0963383	0.0816591	0.0276767	0.218237	0.253652	0.131122	0.029457	0.318193	0.0493401	0.269338	0.278816	0.162052	0.289794	1.429023
16250	-4270.558	-4285.916	15.3577	0.0765478	0.199989	0.221471	0.199515	0.152789	0.127949	0.106402	0.124744	0.0727454	0.0214447	0.0540341	0.0309129	0.0418543	0.196573	0.25314	0.131705	0.0573421	0.319609	0.0416295	0.26113	0.288899	0.16994	0.280031	1.430397
16260	-4269.904	-4285.836	15.93259	0.0907769	0.185463	0.226896	0.158276	0.127396	0.114609	0.0903385	0.130748	0.057392	0.0426836	0.0705591	0.0582236	0.0195472	0.199697	0.264947	0.145212	0.0561268	0.297263	0.0367545	0.253941	0.264577	0.184159	0.297323	1.372909
16270	-4273.493	-4288.647	15.15333	0.0836795	0.185463	0.264838	0.243345	0.0958887	0.120314	0.0841312	0.129908	0.0692436	0.0357609	0.0539996	0.0511426	0.0331212	0.199945	0.261354	0.138797	0.0434919	0.322778	0.0336337	0.284667	0.283521	0.17567	0.256142	1.450835
16280	-4269.066	-4284.525	15.45934	0.115758	0.194503	0.219478	0.203913	0.140717	0.12208	0.0723656	0.130814	0.0467353	0.015316	0.0684778	0.0476682	0.042407	0.19914	0.230724	0.14177	0.0576768	0.330124	0.0405648	0.287846	0.272558	0.176336	0.263261	1.420234
16290	-4275.316	-4290.517	15.20136	0.0994638	0.196279	0.202886	0.202249	0.161384	0.104234	0.0881802	0.127224	0.0811283	0.0128746	0.0761364	0.0452774	0.0487138	0.1785	0.276561	0.130565	0.0758208	0.292087	0.0464657	0.281915	0.278446	0.170334	0.269305	1.446031
16300	-4269.397	-4283.575	14.17783	0.138098	0.21608	0.242397	0.202249	0.150704	0.126535	0.113417	0.143315	0.0583219	0.0224889	0.0565712	0.0422453	0.0359616	0.186175	0.259487	0.136537	0.0630213	0.319062	0.0357188	0.286582	0.265722	0.152694	0.295002	1.548385
16310	-4271.569	-4287.335	15.76662	0.100729	0.174448	0.240425	0.220871	0.112302	0.115988	0.0815359	0.141003	0.0567286	0.0338942	0.0414322	0.0495759	0.0205725	0.177173	0.257757	0.170123	0.049133	0.316935	0.0288783	0.266682	0.272512	0.17762	0.283186	1.389505
16320	-4272.917	-4287.313	14.39638	0.126862	0.252361	0.203943	0.216485	0.173131	0.116546	0.0915741	0.130639	0.0612818	0.0350904	0.0521811	0.0392218	0.0272123	0.184896	0.256756	0.128935	0.0488132	0.343032	0.0375678	0.264811	0.270934	0.181116	0.283139	1.526529
16330	-4271.457	-4286.987	15.52982	0.107361	0.187231	0.219603	0.171029	0.161869	0.11418	0.0881242	0.131325	0.0852822	0.0209493	0.0666778	0.0475426	0.0120122	0.207404	0.260033	0.137801	0.0474235	0.319352	0.0279863	0.25141	0.2595	0.195705	0.293385	1.413185
16340	-4272.095	-4287.927	15.83228	0.0866235	0.19117	0.226123	0.173943	0.161366	0.141452	0.100928	0.124917	0.0451761	0.0223736	0.0446761	0.0448566	0.0193345	0.221813	0.266012	0.125031	0.0652755	0.291546	0.0303228	0.258341	0.280631	0.165243	0.295786	1.382939
16350	-4272.527	-4288.117	15.58969	0.134814	0.147415	0.215425	0.242799	0.128299	0.106346	0.0884673	0.105683	0.0751219	0.0183033	0.054543	0.0386783	0.051302	0.184487	0.232725	0.157982	0.0583066	0.332589	0.0339095	0.269049	0.277155	0.163705	0.290092	1.407199
16360	-4271.237	-4286.243	15.00656	0.108144	0.193016	0.233666	0.208809	0.124384	0.112272	0.0798773	0.128002	0.10836	0.0183357	0.0707675	0.0285747	0.051302	0.1964	0.231807	0.139913	0.0410043	0.346592	0.0442835	0.298954	0.272979	0.160522	0.267545	1.465511
16370	-4268.357	-4283.886	15.52961	0.10651	0.190316	0.202714	0.214757	0.112726	0.111523	0.0954905	0.147263	0.0534888	0.0260505	0.0768238	0.0361488	0.0393949	0.217876	0.269135	0.136224	0.0447374	0.292048	0.0399796	0.27199	0.274763	0.153757	0.29949	1.413207
16380	-4270.878	-4286.257	15.37871	0.104145	0.203293	0.220027	0.213082	0.150334	0.10128	0.0746234	0.122073	0.0612907	0.0148832	0.0486173	0.0517981	0.0628497	0.190599	0.281457	0.144946	0.0570451	0.294114	0.0318379	0.278176	0.279444	0.16352	0.27886	1.428296
16390	-4273.127	-4288.185	15.0579	0.0897126	0.193347	0.20828	0.22961	0.158918	0.100013	0.0945094	0.117366	0.0436258	0.0173813	0.0791694	0.0844331	0.0440104	0.222088	0.244691	0.129404	0.0611038	0.316772	0.0259414	0.292914	0.265989	0.16253	0.278568	1.460377
16400	-4270.927	-4286.531	15.60405	0.111584	0.203713	0.204698	0.183826	0.14201	0.138726	0.0838948	0.115884	0.0436258	0.0139067	0.0871411	0.0371352	0.0396171	0.219551	0.232423	0.125208	0.06248	0.325738	0.0345995	0.267469	0.264068	0.190481	0.277983	1.405762
16410	-4273.778	-4288.477	14.69937	0.107325	0.205182	0.200517	0.175445	0.147418	0.126223	0.0980474	0.161492	0.0598719	0.027606	0.105268	0.0422176	0.0396171	0.2254	0.246888	0.126858	0.0692615	0.299717	0.031876	0.256395	0.283774	0.161616	0.298215	1.49623
16420	-4275.756	-4290.524	14.7678	0.135752	0.174272	0.211339	0.186718	0.187947	0.117452	0.0875567	0.15547	0.0598719	0.0223704	0.0789087	0.0473136	0.024416	0.21572	0.252776	0.141638	0.0635241	0.296877	0.0294654	0.258847	0.255445	0.164983	0.320725	1.489387
16430	-4269.888	-4284.625	14.73748	0.108788	0.191214	0.225026	0.227932	0.151449	0.119287	0.0819484	0.128796	0.065189	0.0356376	0.0554884	0.0199624	0.0817007	0.212196	0.257854	0.131211	0.0623855	0.300795	0.0355588	0.270101	0.276079	0.153766	0.300055	1.492419
16440	-4273.055	-4289.447	16.39207	0.10309	0.18014	0.205446	0.164197	0.159724	0.0821496	0.083735	0.137887	0.0368761	0.0146737	0.0597198	0.0261427	0.0731799	0.187562	0.248682	0.131628	0.0649055	0.334748	0.0324741	0.264487	0.275025	0.182744	0.277744	1.32696
16450	-4276.065	-4291.503	15.43762	0.112995	0.192807	0.230016	0.168287	0.131948	0.147021	0.0930591	0.137561	0.0488797	0.00601958	0.0504912	0.0258746	0.0774464	0.201698	0.201873	0.144747	0.0562699	0.365841	0.0295707	0.28918	0.253026	0.190693	0.2671	1.422405
16460	-4272.833	-4288.257	15.42341	0.108276	0.230187	0.213648	0.176763	0.115512	0.120353	0.0878174	0.127729	0.0287993	0.0214329	0.0939331	0.0303895	0.0689856	0.204082	0.218785	0.149985	0.0670407	0.327481	0.0326266	0.276574	0.264169	0.179141	0.280116	1.423826
16470	-4274.331	-4289.134	14.8035	0.125456	0.161131	0.250269	0.196259	0.157948	0.127404	0.0793829	0.122222	0.0854542	0.00487548	0.0670464	0.0673634	0.0410066	0.198721	0.234289	0.160697	0.0418581	0.33722	0.0272141	0.273483	0.279222	0.166396	0.280899	1.485817
16480	-4275.534	-4289.901	14.36741	0.116603	0.223749	0.242388	0.216161	0.11533	0.136932	0.07934	0.17254	0.0504425	0.00874839	0.0820242	0.0448691	0.0402985	0.227734	0.225757	0.140346	0.0517962	0.32494	0.0294267	0.267992	0.27431	0.167926	0.289772	1.529426
16490	-4273.344	-4287.937	14.5931	0.0848647	0.198315	0.200873	0.23449	0.141777	0.135547	0.11313	0.132116	0.0771785	0.00852741	0.0902627	0.0511623	0.0386134	0.184896	0.252826	0.145858	0.0467092	0.342189	0.0275212	0.280408	0.287819	0.167575	0.264198	1.506858
16500	-4272.072	-4287.321	15.24829	0.0997215	0.169281	0.216751	0.20046	0.108239	0.104818	0.0836163	0.130156	0.0927977	0.0299009	0.0768198	0.0725983	0.0561783	0.184367	0.22853	0.146653	0.0557627	0.352628	0.0320597	0.281144	0.269753	0.170203	0.2789	1.441338
16510	-4272.459	-4286.661	14.20142	0.115427	0.205258	0.249408	0.215658	0.141452	0.112589	0.10986	0.123914	0.059672	0.0258895	0.0856471	0.050299	0.0509511	0.192434	0.227035	0.173147	0.0557541	0.324497	0.0271325	0.270175	0.271931	0.179129	0.278765	1.546025
16520	-4274.068	-4289.035	14.96612	0.0954599	0.217034	0.246641	0.189375	0.137493	0.124694	0.0709069	0.144584	0.0972414	0.0372789	0.0546795	0.0313209	0.0228478	0.205642	0.225508	0.132331	0.0389992	0.354343	0.0431767	0.263501	0.256377	0.1916	0.288523	1.469555
16530	-4275.227	-4289.943	14.71565	0.131351	0.166787	0.215879	0.164658	0.183489	0.142305	0.0975022	0.127342	0.102711	0.0509792	0.059997	0.0189694	0.0326337	0.221475	0.222178	0.137766	0.0633485	0.318334	0.0368994	0.2649	0.276238	0.169187	0.289676	1.494603
16540	-4271.647	-4286.789	15.14248	0.108356	0.15732	0.19163	0.195584	0.144422	0.141088	0.0868981	0.138788	0.0887136	0.0487893	0.0575194	0.0468363	0.0459746	0.204358	0.255646	0.13077	0.0451394	0.325789	0.0382975	0.286471	0.276869	0.169569	0.26709	1.45192
16550	-4267.697	-4283.008	15.31094	0.104081	0.197382	0.222895	0.214414	0.109758	0.106493	0.084578	0.134547	0.0711857	0.0318813	0.0689977	0.0359723	0.0528876	0.208547	0.231769	0.141152	0.0495621	0.328999	0.0399701	0.27583	0.26275	0.187149	0.27427	1.435073
16560	-4271.601	-4286.662	15.06095	0.109063	0.17739	0.242323	0.255484	0.113407	0.11784	0.0874108	0.0976512	0.0700025	0.0642669	0.0689977	0.0297914	0.0264451	0.198337	0.260924	0.144634	0.0613728	0.312892	0.0218406	0.268715	0.265636	0.183864	0.281786	1.460072
16570	-4271.345	-4286.434	15.08913	0.110707	0.20814	0.258951	0.17101	0.130028	0.109989	0.0946856	0.140205	0.0797053	0.0515632	0.0591161	0.0310876	0.0120661	0.200531	0.268209	0.153362	0.0589578	0.297968	0.0209716	0.260588	0.279915	0.174719	0.284778	1.457254
16580	-4273.074	-4287.896	14.82168	0.112005	0.193701	0.232663	0.226659	0.177606	0.100013	0.0948156	0.119048	0.0474894	0.0441695	0.0813288	0.0310876	0.0234136	0.202611	0.227045	0.172587	0.0446254	0.327705	0.025426	0.25288	0.288445	0.189717	0.268959	1.484
16590	-4275.131	-4289.328	14.19682	0.111234	0.210811	0.28066	0.191866	0.18858	0.108254	0.110486	0.13223	0.0572271	0.0481434	0.0324342	0.0380625	0.0364967	0.181558	0.26742	0.150248	0.0591289	0.305106	0.0365389	0.269072	0.275845	0.167972	0.287111	1.546485
16600	-4271.14	-4286.939	15.7994	0.100455	0.194135	0.211196	0.200044	0.113519	0.116666	0.0849983	0.131244	0.0499768	0.0267458	0.0596115	0.0627674	0.0348692	0.190855	0.21345	0.149131	0.0597555	0.342084	0.0447252	0.27994	0.248251	0.172759	0.29905	1.386227
16610	-4275.326	-4290.403	15.07673	0.069721	0.201989	0.216244	0.191993	0.151059	0.108053	0.099446	0.112115	0.0824962	0.0451043	0.0645084	0.0521188	0.0636465	0.193423	0.246605	0.140413	0.0494575	0.319643	0.050458	0.284039	0.261535	0.167239	0.287187	1.458494
