Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
16130	-4077.558	-4077.602	0.043797	0.3195398	0.171845	0.521696	0.500434	0.397233	0.219556	0.184899	0.147975	0.186185	0.11955	0.0533103	0.120509	0.0555778	0.0527592	0.0927124	0.216483	0.09113	0.0306719	0.516239	0.052764	0.317845	0.309396	0.137784	0.234975	0.00701358	0.119756	0.627204	3.24603	2.731529
16140	-4080.6	-4079.617	-0.9825989	0.3523437	0.15609	0.480427	0.525494	0.427528	0.246706	0.19682	0.10035	0.177844	0.0839346	0.031818	0.182928	0.193424	0.030805	0.100968	0.23624	0.0972944	0.0142463	0.504635	0.046616	0.319485	0.314332	0.127459	0.238724	0.0104817	0.145377	0.674098	3.17004	2.834169
16150	-4082.244	-4083.858	1.614901	0.3586442	0.175216	0.415184	0.384586	0.402204	0.20437	0.206402	0.184567	0.203513	0.0258122	0.0243112	0.20284	0.118754	0.0266593	0.10116	0.1916	0.111477	0.0496242	0.481293	0.0648457	0.329719	0.288564	0.146806	0.234911	0.0112279	0.150261	0.682351	3.15616	2.574419
16160	-4080.294	-4080.179	-0.1145372	0.3476806	0.120191	0.426049	0.522924	0.428117	0.186733	0.204857	0.146427	0.240591	0.0316366	0.0688395	0.175728	0.135823	0.0594461	0.0791702	0.199759	0.086517	0.0685369	0.539146	0.026871	0.350453	0.302837	0.127262	0.219448	0.00994559	0.141751	0.667841	3.18046	2.747362
16170	-4084.693	-4077.414	-7.278832	0.3707121	0.155409	0.604889	0.613978	0.55179	0.245202	0.213934	0.146386	0.262429	0.107631	0.172138	0.257984	0.104709	0.0273119	0.0789703	0.199768	0.0783457	0.0515415	0.558438	0.032937	0.340493	0.281429	0.13439	0.243687	0.0127258	0.159563	0.697538	3.13017	3.463792
16180	-4081.393	-4079.94	-1.453974	0.3331139	0.159688	0.54047	0.356162	0.432031	0.325779	0.191613	0.109651	0.185214	0.0699137	0.173328	0.200471	0.0467137	0.0902724	0.0860214	0.231251	0.0921725	0.0395195	0.505025	0.046011	0.338783	0.294189	0.123922	0.243107	0.00836188	0.130381	0.647444	3.21381	2.881306
16190	-4085.543	-4082.4	-3.142968	0.3839503	0.184512	0.521998	0.556568	0.425686	0.268605	0.191519	0.174185	0.139437	0.105039	0.168703	0.18474	0.10474	0.0244739	0.0845582	0.267391	0.0989414	0.0769456	0.437791	0.0343735	0.339718	0.288753	0.127078	0.244452	0.0144687	0.169669	0.713312	3.10255	3.050206
16200	-4088.166	-4084.787	-3.378384	0.3334725	0.122287	0.635139	0.531555	0.432508	0.24114	0.140142	0.241915	0.170001	0.0789907	0.123786	0.218639	0.10474	0.0329031	0.064331	0.203428	0.115157	0.0647716	0.506484	0.0458287	0.330359	0.30431	0.133924	0.231407	0.00839919	0.130661	0.647962	3.21298	3.073747
16210	-4086.631	-4087.555	0.9234378	0.352436	0.143246	0.400678	0.348513	0.335029	0.265015	0.142573	0.103213	0.210412	0.166233	0.169797	0.196109	0.102983	0.0597656	0.0564951	0.224151	0.129637	0.0213217	0.501343	0.0670527	0.364807	0.283163	0.125515	0.226515	0.0104925	0.145448	0.674221	3.16984	2.643565
16220	-4084.158	-4084.408	0.2496711	0.4121725	0.143224	0.476736	0.479917	0.396333	0.155428	0.185509	0.143218	0.152707	0.153993	0.0702212	0.203697	0.122439	0.0275182	0.0835729	0.28247	0.111876	0.0941452	0.393413	0.0345231	0.319428	0.301083	0.137079	0.24241	0.018509	0.190789	0.744124	3.04658	2.710942
16230	-4090.947	-4090.442	-0.5045053	0.3632787	0.107169	0.400753	0.472225	0.439322	0.189699	0.235842	0.132164	0.226775	0.0667437	0.0424111	0.256316	0.122439	0.0945006	0.0985037	0.26784	0.0703884	0.103741	0.397875	0.0616524	0.343044	0.301769	0.131207	0.22398	0.0117927	0.153843	0.688277	3.14609	2.786359
16240	-4089.412	-4090.352	0.9404504	0.3875634	0.134122	0.414844	0.551337	0.360605	0.118438	0.206851	0.137936	0.295249	0.100232	0.109319	0.0687602	0.0513789	0.0927915	0.0952295	0.279246	0.0545815	0.0770915	0.428556	0.0652955	0.358095	0.27658	0.120714	0.244611	0.0149619	0.172406	0.717464	3.09517	2.641864
16250	-4081.376	-4080.839	-0.5373063	0.3816917	0.172128	0.514671	0.51674	0.402673	0.245968	0.160884	0.127978	0.202492	0.0331228	0.0727638	0.178262	0.0905045	0.0714523	0.0958012	0.223044	0.0991308	0.0452735	0.472571	0.06418	0.333279	0.313474	0.118196	0.235051	0.0141642	0.167953	0.710684	3.1072	2.789639
16260	-4077.742	-4080.418	2.67556	0.3691652	0.186815	0.447897	0.321653	0.377495	0.219704	0.210077	0.105787	0.19602	0.0510658	0.111426	0.16109	0.0230285	0.056295	0.11911	0.250401	0.0871986	0.0443804	0.467734	0.031176	0.337116	0.282541	0.137307	0.243036	0.0125289	0.158375	0.695635	3.13346	2.468353
16270	-4080.684	-4087.144	6.459853	0.4643632	0.145064	0.315001	0.355479	0.366338	0.151669	0.182231	0.0962137	0.117136	0.0727272	0.114029	0.0945763	0.0173195	0.062139	0.128406	0.217403	0.10253	0.0449744	0.464147	0.0425391	0.315367	0.278871	0.154043	0.25172	0.0269884	0.228016	0.7925	2.9525	2.089923
16280	-4086.489	-4087.234	0.7453277	0.3397066	0.113779	0.376216	0.580336	0.394157	0.257221	0.159699	0.136472	0.128804	0.147411	0.0842698	0.20119	0.00701715	0.0748051	0.118395	0.303381	0.0803195	0.0406964	0.433178	0.0240307	0.302394	0.302559	0.124246	0.2708	0.00906138	0.135533	0.656839	3.19857	2.661376
16290	-4082.825	-4084.384	1.558374	0.3546337	0.154346	0.476324	0.377612	0.432214	0.230887	0.183689	0.132428	0.263487	0.0383972	0.0345562	0.137394	0.030833	0.0879036	0.080146	0.257955	0.107445	0.0623339	0.444471	0.0476495	0.327058	0.289375	0.127202	0.256366	0.01075	0.147154	0.677124	3.16497	2.580071
16300	-4084.682	-4085.363	0.6813899	0.3557652	0.240544	0.432553	0.474367	0.396628	0.233167	0.133765	0.0498155	0.18684	0.110716	0.0691318	0.132611	0.0534438	0.154187	0.0992045	0.202419	0.0909099	0.0564153	0.537349	0.0137024	0.326959	0.289824	0.139403	0.243815	0.0108838	0.148031	0.678608	3.16248	2.66777
16310	-4079.98	-4078.67	-1.310023	0.3659664	0.167195	0.498119	0.5678	0.350663	0.308326	0.168356	0.160594	0.245005	0.0735451	0.0691318	0.145739	0.00396788	0.108469	0.110556	0.206305	0.0738761	0.0480319	0.520593	0.0406379	0.340259	0.290088	0.144374	0.225279	0.0121262	0.155915	0.69166	3.1403	2.866911
16320	-4084.369	-4083.687	-0.6812424	0.3747273	0.141009	0.593776	0.472012	0.331844	0.217152	0.173749	0.146508	0.220596	0.0436156	0.0755921	0.236809	0.0057446	0.145627	0.0976086	0.235341	0.0759303	0.106182	0.459532	0.0254066	0.340104	0.282278	0.128246	0.249372	0.0132436	0.16264	0.702417	3.1217	2.804033
16330	-4085.887	-4082.353	-3.534494	0.3012852	0.197915	0.60852	0.582679	0.329913	0.199	0.283732	0.133278	0.232266	0.175937	0.0755921	0.111097	0.00199603	0.157433	0.097312	0.234626	0.0826877	0.0483309	0.497386	0.0396579	0.335311	0.285011	0.123408	0.25627	0.00540014	0.105495	0.597955	3.29115	3.089358
16340	-4078.679	-4079.433	0.7537416	0.399878	0.155982	0.396782	0.433704	0.400331	0.205568	0.214896	0.151542	0.182745	0.116886	0.0456667	0.173004	0.0124723	0.170955	0.0952585	0.240717	0.0991424	0.0516285	0.456827	0.0564261	0.335594	0.306873	0.132027	0.225506	0.0166968	0.181665	0.731149	3.07049	2.660535
16350	-4082.198	-4083.904	1.70579	0.4116474	0.110362	0.424986	0.35815	0.387184	0.19907	0.253819	0.151953	0.123894	0.146631	0.107806	0.136392	0.0372057	0.127876	0.0878182	0.252991	0.10279	0.0432804	0.466572	0.0465483	0.329846	0.283567	0.134218	0.252369	0.01843	0.190402	0.743583	3.04759	2.56533
16360	-4094.853	-4088.323	-6.529186	0.3761746	0.135434	0.448484	0.603653	0.522255	0.313394	0.241806	0.171144	0.344669	0.187094	0.0155638	0.164967	0.0317619	0.208601	0.0927389	0.232509	0.0888829	0.0607036	0.496079	0.0290858	0.366753	0.263196	0.127646	0.242406	0.0134326	0.163747	0.704156	3.11867	3.388827
16370	-4084.283	-4083.217	-1.065859	0.364655	0.195795	0.580101	0.420035	0.423268	0.121134	0.167214	0.154308	0.183009	0.13831	0.105748	0.164967	0.0513292	0.137277	0.11613	0.207094	0.0691062	0.0668578	0.50004	0.0407731	0.331648	0.284741	0.128957	0.254653	0.0119629	0.154904	0.690015	3.14312	2.842495
16380	-4078.998	-4077.13	-1.867644	0.338367	0.129652	0.600711	0.422788	0.459195	0.249781	0.198734	0.169002	0.190415	0.0580459	0.0477111	0.246103	0.0513292	0.0992057	0.0950933	0.213418	0.106407	0.0499473	0.506915	0.0282197	0.322483	0.297538	0.132814	0.247165	0.00891692	0.134487	0.654952	3.20164	2.922673
16390	-4085.986	-4086.267	0.2806161	0.3557281	0.141841	0.41815	0.499138	0.353466	0.293181	0.214935	0.122617	0.170724	0.0955016	0.0824658	0.217116	0.00592365	0.0927887	0.104175	0.243062	0.10884	0.0545034	0.477487	0.0119327	0.340774	0.271547	0.13818	0.2495	0.0108795	0.148003	0.678559	3.16256	2.707847
16400	-4086.712	-4087.619	0.9073438	0.3475646	0.139966	0.422533	0.342766	0.495825	0.277313	0.201611	0.176556	0.208096	0.123675	0.0566256	0.11675	0.027996	0.0554604	0.118981	0.199502	0.0701785	0.0340299	0.537351	0.039958	0.349514	0.276743	0.126105	0.247637	0.00993244	0.14166	0.667684	3.18072	2.645174
16410	-4078.242	-4080.264	2.022489	0.3823972	0.193104	0.422533	0.36619	0.294501	0.188293	0.156024	0.153523	0.258447	0.0734254	0.0406663	0.194626	0.0627875	0.12954	0.119246	0.243304	0.0775956	0.0414561	0.479435	0.0389631	0.331576	0.285906	0.131204	0.251314	0.014259	0.168489	0.711507	3.10574	2.53366
16420	-4081.784	-4085.715	3.93158	0.4971809	0.167878	0.408424	0.395676	0.342825	0.160845	0.184374	0.117955	0.165414	0.123466	0.0542914	0.0772844	0.0660211	0.078297	0.131518	0.232853	0.104158	0.0435088	0.447054	0.0409083	0.316086	0.289079	0.131688	0.263147	0.0328664	0.250072	0.818206	2.89886	2.342751
16430	-4076.494	-4076.352	-0.1425779	0.3833003	0.17467	0.463287	0.512666	0.339665	0.261671	0.222414	0.117955	0.201488	0.0558736	0.053155	0.198621	0.0660211	0.0826801	0.0993123	0.229792	0.105902	0.0409811	0.487308	0.0367048	0.324081	0.29914	0.134068	0.242711	0.0143808	0.169175	0.712558	3.10389	2.750167
16440	-4079.553	-4075.267	-4.286217	0.3232262	0.187757	0.497058	0.595109	0.496931	0.202446	0.248	0.158462	0.263846	0.109332	0.0277933	0.154197	0.140918	0.0826801	0.093198	0.22828	0.0851476	0.0380826	0.492197	0.0630953	0.327995	0.287445	0.134109	0.250451	0.00736736	0.122642	0.632823	3.23717	3.16453
16450	-4082.797	-4087.336	4.539368	0.4449564	0.0862357	0.329961	0.331899	0.334629	0.227601	0.172195	0.158462	0.230348	0.080409	0.0313516	0.195012	0.0865649	0.0173031	0.104617	0.247857	0.106966	0.0521787	0.426157	0.0622243	0.314563	0.302086	0.137407	0.245944	0.0236981	0.214472	0.775683	2.98615	2.281972
16460	-4081.073	-4087.789	6.715642	0.3816762	0.137737	0.399004	0.385389	0.288155	0.141108	0.137833	0.114463	0.122115	0.0540686	0.0819544	0.104509	0.0865649	0.0114437	0.0948493	0.255719	0.133971	0.0273172	0.445223	0.0429203	0.315032	0.315093	0.148708	0.221166	0.0141621	0.167941	0.710665	3.10723	2.064345
16470	-4080.493	-4082.948	2.454965	0.4150036	0.171738	0.399004	0.416668	0.402884	0.213876	0.183294	0.107732	0.216448	0.0506533	0.0483103	0.17564	0.0739718	0.0301929	0.116057	0.250364	0.0900113	0.0652491	0.45802	0.0202984	0.329384	0.309369	0.128006	0.233241	0.0189371	0.192872	0.747019	3.04117	2.490412
16480	-4078.09	-4080.079	1.988714	0.3736005	0.163263	0.421103	0.446146	0.386318	0.191288	0.24462	0.0873529	0.21771	0.0823977	0.0637646	0.142327	0.0102675	0.0804794	0.120106	0.234914	0.0851669	0.0506119	0.48685	0.0223517	0.332021	0.284474	0.139492	0.244013	0.0130973	0.161778	0.701056	3.12407	2.537037
16490	-4087.757	-4090.1	2.342262	0.3113134	0.108728	0.357376	0.523762	0.385117	0.156548	0.174132	0.144689	0.216171	0.00269372	0.0607553	0.27483	0.0443564	0.0525241	0.100759	0.2216	0.0680718	0.0443031	0.512477	0.0527896	0.329449	0.293848	0.151944	0.224758	0.00625782	0.11332	0.614322	3.2661	2.501683
16500	-4081.953	-4081.438	-0.5148807	0.2992011	0.176853	0.573429	0.39596	0.455453	0.198467	0.186489	0.105159	0.247644	0.0149219	0.0739368	0.183741	0.0346899	0.140653	0.088436	0.213386	0.0918491	0.0415182	0.514411	0.0504003	0.331099	0.287013	0.134312	0.247576	0.00523073	0.103874	0.594459	3.29644	2.787397
16510	-4082.144	-4078.407	-3.737453	0.3466471	0.158216	0.543148	0.523482	0.488296	0.201823	0.200533	0.157218	0.156005	0.111405	0.077133	0.232674	0.0485065	0.211215	0.100442	0.261173	0.0700071	0.03241	0.473503	0.0624647	0.333878	0.308614	0.122529	0.234979	0.00982867	0.140946	0.666437	3.18279	3.109654
16520	-4088.39	-4079.265	-9.124246	0.2822612	0.200708	0.583495	0.636655	0.495679	0.254569	0.200533	0.228441	0.32436	0.0294055	0.0442066	0.364286	0.0944551	0.191541	0.0914207	0.29943	0.0570442	0.03895	0.484532	0.028623	0.324493	0.299947	0.122	0.253561	0.00396694	0.0907875	0.564774	3.34047	3.648333
16530	-4078.585	-4077.814	-0.7708698	0.3983746	0.144373	0.544864	0.518913	0.379431	0.229037	0.208819	0.141587	0.174408	0.137049	0.0364823	0.224501	0.0216633	0.0518679	0.111336	0.258924	0.110133	0.0335223	0.449433	0.0366516	0.315326	0.300534	0.136973	0.247167	0.0164806	0.180541	0.729516	3.07346	2.812996
16540	-4082.817	-4089.703	6.88624	0.3886914	0.149946	0.321911	0.377481	0.287673	0.186781	0.141944	0.143254	0.135201	0.0503696	0.0102437	0.164339	0.0597377	0.018404	0.122734	0.250684	0.128942	0.0657349	0.40232	0.0295851	0.307059	0.299868	0.132413	0.260659	0.0151173	0.173259	0.718747	3.09288	2.047285
16550	-4080.078	-4085.696	5.617905	0.3961938	0.12502	0.325282	0.396824	0.289804	0.152444	0.158208	0.126047	0.200773	0.0166623	0.0808578	0.170387	0.103215	0.0285944	0.132851	0.265213	0.0872693	0.0410441	0.401792	0.071831	0.327131	0.287116	0.127628	0.258126	0.0161691	0.178907	0.727129	3.07779	2.174118
16560	-4084.384	-4084.893	0.5095401	0.3651958	0.18283	0.435129	0.521461	0.31169	0.134375	0.170103	0.134393	0.215172	0.16625	0.0721763	0.162792	0.0749158	0.103667	0.109804	0.233981	0.109721	0.027889	0.446494	0.0721112	0.33473	0.285738	0.135663	0.243869	0.0120301	0.155321	0.690694	3.14195	2.684955
16570	-4082.326	-4083.976	1.649564	0.4021919	0.20301	0.326288	0.472133	0.313983	0.23032	0.21258	0.164729	0.214633	0.107755	0.0136531	0.173385	0.0963514	0.0421323	0.111657	0.235626	0.0826347	0.044259	0.466797	0.0590264	0.323745	0.284612	0.136506	0.255137	0.0170319	0.183392	0.733642	3.06593	2.570952
16580	-4084.336	-4087.078	2.741275	0.3372712	0.106967	0.485606	0.333316	0.424277	0.168764	0.134847	0.129992	0.163803	0.134517	0.0596568	0.115504	0.0756587	0.128875	0.093756	0.207981	0.0806559	0.0300098	0.534954	0.0526433	0.345529	0.285958	0.131359	0.237154	0.00879962	0.133631	0.653401	3.20417	2.461781
16590	-4085.104	-4080.913	-4.191472	0.3284511	0.19011	0.684824	0.466887	0.563174	0.257158	0.219804	0.170003	0.16695	0.087657	0.0124706	0.122835	0.0824297	0.130754	0.0964277	0.25183	0.105587	0.0158303	0.492179	0.0381457	0.334884	0.2964	0.142275	0.226441	0.00788466	0.126733	0.64063	3.22475	3.155056
16600	-4083.632	-4081.81	-1.821913	0.3125205	0.125358	0.552971	0.492711	0.370863	0.261386	0.214906	0.209617	0.254745	0.067657	0.0159004	0.157138	0.0824297	0.112418	0.0896076	0.270152	0.114935	0.0297477	0.451519	0.044039	0.320445	0.286336	0.128534	0.264684	0.00636578	0.114264	0.616242	3.26313	2.9181
16610	-4083.697	-4081.34	-2.357272	0.3240502	0.165412	0.378108	0.58644	0.463436	0.194828	0.167513	0.160633	0.266545	0.169454	0.0478969	0.222583	0.102036	0.0467512	0.0903033	0.197755	0.107129	0.0360977	0.503217	0.065498	0.337382	0.294002	0.130285	0.238331	0.00744771	0.123287	0.634067	3.2352	2.971636
16620	-4082.609	-4082.194	-0.4148734	0.3046417	0.152532	0.379345	0.493813	0.436461	0.147139	0.179736	0.149071	0.25253	0.169454	0.116828	0.124565	0.0192785	0.156644	0.0780525	0.196604	0.11397	0.0192999	0.533735	0.0583392	0.35053	0.292324	0.136591	0.220555	0.00567938	0.108111	0.603516	3.28269	2.777396
16630	-4087.803	-4083.748	-4.054325	0.3481222	0.253362	0.489237	0.652325	0.452994	0.197279	0.257136	0.193164	0.18596	0.0257963	0.0206784	0.241263	0.12316	0.0489854	0.0783509	0.253621	0.108766	0.0425019	0.470956	0.0458042	0.316345	0.319408	0.125448	0.238799	0.00999577	0.142094	0.66844	3.17947	3.141341
16640	-4082.472	-4081.971	-0.500657	0.3511355	0.162902	0.481375	0.560381	0.427409	0.207849	0.155351	0.176485	0.154173	0.0699719	0.0316488	0.20373	0.0440892	0.110611	0.0998608	0.205769	0.118664	0.0412845	0.504862	0.0295605	0.345652	0.303931	0.141643	0.208774	0.0103415	0.144438	0.672489	3.17273	2.785974
16650	-4091.18	-4087.514	-3.665706	0.3148771	0.159737	0.726581	0.363075	0.385115	0.200556	0.236037	0.17571	0.178109	0.301534	0.0416862	0.100032	0.0562471	0.178062	0.0712462	0.212195	0.110433	0.0539363	0.498602	0.0535882	0.346635	0.293829	0.132628	0.226908	0.00657948	0.116107	0.619961	3.25735	3.102479
16660	-4085.847	-4077.447	-8.400931	0.3132766	0.165141	0.506847	0.577137	0.477004	0.300763	0.301018	0.199692	0.340571	0.206309	0.0683156	0.193799	0.0814412	0.157964	0.0680638	0.191777	0.0716674	0.0308162	0.58754	0.0501359	0.329367	0.291203	0.130793	0.248637	0.00643393	0.114855	0.61744	3.26127	3.576002
16670	-4083.9	-4076.589	-7.311567	0.2944234	0.159179	0.621923	0.571866	0.418493	0.284311	0.227633	0.157987	0.311863	0.0705152	0.134422	0.305307	0.0314899	0.172078	0.0543843	0.217638	0.106436	0.0308381	0.531234	0.0594691	0.344964	0.30875	0.113476	0.232811	0.00485387	0.100164	0.586318	3.30866	3.467065
16680	-4083.065	-4075.979	-7.08547	0.3036552	0.199481	0.58723	0.652769	0.430273	0.298827	0.262693	0.199642	0.312882	0.0475875	0.0354455	0.145664	0.115705	0.156256	0.0770937	0.226349	0.0632242	0.0455347	0.528426	0.0593724	0.360843	0.284083	0.128427	0.226647	0.00559649	0.107342	0.601891	3.28517	3.444456
16690	-4084.39	-4076.333	-8.05643	0.3242039	0.195629	0.467693	0.56315	0.547572	0.344834	0.235455	0.107068	0.319141	0.160952	0.0987294	0.243579	0.0464424	0.211305	0.077929	0.178082	0.0765825	0.0531266	0.589442	0.0248387	0.356846	0.279913	0.132396	0.230845	0.00746275	0.123408	0.634298	3.23483	3.541552
16700	-4082.774	-4082.943	0.1695303	0.372186	0.136319	0.545181	0.409547	0.416816	0.217829	0.255304	0.133436	0.238565	0.108163	0.0578062	0.114264	0.0350301	0.0506963	0.0747035	0.165845	0.131211	0.0496578	0.538569	0.0400135	0.314733	0.302687	0.141749	0.240832	0.0129148	0.160694	0.699339	3.12705	2.718956
16710	-4081.136	-4082.249	1.112494	0.4238669	0.152059	0.476795	0.45033	0.313623	0.192397	0.203089	0.105106	0.182744	0.106854	0.0599635	0.192057	0.0709734	0.118671	0.0986643	0.237469	0.0777454	0.0392296	0.507846	0.0390451	0.349325	0.303068	0.126933	0.220674	0.0203028	0.199349	0.755867	3.02448	2.624659
16720	-4084.207	-4079.64	-4.566949	0.3424577	0.17032	0.568597	0.557942	0.313372	0.208633	0.215959	0.206103	0.269401	0.0570437	0.103634	0.221151	0.0564217	0.244027	0.0921876	0.239501	0.0784106	0.022571	0.512192	0.0551373	0.345189	0.288887	0.127657	0.238267	0.00936176	0.137681	0.660679	3.19228	3.192604
16730	-4080.044	-4080.054	0.009849092	0.3708301	0.126996	0.523783	0.498998	0.369998	0.239354	0.174722	0.157331	0.238247	0.033535	0.0300625	0.248785	0.019279	0.0738335	0.11198	0.240215	0.0703049	0.0588773	0.462296	0.056327	0.342102	0.296897	0.127631	0.23337	0.0127409	0.159654	0.697682	3.12992	2.734924
16740	-4096.167	-4093.787	-2.380286	0.3579678	0.214623	0.426457	0.682771	0.369998	0.138967	0.202738	0.135009	0.361178	0.132171	0.0556021	0.164527	0.0139052	0.0759913	0.127672	0.180526	0.0618909	0.05899	0.524897	0.0460237	0.319993	0.281614	0.160041	0.238352	0.0111466	0.149738	0.681476	3.15764	2.973937
16750	-4079.997	-4079.452	-0.5444923	0.3475429	0.124854	0.460848	0.400393	0.362466	0.321288	0.245927	0.144393	0.252002	0.1055	0.195263	0.133135	0.00879074	0.0354986	0.0911338	0.238572	0.0970416	0.0482151	0.473189	0.0518489	0.338096	0.305603	0.120263	0.236038	0.00992998	0.141643	0.667655	3.18077	2.790358
16760	-4081.282	-4082.403	1.120881	0.3599754	0.108433	0.4793	0.377187	0.359325	0.280031	0.245927	0.168646	0.203328	0.0439111	0.148902	0.114657	0.0546701	0.0395042	0.10835	0.267353	0.0896271	0.0476869	0.448882	0.0381009	0.313516	0.317827	0.119867	0.24879	0.0113888	0.151291	0.684065	3.15325	2.623821
16770	-4083.592	-4083.98	0.3876458	0.3487675	0.173746	0.455434	0.467045	0.445551	0.234092	0.21068	0.149682	0.1976	0.106254	0.0407267	0.143586	0.0262735	0.0464746	0.10527	0.229906	0.113874	0.025518	0.464589	0.0608421	0.344968	0.304442	0.124677	0.225914	0.0100693	0.142597	0.669311	3.17802	2.697144
16780	-4083.945	-4077.188	-6.756787	0.3113458	0.146076	0.576816	0.566377	0.393969	0.316867	0.23519	0.177064	0.302809	0.119332	0.125606	0.247165	0.078934	0.125382	0.0806452	0.205243	0.0769458	0.0319718	0.545734	0.0594603	0.342838	0.275452	0.141959	0.239751	0.0062607	0.113345	0.614374	3.26602	3.411587
16790	-4090.305	-4078.811	-11.4944	0.2737202	0.198164	0.727675	0.554448	0.563477	0.300938	0.254476	0.250562	0.338236	0.119332	0.14845	0.307642	0.06988	0.05207	0.0553867	0.252734	0.0925603	0.0174226	0.551431	0.030466	0.330827	0.303399	0.136619	0.229155	0.0034061	0.0842779	0.548914	3.3634	3.885349
16800	-4099.075	-4086.712	-12.3635	0.3090264	0.231383	0.667098	0.585044	0.451221	0.191593	0.204256	0.184897	0.529325	0.275039	0.312793	0.11467	0.173946	0.0509933	0.0520948	0.194334	0.0944636	0.0157702	0.607211	0.0361268	0.332233	0.310869	0.13785	0.219047	0.00605605	0.111533	0.610655	3.27176	3.972259
16810	-4085.606	-4086.898	1.292003	0.3890614	0.135968	0.393532	0.391661	0.434342	0.160508	0.186608	0.137206	0.262481	0.0643394	0.0492418	0.161803	0.152489	0.0765278	0.0798227	0.209868	0.101665	0.024233	0.550734	0.0336785	0.341681	0.293673	0.137822	0.226824	0.0151685	0.173539	0.719167	3.09213	2.606708
16820	-4084.456	-4081.749	-2.707392	0.3062258	0.242748	0.395012	0.478915	0.531144	0.265921	0.163736	0.10368	0.267771	0.0773848	0.103886	0.208112	0.152489	0.01585	0.0802766	0.2086	0.09422	0.0499769	0.547408	0.0195178	0.34201	0.293955	0.14047	0.223564	0.00581391	0.109346	0.606112	3.27873	3.006648
16830	-4084.47	-4081.589	-2.881689	0.3600755	0.145081	0.440501	0.578896	0.430047	0.30495	0.142592	0.135836	0.297532	0.0786125	0.0756361	0.192601	0.152489	0.0493038	0.101871	0.219082	0.0830481	0.0689022	0.506232	0.0208635	0.323982	0.293401	0.120866	0.261751	0.0114009	0.151369	0.684194	3.15304	3.024078
16840	-4083.841	-4080.441	-3.400033	0.3395577	0.138672	0.568757	0.560258	0.365559	0.303554	0.139432	0.132264	0.267223	0.101386	0.064215	0.196951	0.152489	0.0851507	0.052908	0.245791	0.0953244	0.0274495	0.499055	0.0794719	0.36107	0.297191	0.118385	0.223354	0.00904526	0.135417	0.65663	3.19891	3.075912
16850	-4086.138	-4081.765	-4.372838	0.341451	0.16899	0.531743	0.429643	0.502412	0.28047	0.235766	0.184863	0.21676	0.0864166	0.0391141	0.197883	0.263111	0.0360213	0.0803083	0.194152	0.0851242	0.0381528	0.526537	0.0757248	0.347193	0.276327	0.129472	0.247009	0.00925126	0.136895	0.659279	3.19457	3.173193
16860	-4085.93	-4079.737	-6.192328	0.3164545	0.152049	0.601172	0.489678	0.531015	0.254708	0.355989	0.126321	0.278299	0.0877252	0.140157	0.160703	0.100803	0.0765218	0.0781232	0.247702	0.0726357	0.045128	0.484572	0.071839	0.328324	0.308509	0.12033	0.242836	0.00672465	0.117341	0.622429	3.25351	3.355142
16870	-4078.711	-4081.285	2.574236	0.380835	0.14235	0.383995	0.467721	0.287992	0.191532	0.172199	0.156603	0.225754	0.0880258	0.0521931	0.115475	0.106201	0.0884444	0.108336	0.221671	0.0828542	0.0745091	0.472061	0.0405692	0.333037	0.275478	0.136492	0.254993	0.0140494	0.167301	0.70968	3.10897	2.478485
16880	-4076.975	-4079.657	2.68234	0.3619635	0.138694	0.409088	0.397942	0.355143	0.2068	0.168136	0.113264	0.194543	0.0502104	0.051901	0.138961	0.103662	0.139331	0.111107	0.22734	0.0764223	0.0446153	0.484133	0.0563823	0.331032	0.287325	0.128388	0.253254	0.0116311	0.152828	0.686608	3.14893	2.467675
16890	-4081.527	-4080.22	-1.307503	0.3421369	0.171596	0.615371	0.548037	0.352654	0.217723	0.183449	0.161575	0.257611	0.0130124	0.0264663	0.206949	0.0564057	0.0558107	0.112906	0.256318	0.0699972	0.0208626	0.495235	0.0446808	0.317244	0.30577	0.126743	0.250244	0.00932648	0.13743	0.660234	3.19301	2.866659
16900	-4089.619	-4079.354	-10.26508	0.26756	0.147758	0.724336	0.574149	0.605506	0.377456	0.190753	0.11197	0.302424	0.0816289	0.125925	0.354382	0.0564057	0.109723	0.0735793	0.323507	0.0883457	0.0490365	0.427829	0.0377022	0.325457	0.313164	0.107326	0.254053	0.00303308	0.0796328	0.537084	3.38025	3.762416
16910	-4091.529	-4081.457	-10.0722	0.2895132	0.14042	0.79156	0.669106	0.470503	0.173077	0.28468	0.22517	0.231179	0.0565494	0.00462517	0.395001	0.137159	0.164098	0.0787708	0.260826	0.0645121	0.0744644	0.45894	0.0624872	0.350672	0.2942	0.120658	0.23447	0.00448328	0.096366	0.577764	3.32139	3.743128
