Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
760	-4085.389	-4081.398	-3.990303	0.9206701	0.174408	0.492012	0.631172	0.489219	0.301045	0.207929	0.178862	0.220393	0.0659049	0.111703	0.0132629	0.0891705	0.159858	0.105965	0.261816	0.0651286	0.000146374	0.506071	0.060873	0.3228816	0.326683	0.312127	0.137425	0.223765	0.120866	0.451536	0.985502	2.4421	3.134939
770	-4087.069	-4084.774	-2.294997	0.7621974	0.176797	0.492012	0.580474	0.390835	0.161434	0.263338	0.134268	0.167603	0.191268	0.205826	0.00812938	0.115934	0.0774894	0.0882137	0.260944	0.0868487	0.00024858	0.475399	0.0883457	0.275056	0.334371	0.288686	0.146365	0.230578	0.0874934	0.391457	0.945904	2.57515	2.965408
780	-4079.642	-4081.953	2.310671	0.8740909	0.123653	0.430147	0.432242	0.384206	0.194231	0.235035	0.145635	0.139892	0.0492249	0.138149	0.0461394	0.06617	0.120118	0.100518	0.25187	0.0745664	0.000772322	0.494296	0.0779771	0.3244512	0.334421	0.304077	0.128686	0.232816	0.111199	0.435337	0.975545	2.47792	2.504842
790	-4082.081	-4082.783	0.7017662	1.216031	0.169327	0.508426	0.469762	0.318795	0.186332	0.226822	0.10776	0.15862	0.0325423	0.162792	0.072594	0.108288	0.143671	0.0964047	0.251309	0.139318	0.00299941	0.478214	0.0317554	0.3373882	0.311359	0.3067	0.138331	0.243611	0.177946	0.533279	1.02826	2.26052	2.665732
800	-4081.391	-4082.144	0.7533617	0.6894343	0.16342	0.375937	0.486397	0.37164	0.255741	0.201137	0.143012	0.189244	0.0440201	0.217592	0.0614947	0.055056	0.0958813	0.104492	0.270042	0.106755	0.00287789	0.417789	0.0980449	0.2358489	0.309102	0.300711	0.134898	0.255289	0.071933	0.358502	0.920889	2.64868	2.660573
810	-4084.712	-4083.079	-1.632965	0.8135447	0.207645	0.665495	0.479963	0.450539	0.19722	0.163969	0.200564	0.169665	0.0300771	0.176395	0.0294401	0.0356709	0.0925637	0.110544	0.281297	0.0977705	0.0105444	0.441984	0.0578599	0.2767334	0.328547	0.314929	0.120104	0.23642	0.0984375	0.412531	0.960638	2.52839	2.899205
820	-4088.205	-4084.864	-3.341319	0.7114158	0.149099	0.465618	0.467518	0.376214	0.350992	0.259003	0.158313	0.319556	0.00584922	0.331753	0.0109083	0.0763236	0.0988921	0.0741642	0.315104	0.0861874	0.0173975	0.434019	0.0731283	0.3329181	0.318728	0.319967	0.127296	0.234009	0.0766282	0.368867	0.929026	2.62548	3.070041
830	-4080.327	-4079.918	-0.4085533	0.9215846	0.135514	0.581802	0.413033	0.363231	0.240996	0.18541	0.110753	0.190397	0.00733378	0.187384	0.0754418	0.0598159	0.225652	0.0898733	0.23415	0.100252	0.0603215	0.44323	0.0721735	0.3147924	0.315175	0.313613	0.137104	0.234107	0.121054	0.451843	0.985686	2.44142	2.776764
840	-4088.397	-4083.583	-4.813692	0.6713148	0.152938	0.506262	0.482174	0.574965	0.183064	0.220069	0.0911091	0.332958	0.00960919	0.222974	0.0905432	0.134526	0.216085	0.0789357	0.205516	0.097821	0.0422035	0.515345	0.0601785	0.2539612	0.336053	0.302424	0.132015	0.229509	0.0680747	0.349675	0.913756	2.66849	3.217278
850	-4079.692	-4074.721	-4.970195	0.7611494	0.168987	0.594247	0.606781	0.404376	0.26549	0.223043	0.153714	0.295127	0.0614934	0.185697	0.0875022	0.103319	0.0831525	0.0817697	0.159249	0.0857185	0.00727548	0.609391	0.0565966	0.2855551	0.33155	0.292369	0.152129	0.223952	0.0872693	0.391009	0.94558	2.57614	3.232928
860	-4077.604	-4075.803	-1.800938	0.7978765	0.16981	0.503243	0.540964	0.448644	0.186431	0.226766	0.176965	0.235995	0.0429137	0.205879	0.0745448	0.051419	0.0524282	0.0958601	0.240496	0.0844753	0.00882828	0.48291	0.0874303	0.3261059	0.322864	0.311493	0.128546	0.237098	0.0951068	0.406278	0.956365	2.54225	2.916003
870	-4080.704	-4073.378	-7.325307	0.5823892	0.200278	0.725891	0.6476	0.394246	0.322494	0.224033	0.119288	0.27535	0.128714	0.217198	0.0489881	0.0998533	0.0645045	0.0790329	0.170569	0.0721272	0.0291739	0.574203	0.0748939	0.2479181	0.332147	0.314771	0.127268	0.225813	0.0494973	0.30234	0.872061	2.7761	3.468439
880	-4082.364	-4083.983	1.618929	0.6535589	0.148856	0.36403	0.429032	0.40162	0.24608	0.201189	0.149308	0.186822	0.16861	0.111297	0.0166058	0.0986746	0.0518911	0.0897408	0.230631	0.0622785	0.0188034	0.522829	0.0757177	0.2315913	0.348975	0.303687	0.126068	0.221271	0.0643099	0.340768	0.906363	2.68856	2.574016
890	-4080.406	-4081.725	1.319312	0.6770821	0.196942	0.385451	0.489423	0.343184	0.232711	0.179121	0.13609	0.183618	0.0634675	0.173023	0.0484928	0.103815	0.0686376	0.0847425	0.237781	0.0829776	0.023196	0.523564	0.0477392	0.2581099	0.361967	0.271401	0.142253	0.224378	0.0693013	0.352513	0.91607	2.66212	2.603978
900	-4083.967	-4077.476	-6.491259	0.7080203	0.180545	0.67578	0.59879	0.387267	0.312535	0.212965	0.1646	0.290959	0.0532075	0.205213	0.144831	0.117883	0.0404594	0.0813058	0.228138	0.0920419	0.011295	0.535068	0.0521519	0.3186171	0.342438	0.282413	0.123121	0.252028	0.0759022	0.36729	0.927805	2.629	3.385035
910	-4079.689	-4080.758	1.068907	0.7698622	0.173328	0.476657	0.396462	0.33706	0.228104	0.160724	0.108951	0.170737	0.047201	0.23046	0.106783	0.115766	0.0767841	0.0864248	0.281233	0.0843749	0.049091	0.444479	0.0543979	0.3094012	0.331033	0.319637	0.12126	0.22807	0.0891315	0.394711	0.948241	2.56792	2.629018
920	-4082.24	-4080.721	-1.519613	0.8210954	0.184588	0.489938	0.516179	0.357356	0.177497	0.220294	0.109867	0.228173	0.141004	0.139735	0.140432	0.127294	0.0555129	0.0673887	0.271679	0.107584	0.0774876	0.443443	0.0324184	0.3094012	0.327812	0.306909	0.108032	0.257247	0.100039	0.415491	0.962633	2.52184	2.88787
930	-4081.728	-4081.561	-0.1661765	0.9143239	0.158272	0.41625	0.439412	0.352072	0.270993	0.254695	0.17996	0.195687	0.158175	0.117634	0.0497464	0.127294	0.0323381	0.0755952	0.24483	0.0950886	0.0605775	0.458615	0.0652937	0.2394308	0.334067	0.308368	0.137243	0.220323	0.119558	0.449393	0.984214	2.44683	2.752526
940	-4078.402	-4077.55	-0.8517672	0.4785469	0.145766	0.434907	0.371819	0.387047	0.27434	0.222732	0.134839	0.221384	0.0401625	0.296626	0.0793034	0.0735145	0.138645	0.0811893	0.217139	0.0894367	0.0598776	0.494843	0.0575145	0.1696817	0.345875	0.29594	0.127842	0.230343	0.0294838	0.23768	0.804008	2.92883	2.821085
950	-4085.48	-4082.062	-3.417625	0.4414796	0.204515	0.469278	0.464367	0.40769	0.334515	0.20361	0.0970514	0.221962	0.0324199	0.275612	0.100844	0.119104	0.146703	0.0814451	0.28588	0.0762922	0.088501	0.410573	0.0573085	0.1329623	0.349439	0.285318	0.127116	0.238127	0.0231248	0.212008	0.772531	2.99234	3.077671
960	-4086.561	-4081.847	-4.713761	0.5271501	0.200615	0.601781	0.553045	0.376239	0.170435	0.206062	0.13279	0.211951	0.0770552	0.356552	0.124847	0.100441	0.0954708	0.0531801	0.287292	0.0942787	0.038803	0.484712	0.0417341	0.1636471	0.332916	0.311723	0.122778	0.232583	0.0385236	0.269271	0.839061	2.85314	3.207285
970	-4084.055	-4082.817	-1.237342	0.4701406	0.13817	0.366233	0.57045	0.454253	0.183822	0.224784	0.155213	0.284051	0.0437778	0.179621	0.0731326	0.0162093	0.169927	0.0665549	0.183814	0.0892231	0.0689674	0.532027	0.0594137	0.141706	0.345473	0.288093	0.131636	0.234799	0.0279961	0.231976	0.797264	2.94276	2.859643
980	-4085.123	-4080.847	-4.275222	0.5521008	0.138419	0.559423	0.595831	0.365509	0.264384	0.160619	0.190454	0.369991	0.106382	0.147318	0.129945	0.0564158	0.0787394	0.0561693	0.212895	0.145427	0.0399072	0.500379	0.0452229	0.2268524	0.350433	0.303231	0.131976	0.21436	0.0434047	0.284575	0.854766	2.81725	3.163431
990	-4084.976	-4077.449	-7.526306	0.8696475	0.162197	0.525729	0.504482	0.449499	0.336779	0.274813	0.184711	0.368097	0.142862	0.244448	0.129945	0.120139	0.044838	0.073831	0.202022	0.0895924	0.0782029	0.516448	0.0399046	0.3165591	0.343395	0.291508	0.137178	0.227919	0.11027	0.433733	0.974531	2.48147	3.488539
1000	-4079.602	-4075.169	-4.432579	0.6723731	0.204201	0.525729	0.526864	0.505051	0.215987	0.175139	0.17602	0.154895	0.0832554	0.294766	0.124568	0.0999148	0.0927769	0.0706171	0.177704	0.102121	0.0444538	0.56629	0.0388146	0.2734396	0.349367	0.293285	0.129181	0.228167	0.0682997	0.350198	0.914184	2.66732	3.179167
1010	-4078.498	-4079.987	1.488815	0.5943857	0.130987	0.404054	0.480438	0.391266	0.131459	0.189314	0.115926	0.271144	0.0155264	0.157573	0.0833551	0.081605	0.134379	0.111139	0.217076	0.0952728	0.0227112	0.489713	0.0640874	0.2361042	0.331812	0.294673	0.143765	0.22975	0.0519522	0.309137	0.878427	2.76048	2.587027
1020	-4073.523	-4074.186	0.6626004	0.68075	0.165973	0.437977	0.467513	0.391266	0.231805	0.193487	0.111111	0.237633	0.0379644	0.208475	0.0534855	0.0883045	0.0446558	0.098836	0.24582	0.113209	0.0424969	0.484939	0.0146994	0.2473788	0.329096	0.293585	0.141343	0.235976	0.0700821	0.354304	0.917521	2.65809	2.669649
1030	-4076.331	-4077.302	0.9713684	0.8088032	0.0909377	0.464316	0.53286	0.391266	0.205303	0.197888	0.14729	0.19498	0.049597	0.186589	0.0874298	0.0565069	0.0338088	0.0815622	0.211604	0.11526	0.0516822	0.519647	0.0202448	0.3032454	0.31714	0.305434	0.132842	0.244584	0.0974306	0.410654	0.959365	2.53255	2.638772
1040	-4078.69	-4080.882	2.192618	1.1321	0.180017	0.438464	0.428219	0.335676	0.158643	0.170371	0.129859	0.246623	0.117084	0.0826368	0.146437	0.0479184	0.0346979	0.0826392	0.214398	0.116782	0.0758296	0.485082	0.0252696	0.3643823	0.343158	0.293396	0.129537	0.233909	0.162533	0.51315	1.01885	2.30547	2.516647
1050	-4075.017	-4074.904	-0.112246	0.8051872	0.111624	0.498264	0.417036	0.431918	0.196576	0.247084	0.146303	0.237856	0.054434	0.206232	0.118018	0.0404105	0.041378	0.0718747	0.21862	0.10157	0.0575293	0.509103	0.0413036	0.311463	0.337493	0.308444	0.126778	0.227285	0.0966621	0.409214	0.958382	2.53574	2.747133
1060	-4076.12	-4073.502	-2.617259	0.8136362	0.135013	0.525373	0.554717	0.414367	0.249487	0.205135	0.151838	0.241918	0.057096	0.142021	0.142438	0.112944	0.0652872	0.0836787	0.183859	0.0794358	0.0452995	0.564482	0.043245	0.3328536	0.357478	0.298506	0.129367	0.214649	0.0984569	0.412567	0.960663	2.52831	2.997635
1070	-4081.782	-4079.68	-2.101244	0.9952417	0.205693	0.493288	0.449042	0.402577	0.207142	0.157922	0.146843	0.210338	0.0914534	0.299454	0.169383	0.0487328	0.0641644	0.103154	0.234964	0.0879491	0.0140435	0.511519	0.0483712	0.3757491	0.343388	0.304734	0.127777	0.224101	0.136003	0.475317	0.999207	2.38947	2.946033
1080	-4078.863	-4080.186	1.323524	1.080344	0.13451	0.393345	0.531346	0.313747	0.265463	0.203805	0.131852	0.216344	0.0311751	0.127437	0.0297767	0.16716	0.0575945	0.104777	0.208247	0.115096	0.0640208	0.460789	0.0470692	0.2789519	0.333781	0.295257	0.141632	0.229331	0.1527	0.499637	1.01213	2.33553	2.603556
1090	-4081.434	-4082.355	0.9205869	0.8166745	0.113899	0.346744	0.581288	0.387208	0.229137	0.203805	0.115049	0.175816	0.0971273	0.246662	0.0264052	0.0968497	0.0238608	0.103034	0.214654	0.147844	0.0219022	0.483832	0.0287344	0.2614379	0.335027	0.28977	0.145506	0.229697	0.0991017	0.413762	0.96147	2.52567	2.64385
1100	-4083.752	-4079.023	-4.728441	0.6827366	0.222489	0.642029	0.516545	0.368296	0.216403	0.247483	0.132422	0.288957	0.151517	0.246441	0.0401539	0.117485	0.0185327	0.104391	0.217925	0.10034	0.0225823	0.510421	0.0443406	0.2860267	0.306165	0.300417	0.152513	0.240905	0.0705052	0.35527	0.918299	2.65593	3.208753
1110	-4081.857	-4078.263	-3.59471	1.336462	0.130155	0.533287	0.543977	0.340747	0.361313	0.199136	0.117187	0.244951	0.127151	0.152492	0.0966036	0.148491	0.0998885	0.0997648	0.20801	0.0716071	0.0455105	0.541357	0.0337505	0.3711674	0.32681	0.290277	0.137744	0.24517	0.198918	0.558861	1.03918	2.20304	3.09538
1120	-4084.373	-4078.847	-5.526154	0.9402013	0.124885	0.533287	0.690279	0.480376	0.294328	0.182105	0.135546	0.222283	0.133699	0.300086	0.0544951	0.045433	0.0917226	0.104167	0.239596	0.0497288	0.0273701	0.499609	0.0795293	0.3468033	0.345511	0.297132	0.123803	0.233555	0.124873	0.458009	0.989339	2.42778	3.288524
1130	-4079.343	-4080.539	1.19587	1.241982	0.118783	0.404849	0.433418	0.336242	0.281189	0.115767	0.107284	0.267818	0.127036	0.162214	0.0726338	0.114021	0.0750661	0.111019	0.214328	0.0694366	0.0507899	0.464828	0.0895991	0.3557903	0.344591	0.301048	0.130823	0.223537	0.182578	0.539099	1.03084	2.24748	2.616322
1140	-4083.646	-4084.193	0.546957	0.9693296	0.15165	0.527469	0.423962	0.451905	0.152672	0.174479	0.100749	0.162514	0.127036	0.185779	0.0355297	0.119394	0.0680748	0.129304	0.205716	0.0798876	0.0376015	0.525528	0.0219627	0.3339319	0.344661	0.283622	0.137712	0.234004	0.130794	0.467335	0.994726	2.40714	2.681213
1150	-4083.806	-4086.145	2.338904	0.7482633	0.178643	0.365099	0.346809	0.34862	0.257949	0.134961	0.106764	0.133191	0.260422	0.144048	0.00375616	0.173042	0.0487145	0.109787	0.20916	0.0913232	0.0368452	0.520192	0.0326926	0.344263	0.336888	0.289238	0.141864	0.23201	0.0845129	0.385439	0.94152	2.58853	2.502018
1160	-4084.224	-4083.917	-0.3065144	1.027526	0.190765	0.380555	0.579344	0.262801	0.240601	0.236865	0.17851	0.271165	0.11797	0.163039	0.0344265	0.0485231	0.0619968	0.0898882	0.243824	0.1079	0.032009	0.438377	0.088002	0.2872544	0.333837	0.319247	0.125048	0.221867	0.142413	0.484872	1.00442	2.3683	2.76656
1170	-4081.005	-4081.248	0.242329	0.7883604	0.115357	0.373218	0.543771	0.430667	0.14461	0.250692	0.141112	0.261572	0.112317	0.143417	0.0254692	0.0769114	0.0925631	0.0656283	0.267649	0.110341	0.0233069	0.442977	0.0900981	0.3097954	0.329784	0.308597	0.133354	0.228265	0.0930796	0.402405	0.953677	2.55084	2.711676
1180	-4081.028	-4078.2	-2.828056	0.6778473	0.159565	0.486491	0.460176	0.541926	0.256369	0.213611	0.110646	0.328709	0.0404487	0.143417	0.0749216	0.073459	0.128975	0.0887097	0.296926	0.0957549	0.0334333	0.437928	0.0472477	0.2745093	0.335764	0.288795	0.124694	0.250746	0.0694641	0.352888	0.916374	2.66127	3.018714
1190	-4079.307	-4077.671	-1.635623	0.7367277	0.19998	0.511039	0.449459	0.380287	0.312854	0.164944	0.158771	0.150162	0.0718811	0.217712	0.015979	0.165356	0.101046	0.080324	0.302867	0.08367	0.0383333	0.44311	0.0516949	0.2964439	0.330922	0.300923	0.11941	0.248745	0.0820442	0.380356	0.937754	2.59985	2.899471
1200	-4079.692	-4080.014	0.3219233	0.772925	0.109044	0.372409	0.456386	0.376116	0.212763	0.231265	0.113611	0.300655	0.0849429	0.142331	0.0575704	0.0841508	0.162473	0.108734	0.243995	0.0848302	0.0244738	0.485877	0.0520907	0.2339917	0.321006	0.287409	0.145127	0.246458	0.0897858	0.396001	0.949161	2.56505	2.703716
1210	-4079.601	-4078.714	-0.8867014	1.035667	0.196796	0.514135	0.595305	0.370708	0.158868	0.194255	0.160889	0.224559	0.0795099	0.137833	0.0208185	0.0796162	0.0912873	0.0914795	0.185567	0.128988	0.0170051	0.533792	0.0431684	0.2929612	0.330219	0.293759	0.143391	0.232631	0.144015	0.487216	1.00567	2.3631	2.824579
1220	-4085.277	-4079.506	-5.771126	0.7467355	0.202122	0.658723	0.397773	0.566278	0.258589	0.211349	0.145676	0.234646	0.128692	0.255469	0.00758758	0.0940032	0.152114	0.0978653	0.203601	0.0861218	0.00992994	0.563903	0.0385791	0.3396336	0.343428	0.287314	0.147361	0.221898	0.084186	0.384772	0.941028	2.59001	3.313021
1230	-4083.772	-4081.633	-2.138995	1.09758	0.134411	0.487927	0.609229	0.407642	0.193293	0.158882	0.201859	0.222486	0.0711314	0.144249	0.00367259	0.0991898	0.215835	0.0916061	0.215141	0.130454	0.00785529	0.512861	0.0420825	0.3344745	0.31814	0.303031	0.159492	0.219337	0.156002	0.504237	1.01446	2.3253	2.949808
1240	-4084.684	-4079.693	-4.99085	1.01846	0.172559	0.460129	0.639424	0.406614	0.377445	0.213349	0.13278	0.239098	0.0382247	0.173162	0.000940344	0.235871	0.145396	0.0913419	0.222973	0.0846944	0.0307342	0.53153	0.038727	0.3187799	0.304292	0.325219	0.135521	0.234968	0.140622	0.482231	1.00299	2.37415	3.234994
1250	-4080.787	-4079.659	-1.127804	0.8729075	0.144319	0.440458	0.590236	0.421987	0.222485	0.177986	0.130881	0.300792	0.0244792	0.0495762	0.0246411	0.0767447	0.244105	0.118014	0.229526	0.0794825	0.0133235	0.498821	0.0608323	0.2951139	0.318965	0.30062	0.13209	0.248324	0.110952	0.434911	0.975276	2.47886	2.848689
1260	-4085.478	-4082.835	-2.643793	0.8273014	0.136093	0.550143	0.590582	0.380431	0.383316	0.147607	0.133531	0.227181	0.00787425	0.0654724	0.0269247	0.105057	0.246077	0.089461	0.274833	0.0787779	0.0678457	0.450466	0.0386165	0.3641844	0.354964	0.281573	0.121708	0.241755	0.101354	0.417898	0.964242	2.51651	3.000288
1270	-4079.39	-4076.459	-2.931588	0.8453783	0.13786	0.56069	0.499545	0.387635	0.300005	0.187532	0.0878589	0.243415	0.134704	0.0386692	0.0915092	0.149158	0.210486	0.0839449	0.209215	0.068701	0.0807499	0.525624	0.031765	0.3066216	0.3203	0.300779	0.133837	0.245084	0.105172	0.424782	0.968777	2.50127	3.029068
1280	-4079.193	-4077.466	-1.727325	0.9460254	0.194235	0.51819	0.454248	0.359018	0.248074	0.188532	0.17174	0.233232	0.134704	0.0235997	0.0902992	0.138933	0.153837	0.0862571	0.250313	0.0941164	0.0659915	0.447873	0.0554492	0.2907309	0.345023	0.296819	0.136654	0.221504	0.126063	0.459905	0.990447	2.42359	2.908641
1290	-4083.6	-4083.838	0.2372069	1.027381	0.150631	0.476279	0.463055	0.412002	0.233383	0.188806	0.123181	0.0758779	0.0406067	0.0290324	0.104653	0.191947	0.222736	0.118859	0.271032	0.0928693	0.0193138	0.422613	0.0753138	0.3586307	0.30858	0.327182	0.120377	0.243861	0.142385	0.48483	1.00439	2.36839	2.712188
1300	-4079.321	-4079.702	0.380345	1.088876	0.13201	0.49168	0.468959	0.325099	0.262545	0.175517	0.112665	0.210623	0.0406067	0.00071515	0.0981241	0.123075	0.256256	0.106327	0.221344	0.0872457	0.0153493	0.509611	0.0601236	0.3632356	0.356998	0.272433	0.136503	0.234066	0.154338	0.501927	1.0133	2.33044	2.697874
1310	-4080.077	-4082.017	1.940307	1.093467	0.141607	0.371285	0.462597	0.337795	0.256073	0.168628	0.097499	0.178703	0.0292545	0.000817891	0.174114	0.160369	0.163136	0.10446	0.221668	0.0833728	0.061422	0.500664	0.0284125	0.3083903	0.343362	0.293662	0.140124	0.222852	0.155217	0.503149	1.01391	2.32772	2.541878
1320	-4081.894	-4080.865	-1.028649	1.245551	0.187487	0.543288	0.511935	0.377245	0.254174	0.220489	0.106914	0.23286	0.0483926	0.00273008	0.085608	0.0832325	0.184418	0.104206	0.22858	0.0838991	0.077053	0.489474	0.0167872	0.3635445	0.3439	0.289607	0.134942	0.231551	0.183211	0.539886	1.03119	2.24572	2.838774
1330	-4086.539	-4089.666	3.127195	2.027527	0.130367	0.36434	0.548655	0.337536	0.165555	0.230606	0.0889575	0.180922	0.0964989	0.00210967	0.0767195	0.0165065	0.184418	0.114214	0.189099	0.11274	0.0412625	0.495448	0.0472364	0.4046007	0.31893	0.306394	0.159235	0.21544	0.296539	0.657909	1.07066	1.97489	2.423189
1340	-4086.523	-4085.871	-0.6521792	2.343774	0.148104	0.51328	0.541605	0.490008	0.158277	0.191138	0.103511	0.162209	0.0923716	0.0447521	0.0325977	0.0551862	0.268086	0.104041	0.198533	0.0957977	0.0417631	0.52687	0.0329945	0.3757311	0.298097	0.30141	0.161396	0.239097	0.331126	0.687211	1.07662	1.90505	2.801127
1350	-4083.825	-4083.581	-0.2437827	1.251122	0.186685	0.539965	0.516963	0.368051	0.198986	0.178912	0.0614809	0.19137	0.0620381	0.0608718	0.146843	0.0505853	0.197536	0.0835302	0.203924	0.113109	0.0299223	0.499094	0.0704197	0.316899	0.329439	0.31057	0.130488	0.229503	0.184195	0.541107	1.03172	2.24298	2.760287
1360	-4083.937	-4081.997	-1.940649	0.917328	0.173087	0.492821	0.562532	0.419814	0.197712	0.252551	0.0908671	0.20619	0.0932525	0.0287769	0.146843	0.0534418	0.212086	0.10471	0.228115	0.102512	0.0114061	0.489457	0.0637991	0.3525417	0.315186	0.312734	0.143324	0.228756	0.120178	0.45041	0.984827	2.44459	2.929974
1370	-4083.393	-4086.994	3.601291	1.003789	0.133145	0.315548	0.515338	0.390537	0.154221	0.195739	0.085075	0.118516	0.0655731	0.0110508	0.0644037	0.148194	0.178439	0.109389	0.2534	0.0824629	0.01801	0.463121	0.0736172	0.3525417	0.331245	0.298178	0.14918	0.221397	0.137709	0.477888	1.00062	2.38378	2.37578
1380	-4082.788	-4082.423	-0.3653366	0.6469666	0.151436	0.383174	0.605875	0.38856	0.249155	0.197653	0.0926696	0.161898	0.0418053	0.122329	0.0724907	0.0837862	0.22161	0.114575	0.264992	0.069947	0.0467663	0.439081	0.0646383	0.2625904	0.333895	0.288659	0.131352	0.246094	0.0629173	0.337395	0.903511	2.69618	2.772442
1390	-4081.166	-4082.873	1.707362	0.906922	0.184093	0.465567	0.374968	0.357869	0.18545	0.169305	0.173459	0.182965	0.0971674	0.095306	0.0433187	0.0679627	0.167742	0.128396	0.228731	0.0718924	0.0257795	0.486449	0.0587523	0.2984457	0.311361	0.301985	0.145904	0.240751	0.118029	0.446869	0.982686	2.45242	2.565173
1400	-4083.6	-4090.696	7.095391	1.511711	0.109834	0.259733	0.320114	0.297191	0.182789	0.143285	0.117495	0.205154	0.121713	0.0317357	0.015491	0.129645	0.092189	0.106216	0.256631	0.095366	0.012184	0.402418	0.127185	0.3796503	0.347464	0.298161	0.130132	0.224243	0.227126	0.590494	1.0511	2.13128	2.02637
1410	-4078.544	-4080.108	1.563773	1.062941	0.128123	0.348686	0.492727	0.390008	0.203636	0.190197	0.16351	0.228643	0.121713	0.0760436	0.00964587	0.0953599	0.131239	0.12192	0.284107	0.100051	0.0171864	0.413568	0.0631676	0.3317604	0.304932	0.303055	0.138782	0.253231	0.149339	0.494886	1.00969	2.34608	2.579531
1420	-4079.362	-4082.996	3.633179	1.397136	0.126199	0.390529	0.382621	0.309557	0.197359	0.179893	0.137317	0.179237	0.0549183	0.110407	0.050349	0.0688849	0.185319	0.131999	0.329567	0.084611	0.0209323	0.372354	0.0605372	0.3541655	0.305734	0.313951	0.131395	0.248921	0.208986	0.570488	1.04376	2.17676	2.372591
1430	-4085.865	-4085.091	-0.7743057	0.6381465	0.124714	0.39692	0.564974	0.375678	0.219092	0.158441	0.195468	0.283985	0.040342	0.157144	0.0526109	0.141296	0.102674	0.134625	0.31407	0.0610955	0.0745538	0.379762	0.0358936	0.2223093	0.312272	0.290987	0.126345	0.270396	0.0610591	0.332824	0.899599	2.70652	2.813339
1440	-4086.565	-4088.49	1.925169	0.9450713	0.1068	0.427546	0.304178	0.356404	0.20897	0.242474	0.143733	0.201376	0.0614456	0.113955	0.0440912	0.121539	0.210881	0.0632694	0.353601	0.112688	0.0276204	0.368567	0.0742541	0.2739757	0.316767	0.316472	0.12292	0.243841	0.125868	0.459595	0.990267	2.42427	2.543392
1450	-4078.597	-4077.488	-1.109504	0.6614995	0.118589	0.501422	0.453413	0.444198	0.230549	0.193328	0.161991	0.22995	0.0582018	0.152501	0.0762306	0.072593	0.153893	0.0925433	0.260772	0.0929988	0.0179312	0.441949	0.093806	0.2785435	0.345481	0.291372	0.119181	0.243965	0.0659913	0.344784	0.909721	2.6795	2.846859
