Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	p_inv	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
6190	-4080.806	-4083.417	2.611313	1.421017	0.161398	0.480805	0.425707	0.309869	0.148371	0.173076	0.124263	0.241737	0.0966135	0.02003	0.0953768	0.180099	0.017432	0.102453	0.200704	0.103941	0.0156243	0.529548	0.0477298	0.3805757	0.327363	0.287444	0.147785	0.237408	0.212859	0.574859	1.04543	2.16686	2.474777
6200	-4088.786	-4085.779	-3.006907	0.9903068	0.156631	0.541365	0.652978	0.461721	0.179797	0.261495	0.0619647	0.155758	0.0410005	0.0742378	0.094639	0.255989	0.0990245	0.0969901	0.242253	0.0616343	0.0332808	0.476938	0.0889045	0.3621258	0.347177	0.294118	0.123825	0.23488	0.135016	0.473819	0.998375	2.39279	3.036599
6210	-4083.971	-4082.108	-1.862676	0.6440966	0.11741	0.530248	0.55769	0.379657	0.18414	0.185152	0.0400791	0.199753	0.112992	0.172659	0.0837324	0.289008	0.0696556	0.0888126	0.235215	0.0747317	0.0165573	0.494749	0.0899348	0.2504408	0.331526	0.319407	0.130036	0.219031	0.062312	0.335915	0.90225	2.69952	2.922176
6220	-4091.951	-4084.272	-7.678891	0.6633724	0.169537	0.739498	0.81205	0.470863	0.0910804	0.205807	0.0418978	0.19251	0.202453	0.115549	0.0860966	0.298512	0.0779442	0.05877	0.244088	0.110198	0.0351467	0.429886	0.12191	0.3076392	0.339185	0.322258	0.113445	0.225112	0.0663884	0.345723	0.910501	2.67739	3.503798
6230	-4087.798	-4081.435	-6.362802	0.7279263	0.186558	0.596837	0.683203	0.410012	0.302735	0.205807	0.136087	0.22027	0.0497114	0.0645666	0.0883543	0.366839	0.0612093	0.0647587	0.263568	0.11975	0.0130847	0.471805	0.0670337	0.3356304	0.323362	0.309527	0.11409	0.253021	0.0801605	0.376414	0.934793	2.60863	3.372189
6240	-4089.131	-4082.701	-6.429655	1.613201	0.165544	0.501067	0.675316	0.574357	0.254539	0.159831	0.125102	0.257388	0.124974	0.0670275	0.129678	0.286484	0.0575686	0.0742735	0.285404	0.102408	0.0370683	0.43057	0.0702762	0.3979841	0.329046	0.308694	0.113783	0.248477	0.242292	0.606375	1.05643	2.0949	3.378874
6250	-4082.302	-4079.283	-3.01867	1.067883	0.133888	0.449287	0.542397	0.365142	0.281956	0.163575	0.235726	0.269056	0.240898	0.0107609	0.143268	0.157044	0.0447784	0.0876184	0.240368	0.099143	0.0521781	0.489721	0.0309713	0.3610552	0.306582	0.308761	0.13512	0.249537	0.150296	0.496246	1.0104	2.34306	3.037776
6260	-4080.502	-4083.291	2.789064	1.321157	0.154677	0.327853	0.473631	0.313575	0.255759	0.181189	0.122404	0.158276	0.139633	0.00555148	0.149775	0.140349	0.0343283	0.106682	0.214269	0.113188	0.0253794	0.516978	0.0235034	0.3732939	0.292048	0.306184	0.160521	0.241246	0.196327	0.555802	1.03793	2.20994	2.457002
6270	-4077.892	-4077.408	-0.4847958	0.9358459	0.141677	0.509809	0.520143	0.363855	0.256495	0.219906	0.158715	0.195092	0.0895031	0.00297178	0.0650318	0.208989	0.0522006	0.121945	0.252279	0.0824932	0.0446326	0.46383	0.0348201	0.3028255	0.331832	0.28567	0.149766	0.232732	0.123982	0.456581	0.9885	2.43094	2.784388
6280	-4082.398	-4082.817	0.4186855	0.9056389	0.182834	0.395663	0.45658	0.282531	0.175993	0.197038	0.151653	0.328805	0.0895031	0.00951502	0.134109	0.242481	0.0473338	0.121788	0.246071	0.112706	0.0304865	0.46323	0.0257184	0.3028255	0.345519	0.279705	0.14191	0.232866	0.117763	0.446429	0.982418	2.45339	2.69404
6290	-4080.053	-4082.726	2.673011	1.287996	0.153254	0.485498	0.378464	0.377785	0.166241	0.179845	0.143512	0.144325	0.0895031	0.0437518	0.0807906	0.184271	0.0413665	0.128361	0.245719	0.0990586	0.0343659	0.448325	0.0441696	0.4055673	0.338046	0.27185	0.142767	0.247336	0.190639	0.548991	1.0351	2.22527	2.468608
6300	-4076.599	-4073.071	-3.528002	1.044862	0.151385	0.532676	0.501762	0.519619	0.282609	0.174441	0.120992	0.305363	0.138981	0.0551193	0.033573	0.20933	0.0628599	0.0950251	0.227913	0.0915117	0.0456878	0.506003	0.0338594	0.3475259	0.347356	0.282934	0.133349	0.23636	0.145817	0.489833	1.00705	2.3573	3.088709
6310	-4084.185	-4081.465	-2.719984	0.9412011	0.186393	0.475104	0.690659	0.306624	0.282609	0.149471	0.14182	0.175304	0.0801708	0.0165563	0.101386	0.333424	0.0683861	0.108026	0.229497	0.0921476	0.020634	0.503018	0.0466781	0.3351433	0.329996	0.292674	0.132604	0.244726	0.125078	0.458336	0.98953	2.42706	3.007907
6320	-4084.896	-4083.994	-0.9016935	0.6398229	0.182997	0.517278	0.537275	0.267705	0.293496	0.240848	0.104038	0.278975	0.0969568	0.0100309	0.0824027	0.16166	0.0524152	0.0855826	0.244785	0.0965572	0.0555812	0.512455	0.00503928	0.2773842	0.320043	0.313989	0.117579	0.248389	0.0614118	0.333698	0.900351	2.70454	2.826078
6330	-4082.309	-4084.782	2.472784	0.7713028	0.187007	0.356013	0.44909	0.339643	0.229847	0.127533	0.16995	0.239479	0.0178662	0.0325091	0.0662408	0.157186	0.116266	0.106738	0.204943	0.0929143	0.0488941	0.532652	0.0138583	0.3239951	0.306953	0.295848	0.153427	0.243773	0.0894393	0.395318	0.948675	2.56657	2.48863
6340	-4073.641	-4077.014	3.373151	1.025734	0.148504	0.370441	0.400154	0.343339	0.217488	0.179697	0.116615	0.133033	0.0143727	0.0559117	0.121705	0.184107	0.113228	0.108651	0.188525	0.104187	0.0369417	0.508974	0.0527212	0.3107969	0.31992	0.302245	0.146752	0.231084	0.14206	0.484353	1.00414	2.36945	2.398594
6350	-4080.792	-4081.936	1.144174	0.8544409	0.192139	0.559322	0.353841	0.362427	0.219113	0.163974	0.112279	0.237409	0.0385999	0.0428277	0.107308	0.121428	0.110825	0.119938	0.200735	0.0907021	0.0479673	0.46344	0.077218	0.2893699	0.313497	0.305585	0.148162	0.232756	0.107079	0.428163	0.970969	2.49379	2.621491
6360	-4081.212	-4077.529	-3.682927	0.5787795	0.151329	0.495821	0.466476	0.494437	0.348947	0.184684	0.0918036	0.238125	0.020944	0.0772118	0.152293	0.228925	0.153205	0.109546	0.236996	0.0844101	0.0404989	0.495459	0.0330904	0.2258356	0.314893	0.309452	0.146115	0.22954	0.0487629	0.300269	0.870094	2.78087	3.104201
6370	-4084.411	-4079.588	-4.82334	0.4635517	0.132546	0.574987	0.589765	0.602865	0.192226	0.237697	0.131645	0.131113	0.0485644	0.0910752	0.143639	0.230297	0.111823	0.0828109	0.281133	0.108584	0.0532567	0.461065	0.0131502	0.1940779	0.315039	0.302935	0.145235	0.236792	0.0268479	0.227457	0.791822	2.95387	3.218243
6380	-4081.928	-4077.841	-4.087335	0.4989616	0.197127	0.618062	0.530149	0.454104	0.271775	0.187432	0.152506	0.108518	0.110767	0.0308217	0.130301	0.230297	0.122782	0.0748477	0.196154	0.101259	0.0708645	0.530927	0.0259485	0.1910643	0.334223	0.291139	0.134697	0.239941	0.0331955	0.251238	0.819511	2.89606	3.144642
6390	-4086.897	-4087.664	0.7666845	0.9267717	0.210794	0.486	0.379	0.442857	0.178253	0.203521	0.159412	0.233059	0.131446	0.0407003	0.0357835	0.0871714	0.0712426	0.101805	0.184062	0.128647	0.0897789	0.47932	0.0163876	0.2866791	0.347737	0.291871	0.143286	0.217107	0.122121	0.453578	0.986721	2.43758	2.65924
6400	-4078.723	-4076.82	-1.903251	1.138501	0.164707	0.44447	0.470943	0.400646	0.290692	0.230472	0.111044	0.179946	0.0753896	0.149077	0.177694	0.173958	0.0571965	0.0611478	0.294081	0.0880951	0.0821353	0.438511	0.0360296	0.3602267	0.337011	0.3067	0.117142	0.239147	0.163731	0.51476	1.01963	2.30188	2.926234
6410	-4079.684	-4079.014	-0.670716	1.076429	0.143022	0.542861	0.521278	0.440689	0.176572	0.147692	0.117465	0.250412	0.0585025	0.149077	0.101893	0.106298	0.0472198	0.0984323	0.240833	0.0983496	0.039454	0.460407	0.0625244	0.3306751	0.336458	0.307181	0.120379	0.235983	0.151946	0.498578	1.01159	2.33788	2.80298
6420	-4075.718	-4075.837	0.1191241	1.227221	0.148928	0.427157	0.45975	0.38489	0.256313	0.124056	0.0908627	0.197293	0.104086	0.13861	0.0906221	0.215226	0.0862039	0.0878487	0.23478	0.107029	0.0374322	0.48188	0.0510306	0.3247428	0.341867	0.300684	0.129681	0.227767	0.179951	0.535811	1.02939	2.25485	2.723996
6430	-4081.549	-4079.638	-1.910828	0.7566354	0.192643	0.478534	0.483434	0.413674	0.276616	0.161079	0.107354	0.217325	0.0356178	0.254489	0.127462	0.122892	0.0558725	0.0937494	0.225062	0.102728	0.036131	0.458071	0.0842582	0.3202725	0.304777	0.31783	0.142527	0.234866	0.086304	0.389071	0.944175	2.58045	2.926991
6440	-4082.638	-4081.705	-0.9328507	1.029891	0.193316	0.60598	0.406595	0.381663	0.262459	0.260633	0.137303	0.166598	0.0102929	0.10783	0.0530307	0.144018	0.0994759	0.0743739	0.281601	0.0747595	0.0486295	0.468053	0.052583	0.3559553	0.350658	0.297739	0.125758	0.225845	0.142879	0.485556	1.00478	2.36678	2.829194
6450	-4088.624	-4088.671	0.04684317	1.017859	0.0957487	0.42092	0.578962	0.348942	0.209943	0.191977	0.153418	0.181458	0.0641501	0.0449685	0.0707366	0.235384	0.134616	0.0593587	0.244715	0.141839	0.0470066	0.452433	0.0546477	0.3344885	0.330974	0.295845	0.147622	0.225559	0.140503	0.482055	1.0029	2.37454	2.731224
6460	-4080.736	-4083.816	3.079769	1.136413	0.152455	0.39472	0.385258	0.333114	0.21394	0.123104	0.145394	0.257236	0.0146648	0.089509	0.0707366	0.117828	0.129973	0.0708565	0.222194	0.154124	0.0352075	0.47123	0.046389	0.3075865	0.342755	0.283056	0.141473	0.232716	0.163341	0.514236	1.01938	2.30304	2.427932
6470	-4077.592	-4081.809	4.216866	1.118373	0.117246	0.332162	0.376397	0.333114	0.2323	0.152763	0.13927	0.240909	0.132222	0.00945405	0.040709	0.128431	0.0792457	0.110669	0.202054	0.124372	0.0349872	0.490581	0.0373365	0.3250681	0.301911	0.30255	0.155325	0.240214	0.159949	0.509653	1.01714	2.31325	2.314222
6480	-4081.499	-4081.802	0.302811	0.9998428	0.11614	0.545488	0.460526	0.373629	0.250929	0.169749	0.126082	0.277323	0.109556	0.00365526	0.112462	0.1445	0.0155891	0.120737	0.194548	0.100554	0.0522044	0.506045	0.0259111	0.3166546	0.309851	0.305302	0.137704	0.247143	0.136922	0.476705	0.999974	2.3864	2.705628
6490	-4082.239	-4084.289	2.049984	1.040122	0.135338	0.537571	0.534659	0.301218	0.251531	0.14127	0.128701	0.185798	0.0330386	0.0251739	0.0873466	0.122966	0.0462999	0.109469	0.243863	0.103814	0.0505057	0.459316	0.0330321	0.3433991	0.320299	0.322305	0.13168	0.225716	0.144889	0.488488	1.00634	2.36028	2.53091
6500	-4075.467	-4077.87	2.403486	1.45065	0.127284	0.418955	0.517436	0.306989	0.254333	0.174268	0.139761	0.145314	0.0356572	0.0342127	0.118172	0.145429	0.0777485	0.103659	0.203544	0.105009	0.0539121	0.49499	0.0388857	0.3278577	0.326697	0.295012	0.144199	0.234092	0.217597	0.580131	1.04739	2.15489	2.49556
6510	-4075.847	-4076.295	0.4481821	1.064046	0.161137	0.455352	0.493929	0.34509	0.273054	0.200552	0.125449	0.211357	0.0739749	0.0652249	0.0766857	0.122964	0.0863217	0.0978437	0.25421	0.095648	0.0547191	0.450865	0.046715	0.3351524	0.312947	0.304932	0.142761	0.23936	0.149553	0.495191	1.00985	2.34541	2.691091
6520	-4088.236	-4083.419	-4.817319	1.083126	0.211117	0.471576	0.6914	0.45179	0.23022	0.272834	0.14329	0.149127	0.0743134	0.0504257	0.251953	0.122964	0.0966293	0.064394	0.317879	0.093223	0.0774142	0.395361	0.0517294	0.3372082	0.337531	0.307434	0.116143	0.238892	0.153235	0.500386	1.01252	2.33386	3.217641
6530	-4077.427	-4080.42	2.993063	1.045602	0.140322	0.323469	0.361073	0.358525	0.217959	0.245665	0.13009	0.207027	0.0221061	0.051645	0.141339	0.122964	0.114419	0.0809236	0.281353	0.0853003	0.0691151	0.430899	0.0524088	0.3493539	0.347397	0.28278	0.124511	0.245312	0.145962	0.490042	1.00716	2.35683	2.436602
6540	-4081.088	-4076.691	-4.397176	0.6711148	0.210913	0.562487	0.509092	0.424616	0.251595	0.337952	0.133794	0.334559	0.0302827	0.0597857	0.0831662	0.122964	0.114419	0.0679181	0.24467	0.0840411	0.0303425	0.502014	0.0710147	0.2832478	0.351166	0.290531	0.122515	0.235788	0.0680322	0.349576	0.913675	2.66872	3.175626
6550	-4078.607	-4074.02	-4.587193	0.7081142	0.152405	0.494888	0.656515	0.383272	0.23638	0.265708	0.142446	0.289831	0.0196117	0.124455	0.127678	0.137713	0.163726	0.0624075	0.244283	0.114937	0.0315329	0.488353	0.0584867	0.2864625	0.355213	0.297285	0.124984	0.222518	0.0759223	0.367334	0.927839	2.62891	3.194628
6560	-4089.388	-4078.766	-10.62228	0.7233369	0.14291	0.811469	0.810892	0.475262	0.246394	0.22428	0.151165	0.33009	0.0875574	0.054194	0.0245994	0.234894	0.204429	0.057666	0.304627	0.111012	0.0283067	0.425508	0.0728807	0.3027415	0.35255	0.312207	0.117828	0.217416	0.0791784	0.374336	0.933219	2.61327	3.798136
6570	-4087.608	-4075.444	-12.16445	0.4657178	0.186433	0.795554	0.8653	0.568533	0.246937	0.2809	0.138708	0.246487	0.0845978	0.150827	0.0822649	0.271368	0.0344441	0.0722679	0.228905	0.0825737	0.0512921	0.473656	0.0913057	0.1898114	0.358157	0.305338	0.117909	0.218595	0.0272236	0.228947	0.793627	2.9502	3.952354
6580	-4083.695	-4080.427	-3.268375	0.6294355	0.153228	0.520418	0.601171	0.462541	0.184771	0.200988	0.107574	0.217744	0.126303	0.105198	0.0917256	0.181104	0.10998	0.0622659	0.275317	0.131748	0.0386393	0.463848	0.0281819	0.1999495	0.325836	0.323478	0.121889	0.228797	0.0592303	0.328244	0.895624	2.7169	3.062746
6590	-4086.915	-4082.449	-4.46667	0.614258	0.146802	0.672919	0.553525	0.340621	0.213756	0.253527	0.167366	0.218081	0.219378	0.0460546	0.158984	0.11614	0.0754223	0.0488676	0.320337	0.100215	0.0608228	0.433044	0.0367136	0.2660409	0.345276	0.324736	0.10681	0.223177	0.0560614	0.320105	0.888422	2.73541	3.182576
6600	-4086.669	-4084.053	-2.615817	0.754175	0.118316	0.576162	0.511623	0.457953	0.256945	0.261565	0.106967	0.202227	0.151646	0.0492131	0.072088	0.205927	0.0268578	0.083612	0.286324	0.0672004	0.0912523	0.434394	0.0372173	0.3179998	0.370927	0.267244	0.123933	0.237896	0.0857777	0.388009	0.943401	2.58281	2.99749
6610	-4082.825	-4079.399	-3.426483	1.03211	0.165492	0.611615	0.560886	0.373906	0.327403	0.135928	0.124393	0.178595	0.151646	0.0766585	0.183273	0.10478	0.0839803	0.0889917	0.216447	0.124684	0.0554918	0.491674	0.0227108	0.3492702	0.350607	0.296473	0.121281	0.231639	0.143316	0.486195	1.00512	2.36537	3.078557
6620	-4078.667	-4078.156	-0.5110384	0.8587726	0.152427	0.425453	0.494045	0.337119	0.261458	0.16684	0.11723	0.27759	0.0828732	0.0289798	0.0648945	0.322839	0.0552645	0.0827322	0.303432	0.0909833	0.0638202	0.445215	0.0138176	0.3369413	0.32339	0.319227	0.124168	0.233215	0.10799	0.429762	0.971998	2.49025	2.787013
6630	-4079.897	-4076.835	-3.061832	0.7861696	0.135892	0.52403	0.63784	0.404429	0.285031	0.253913	0.140599	0.15172	0.121873	0.0214318	0.156815	0.191669	0.0168495	0.0885221	0.245285	0.0913347	0.0382646	0.500843	0.0357501	0.3077747	0.331097	0.312231	0.115066	0.241606	0.0926125	0.401506	0.953048	2.55283	3.042092
6640	-4086.432	-4082.047	-4.385188	0.7032233	0.201599	0.479956	0.409359	0.488957	0.287057	0.200128	0.183127	0.171372	0.156886	0.0379907	0.237836	0.250418	0.0697413	0.0533874	0.243925	0.114216	0.0371889	0.520286	0.0309965	0.3274919	0.309393	0.319498	0.136447	0.234662	0.0748769	0.365047	0.926057	2.63402	3.174427
6650	-4078.102	-4074.715	-3.386423	0.8428497	0.132575	0.533463	0.523975	0.409357	0.31982	0.172369	0.152584	0.303121	0.142119	0.0951533	0.115816	0.16779	0.0064094	0.0820489	0.303422	0.0892853	0.0431407	0.443514	0.0385894	0.3072468	0.312303	0.315802	0.125946	0.245949	0.104639	0.42383	0.968156	2.50338	3.074551
6660	-4081.35	-4078.69	-2.66096	0.7610578	0.168553	0.64747	0.558421	0.441052	0.253971	0.20399	0.144749	0.194621	0.0461804	0.0552833	0.109158	0.161306	0.0172504	0.114062	0.246651	0.142295	0.0153431	0.434089	0.0475593	0.2808119	0.32315	0.307167	0.128809	0.240874	0.0872497	0.39097	0.945552	2.57623	3.002005
6670	-4082.162	-4083.795	1.632875	1.184615	0.140171	0.476932	0.506563	0.463301	0.138504	0.151662	0.154508	0.159143	0.074725	0.0368136	0.0337577	0.120512	0.116028	0.0886247	0.199922	0.0769603	0.0670084	0.505455	0.0620291	0.3586238	0.342665	0.298065	0.129643	0.229627	0.172254	0.525987	1.02493	2.27683	2.572621
6680	-4086.267	-4090.191	3.924237	0.7787176	0.181322	0.296874	0.305374	0.366344	0.218904	0.177672	0.130001	0.174431	0.074725	0.00779604	0.168823	0.197036	0.044184	0.104318	0.230071	0.133782	0.072901	0.419247	0.0396815	0.2416642	0.305352	0.28465	0.147387	0.262611	0.0910227	0.398422	0.950879	2.55968	2.343485
6690	-4085.44	-4083.996	-1.444209	0.7322574	0.201487	0.377823	0.498035	0.303327	0.355672	0.22278	0.139212	0.238288	0.129814	0.00675812	0.14526	0.207282	0.0545929	0.104025	0.204851	0.0546248	0.0788301	0.510196	0.047473	0.2635156	0.365664	0.285533	0.121283	0.22752	0.0810874	0.378361	0.93626	2.60429	2.88033
6700	-4077.573	-4077.409	-0.1632214	0.6560993	0.144954	0.448663	0.375229	0.441341	0.201616	0.172575	0.146855	0.246221	0.188974	0.0456642	0.100429	0.145909	0.0938018	0.0979079	0.21435	0.0867232	0.070146	0.502993	0.0278797	0.2303199	0.347233	0.28152	0.131685	0.239562	0.0648474	0.342059	0.907447	2.68565	2.752231
6710	-4086.407	-4084.94	-1.467378	0.8468803	0.150245	0.562802	0.52566	0.338452	0.225193	0.130719	0.232608	0.226361	0.07547	0.0810132	0.0768358	0.111902	0.145385	0.103377	0.267486	0.0692236	0.060557	0.464974	0.0343823	0.3523332	0.324776	0.298974	0.138316	0.237934	0.105488	0.425345	0.969144	2.50002	2.882647
6720	-4079.877	-4081.108	1.231394	1.118258	0.124745	0.410164	0.538211	0.389278	0.206321	0.22071	0.133472	0.161081	0.011423	0.0841955	0.0700125	0.199341	0.0638143	0.0722427	0.265281	0.132921	0.0275167	0.470671	0.031367	0.3329785	0.318181	0.318176	0.14434	0.219304	0.159927	0.509623	1.01713	2.31332	2.612769
6730	-4084.885	-4088.146	3.260976	0.6324459	0.133773	0.475673	0.468938	0.269089	0.214216	0.183993	0.143858	0.174934	0.015164	0.0885414	0.094628	0.105993	0.0410109	0.085602	0.185321	0.106757	0.0134038	0.536525	0.0723906	0.3329785	0.368477	0.281832	0.136168	0.213523	0.0598615	0.329834	0.89701	2.71329	2.409811
6740	-4080.508	-4079.777	-0.7309949	1.304121	0.131133	0.499288	0.517832	0.348212	0.26216	0.265699	0.153546	0.21082	0.00920043	0.0731992	0.0706583	0.149549	0.117712	0.128058	0.251921	0.0773434	0.0108377	0.488884	0.0429568	0.3799085	0.328928	0.302342	0.141327	0.227402	0.193417	0.552335	1.0365	2.21775	2.809008
6750	-4087.469	-4086.464	-1.005894	1.011162	0.188567	0.400503	0.436286	0.453376	0.266051	0.194996	0.132607	0.284531	0.0553205	0.0182033	0.0440747	0.301332	0.0606489	0.129127	0.219038	0.0774336	0.0380387	0.492966	0.0433969	0.3799085	0.358297	0.258333	0.129456	0.253914	0.139176	0.480081	1.00183	2.37892	2.836498
6760	-4083.267	-4077.837	-5.43011	1.089709	0.164826	0.579574	0.544484	0.412403	0.307467	0.229698	0.120015	0.268986	0.0436543	0.0432983	0.0863098	0.301332	0.176872	0.0910852	0.290033	0.0805063	0.0534094	0.429028	0.0559377	0.2895446	0.323185	0.304553	0.118863	0.253399	0.154498	0.502149	1.01341	2.32994	3.27892
6770	-4080.619	-4079.797	-0.8227774	0.6655268	0.130493	0.541014	0.469277	0.468785	0.263043	0.166722	0.0924981	0.212216	0.0436543	0.0933276	0.0706985	0.210827	0.0556313	0.092552	0.271188	0.0677709	0.0760733	0.428997	0.0634186	0.3095792	0.354484	0.298701	0.115512	0.231303	0.0668455	0.3468	0.911392	2.67496	2.818186
6780	-4082.669	-4078.79	-3.878865	0.4862961	0.16865	0.441842	0.585033	0.468785	0.318806	0.217236	0.169666	0.200966	0.0471359	0.0788959	0.148695	0.229854	0.0482308	0.0680139	0.263456	0.0627003	0.0784385	0.480078	0.0473136	0.2572879	0.35147	0.283546	0.115434	0.249549	0.0308768	0.242875	0.810035	2.91621	3.123795
6790	-4094.205	-4086.342	-7.863707	1.197575	0.167392	0.779113	0.545705	0.471706	0.262283	0.196535	0.0763299	0.280493	0.118195	0.0786943	0.119684	0.390721	0.0354282	0.0849548	0.347148	0.0915909	0.0637352	0.401938	0.0106335	0.336021	0.316601	0.315174	0.113259	0.254966	0.174613	0.529029	1.02633	2.27003	3.522279
6800	-4084.865	-4084.675	-0.1896927	0.6708047	0.197464	0.52169	0.5373	0.356486	0.118329	0.17706	0.0699604	0.238368	0.0560527	0.0403729	0.112351	0.234774	0.0946711	0.0666639	0.302299	0.108424	0.0601166	0.442965	0.0195318	0.3093788	0.356395	0.297697	0.124187	0.221721	0.0679663	0.349423	0.91355	2.66906	2.754878
6810	-4086.054	-4080.969	-5.084385	0.8959666	0.10744	0.55415	0.638324	0.497635	0.246333	0.249362	0.13194	0.126042	0.0868642	0.118755	0.0390214	0.372853	0.0756271	0.0619313	0.248072	0.105427	0.0606489	0.479125	0.0447964	0.3556886	0.33991	0.30859	0.121667	0.229833	0.115758	0.443083	0.98037	2.46079	3.244347
6820	-4082.4	-4077.039	-5.361154	0.7824223	0.124376	0.684251	0.593708	0.495184	0.267955	0.201933	0.0593677	0.311641	0.11385	0.123619	0.0565329	0.163329	0.0762783	0.052713	0.249856	0.107183	0.0665896	0.494567	0.0290922	0.3614472	0.33091	0.319698	0.116482	0.23291	0.0918132	0.39996	0.951963	2.55626	3.272024
6830	-4084.438	-4084.37	-0.06780933	0.6771454	0.153065	0.469114	0.599389	0.370897	0.327539	0.152081	0.0990207	0.181247	0.0961149	0.0195563	0.0596456	0.150768	0.0642518	0.0738058	0.235661	0.0928624	0.116799	0.451506	0.0293665	0.2648983	0.338844	0.303017	0.118569	0.23957	0.0693147	0.352544	0.916096	2.66205	2.74269
6840	-4080.349	-4077.281	-3.068049	0.6847194	0.176154	0.507778	0.459644	0.560928	0.2808	0.161395	0.118795	0.28161	0.137071	0.083427	0.0757682	0.150974	0.0483684	0.0621985	0.268662	0.114527	0.0641445	0.440923	0.0495449	0.2471668	0.338096	0.294088	0.119668	0.248148	0.0709277	0.35623	0.919072	2.65377	3.042714
6850	-4083.118	-4077.023	-6.094242	0.6878448	0.191023	0.626231	0.619267	0.541895	0.274112	0.197303	0.163156	0.250724	0.0105688	0.142069	0.0215858	0.235675	0.0717219	0.0543291	0.217159	0.151362	0.0329433	0.481869	0.0623376	0.2968516	0.319762	0.329448	0.12932	0.22147	0.071594	0.357738	0.920279	2.65039	3.345333
6860	-4083.822	-4086.222	2.400163	0.9736975	0.105483	0.448304	0.399093	0.329064	0.27796	0.211685	0.120468	0.147001	0.0637778	0.130663	0.0242528	0.221134	0.017006	0.0894373	0.197038	0.10853	0.0587501	0.505464	0.0407805	0.3314245	0.368627	0.295923	0.133573	0.201876	0.131676	0.468701	0.995501	2.40412	2.495892
6870	-4088.676	-4088.796	0.1198043	0.9114885	0.150357	0.434059	0.410098	0.402693	0.264372	0.125401	0.118875	0.332357	0.0365693	0.221952	0.0460299	0.142481	0.0386832	0.112572	0.239039	0.0989943	0.0527113	0.476116	0.0205673	0.2494032	0.35106	0.293141	0.121178	0.234621	0.118973	0.44843	0.983632	2.44897	2.723928
