Iteration	Posterior	Likelihood	Prior	alpha	bls[1]	bls[2]	bls[3]	bls[4]	bls[5]	bls[6]	bls[7]	bls[8]	bls[9]	bls[10]	bls[11]	bls[12]	bls[13]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	sr[1]	sr[2]	sr[3]	sr[4]	TL
9860	-4085.801	-4085.23	-0.5715634	0.3557232	0.188406	0.603228	0.48402	0.402827	0.196283	0.161331	0.134457	0.254566	0.0968601	0.109268	0.0439689	0.0618182	0.0560315	0.099196	0.314621	0.0788452	0.0432146	0.396714	0.0674094	0.318999	0.296638	0.120446	0.263917	0.0108789	0.147999	0.678553	3.16257	2.793065
9870	-4085.669	-4081.272	-4.397378	0.3263535	0.189968	0.4961	0.583459	0.462799	0.287489	0.178658	0.174715	0.278398	0.0694119	0.20088	0.124879	0.0794673	0.0494235	0.0944726	0.276356	0.0750389	0.024567	0.409612	0.119954	0.321472	0.311627	0.115329	0.251572	0.00767476	0.125091	0.637518	3.22972	3.175647
9880	-4092.371	-4088.871	-3.499246	0.3368224	0.14666	0.563517	0.451219	0.402059	0.225351	0.251726	0.196352	0.248415	0.0528418	0.354646	0.10337	0.0176578	0.0720189	0.104927	0.269983	0.0603752	0.0600579	0.463084	0.0415721	0.364788	0.309063	0.103922	0.222228	0.00875181	0.13328	0.652763	3.20521	3.085833
9890	-4080.904	-4081.248	0.3439864	0.355317	0.142948	0.457811	0.436689	0.366357	0.208793	0.159571	0.160462	0.278618	0.0948488	0.0868025	0.143077	0.116472	0.0490598	0.100884	0.293593	0.062507	0.0609337	0.411679	0.0704033	0.338165	0.288833	0.119694	0.253308	0.0108308	0.147684	0.678021	3.16346	2.70151
9900	-4083.303	-4084.178	0.8754535	0.3440975	0.138975	0.423923	0.391544	0.333539	0.186614	0.168374	0.117761	0.314049	0.0280896	0.278198	0.100641	0.0514106	0.115245	0.069319	0.321312	0.100779	0.0556124	0.405959	0.0470187	0.333126	0.311014	0.110945	0.244914	0.00954316	0.138959	0.662946	3.18855	2.648363
9910	-4090.105	-4082.555	-7.549485	0.309276	0.152759	0.521914	0.549019	0.495934	0.405346	0.157763	0.147994	0.327045	0.0366946	0.303521	0.0523056	0.174632	0.16593	0.0448449	0.260769	0.0980198	0.0479335	0.514634	0.0337994	0.380881	0.283663	0.119937	0.215519	0.00607789	0.111728	0.611057	3.27114	3.490857
9920	-4093.01	-4079.659	-13.35114	0.3076632	0.254295	0.787986	0.608932	0.586291	0.412051	0.125685	0.129874	0.390546	0.0855453	0.303521	0.0647939	0.144172	0.17733	0.0536463	0.150476	0.0866511	0.043147	0.644792	0.0212878	0.358758	0.287928	0.127078	0.226235	0.0059375	0.110468	0.608451	3.27514	4.071023
9930	-4090.282	-4083.224	-7.057481	0.3021748	0.203142	0.494843	0.455491	0.478702	0.366632	0.191759	0.104631	0.237796	0.0557479	0.303521	0.02277	0.293407	0.233213	0.0587597	0.25643	0.128181	0.0408224	0.49168	0.0241273	0.333463	0.30645	0.131645	0.228442	0.00547338	0.106188	0.599437	3.2889	3.441657
9940	-4091.358	-4081.211	-10.14732	0.3157314	0.193181	0.653672	0.48783	0.51447	0.333538	0.288134	0.192322	0.359002	0.0702741	0.278503	0.0656427	0.0909027	0.22317	0.0459091	0.109118	0.120982	0.0228786	0.666274	0.0348387	0.340845	0.289991	0.158724	0.21044	0.00665788	0.116775	0.6213	3.25527	3.75064
9950	-4090.638	-4083.646	-6.992601	0.3097116	0.172125	0.496267	0.714068	0.443664	0.355965	0.219714	0.17082	0.219993	0.122813	0.125209	0.0247397	0.179453	0.190338	0.0562927	0.136565	0.0985062	0.0455985	0.638699	0.0243389	0.370105	0.290017	0.132018	0.20786	0.00611611	0.112068	0.611757	3.27006	3.435169
9960	-4087.441	-4080.35	-7.090885	0.2814996	0.209175	0.484327	0.662628	0.498247	0.301901	0.280242	0.180251	0.321436	0.0222687	0.208728	0.0408336	0.0870028	0.147958	0.0719638	0.157571	0.0847877	0.0358632	0.616218	0.0335967	0.362865	0.290718	0.145094	0.201323	0.00391486	0.0902041	0.563385	3.3425	3.444997
9970	-4086.364	-4084.681	-1.683527	0.3575641	0.141371	0.447466	0.583161	0.445078	0.160995	0.141964	0.139126	0.159732	0.0698056	0.267165	0.0918478	0.187432	0.0691174	0.108031	0.188436	0.0785039	0.00803634	0.538279	0.0787141	0.328572	0.292111	0.135148	0.244169	0.0110982	0.149425	0.680952	3.15852	2.904261
9980	-4086.743	-4085.455	-1.288116	0.3762552	0.175959	0.534944	0.427152	0.345407	0.198794	0.206788	0.105244	0.319416	0.0954067	0.137674	0.07914	0.123009	0.115787	0.100556	0.291966	0.100685	0.0236363	0.43359	0.0495666	0.302719	0.301195	0.144324	0.251763	0.0134432	0.163808	0.704252	3.1185	2.86472
9990	-4087.48	-4082.002	-5.47808	0.3321314	0.196373	0.708999	0.578983	0.33775	0.203799	0.187545	0.129015	0.373175	0.0513715	0.157067	0.0851926	0.116568	0.157879	0.0888663	0.24357	0.0931716	0.0186299	0.497988	0.0577734	0.320975	0.286291	0.126116	0.266618	0.00826011	0.129612	0.64602	3.21611	3.283717
10000	-4087.409	-4085.872	-1.536348	0.4286689	0.186566	0.482835	0.498604	0.435083	0.20699	0.193773	0.166308	0.25601	0.00884022	0.131726	0.179532	0.0717527	0.0715231	0.0974934	0.228897	0.138738	0.0200269	0.448202	0.0666424	0.348777	0.293826	0.127917	0.229481	0.0210583	0.202828	0.760529	3.01558	2.889544
10010	-4081.679	-4084.998	3.319381	0.3428352	0.137056	0.367847	0.432013	0.241561	0.219835	0.179903	0.126916	0.185161	0.0171675	0.202723	0.0541051	0.162194	0.0774888	0.114297	0.234703	0.0784024	0.0500281	0.459569	0.0630008	0.332027	0.281695	0.149225	0.237054	0.00940337	0.137975	0.661202	3.19142	2.403971
10020	-4087.396	-4088.842	1.44561	0.5032344	0.208864	0.318113	0.495402	0.396154	0.23003	0.150688	0.153221	0.232652	0.0100224	0.11394	0.159108	0.0718058	0.0513473	0.122036	0.198484	0.0988573	0.0486912	0.511245	0.0206865	0.323326	0.283736	0.147057	0.24588	0.0339888	0.254022	0.822608	2.88938	2.591348
10030	-4083.278	-4082.259	-1.019451	0.3486947	0.162829	0.540303	0.53235	0.383651	0.17922	0.18105	0.127334	0.232652	0.00597588	0.130184	0.0986229	0.0843539	0.179329	0.11793	0.226577	0.0732223	0.0686812	0.487182	0.0264074	0.334183	0.275264	0.135818	0.254735	0.010061	0.14254	0.669213	3.17819	2.837854
10040	-4080.448	-4078.856	-1.592203	0.3054529	0.154962	0.494013	0.518002	0.370146	0.246719	0.179141	0.183246	0.224417	0.0384496	0.210657	0.092695	0.121333	0.0613485	0.0721624	0.301419	0.0974404	0.0411544	0.463755	0.0240691	0.330613	0.30032	0.134593	0.234474	0.00574806	0.108743	0.604848	3.28066	2.895129
10050	-4091.612	-4082.702	-8.910158	0.3304597	0.20569	0.641562	0.692239	0.49222	0.340068	0.185406	0.145045	0.232538	0.0541396	0.210657	0.0733598	0.174389	0.179611	0.083962	0.240319	0.0875719	0.0256314	0.496801	0.0657148	0.301031	0.336076	0.12324	0.239653	0.00808844	0.128304	0.643583	3.22002	3.626925
10060	-4082.005	-4077.917	-4.087788	0.3252547	0.115099	0.583975	0.654059	0.448177	0.268201	0.215775	0.217653	0.184498	0.0939654	0.120839	0.0157538	0.150532	0.0761582	0.0800188	0.260576	0.0828527	0.036698	0.478784	0.0610704	0.335129	0.298385	0.121782	0.244704	0.00756599	0.12423	0.635876	3.23233	3.144688
10070	-4082.373	-4084.765	2.392326	0.4111646	0.117831	0.392617	0.463109	0.415433	0.15309	0.209009	0.12667	0.125317	0.102396	0.138736	0.0688874	0.0869033	0.0966769	0.0880884	0.274006	0.0908675	0.0586457	0.440463	0.0479303	0.304708	0.316276	0.123672	0.255345	0.0183575	0.190046	0.743085	3.04851	2.496676
10080	-4088.909	-4086.593	-2.31648	0.3881515	0.114986	0.466406	0.509753	0.264389	0.281152	0.138617	0.132565	0.251127	0.0559981	0.22442	0.0744622	0.229018	0.224663	0.0871033	0.270941	0.0796345	0.0546471	0.459623	0.0480503	0.35501	0.299452	0.116107	0.229432	0.0150428	0.172851	0.718134	3.09397	2.967557
10090	-4087.687	-4083.618	-4.06871	0.3433155	0.156507	0.460242	0.670396	0.365105	0.319167	0.191538	0.188579	0.230166	0.117676	0.185646	0.038115	0.0262136	0.19343	0.0910916	0.23188	0.0558828	0.0617432	0.514208	0.0451942	0.348812	0.290985	0.123733	0.23647	0.00945643	0.13835	0.661867	3.19033	3.14278
10100	-4089.534	-4091.022	1.488391	0.4088601	0.0885152	0.45457	0.395044	0.339144	0.238149	0.152303	0.174547	0.30988	0.0662782	0.162927	0.0365345	0.0342078	0.134969	0.0946213	0.224486	0.120492	0.0548714	0.46204	0.0434891	0.324297	0.311756	0.123446	0.240501	0.0180131	0.188343	0.740693	3.05295	2.58707
10110	-4083.219	-4087.078	3.859009	0.4121717	0.152469	0.478326	0.416549	0.294036	0.206523	0.178697	0.121379	0.19971	0.0428578	0.0840741	0.015824	0.105162	0.0544016	0.119345	0.297698	0.105086	0.0378455	0.415597	0.0244274	0.30206	0.332016	0.118169	0.247755	0.0185088	0.190788	0.744123	3.04658	2.350008
10120	-4091.667	-4089.775	-1.892797	0.3512936	0.115076	0.498092	0.516959	0.44313	0.271069	0.212505	0.148871	0.24385	0.0436893	0.161162	0.044679	0.133076	0.0930298	0.108874	0.258952	0.0736615	0.0732745	0.439228	0.0460103	0.303941	0.294874	0.127213	0.273973	0.0103598	0.144561	0.6727	3.17238	2.925188
10130	-4082.393	-4084.393	2.000527	0.3605785	0.125804	0.405301	0.540211	0.345964	0.1872	0.138491	0.132898	0.24385	0.106215	0.11703	0.0290193	0.0980934	0.0657781	0.111301	0.277267	0.0797038	0.0432752	0.459407	0.0290469	0.31398	0.292885	0.117657	0.275478	0.011462	0.151758	0.684839	3.15194	2.535856
10140	-4084.578	-4082.912	-1.666307	0.3507048	0.120127	0.530057	0.469907	0.331612	0.290233	0.182713	0.171657	0.221699	0.0735102	0.240165	0.0355465	0.091795	0.143518	0.100207	0.322601	0.0613958	0.0324637	0.432647	0.0506857	0.346391	0.291255	0.116106	0.246249	0.0102917	0.144103	0.671914	3.17369	2.902539
10150	-4083.734	-4085.92	2.185774	0.333672	0.176123	0.342383	0.479686	0.35731	0.255878	0.234371	0.105689	0.15518	0.0228056	0.15323	0.069196	0.130089	0.0353896	0.100773	0.268356	0.0655591	0.0352815	0.471261	0.0587694	0.319786	0.306681	0.119688	0.253845	0.00841997	0.130817	0.64825	3.21251	2.517331
10160	-4083.584	-4088.799	5.215268	0.3752524	0.183974	0.380149	0.284934	0.398222	0.131941	0.152159	0.132816	0.175307	0.0528281	0.0838743	0.0874127	0.0683054	0.0824601	0.108939	0.264082	0.116894	0.0400296	0.432965	0.037091	0.315601	0.300036	0.136017	0.248346	0.0133121	0.163042	0.703049	3.1206	2.214382
10170	-4080.572	-4082.854	2.282596	0.4079958	0.117676	0.391636	0.311416	0.414287	0.250664	0.217774	0.104684	0.203357	0.0692125	0.193153	0.0947137	0.0977108	0.0413653	0.117	0.210138	0.104116	0.0504986	0.49851	0.0197379	0.317797	0.29372	0.150603	0.23788	0.0178846	0.187703	0.73979	3.05462	2.507649
10180	-4080.959	-4079.806	-1.153011	0.349619	0.186482	0.418036	0.502706	0.475961	0.196857	0.21766	0.151082	0.215048	0.0257433	0.193153	0.0925699	0.0554692	0.120442	0.0836256	0.269372	0.0730126	0.0715075	0.470043	0.0324392	0.340956	0.311378	0.109784	0.237882	0.0101668	0.143259	0.670458	3.17612	2.85121
10190	-4085.488	-4078.681	-6.80721	0.3204317	0.147663	0.640697	0.804721	0.453641	0.254025	0.21766	0.158904	0.226482	0.087955	0.193153	0.0102385	0.106864	0.114625	0.095138	0.282342	0.109018	0.0497595	0.415111	0.0486318	0.314049	0.311383	0.125448	0.24912	0.00709832	0.120454	0.628572	3.24388	3.41663
10200	-4086.39	-4085.241	-1.148469	0.3232544	0.124878	0.566778	0.436423	0.444025	0.183911	0.199371	0.162533	0.186402	0.137904	0.193153	0.0388811	0.106864	0.0696329	0.0832678	0.270787	0.0670367	0.0569651	0.441443	0.0804998	0.334447	0.283945	0.13064	0.250968	0.0073701	0.122664	0.632866	3.2371	2.850756
10210	-4083.272	-4083.851	0.5789306	0.3537752	0.15428	0.559291	0.384001	0.375945	0.193068	0.231462	0.105311	0.195633	0.0451924	0.137093	0.0687373	0.00904299	0.218959	0.0850812	0.229322	0.075445	0.0880266	0.496397	0.0257281	0.359771	0.283731	0.128887	0.227611	0.0106491	0.146488	0.675993	3.16687	2.678016
10220	-4081.425	-4079.647	-1.77832	0.3483504	0.15428	0.523243	0.503939	0.343456	0.267357	0.187664	0.103715	0.261576	0.0264905	0.191442	0.0600846	0.0464852	0.244008	0.0919444	0.297298	0.0824415	0.026752	0.450162	0.0514021	0.339117	0.296761	0.12812	0.236001	0.0100217	0.142272	0.668748	3.17896	2.913741
10230	-4089.235	-4078.491	-10.74325	0.3087241	0.184086	0.800203	0.79795	0.473602	0.32256	0.204945	0.14507	0.372179	0.0974971	0.108985	0.0608487	0.0932886	0.14902	0.0909547	0.285842	0.0760342	0.0341422	0.433005	0.0800218	0.327432	0.301355	0.122394	0.248819	0.00602964	0.111297	0.610167	3.27251	3.810234
10240	-4081.484	-4076.743	-4.740721	0.3389508	0.152487	0.531245	0.73987	0.362658	0.257816	0.23728	0.166577	0.20841	0.0644033	0.130805	0.0385024	0.13736	0.182567	0.0755676	0.228582	0.0895587	0.0122551	0.531629	0.0624074	0.344074	0.290054	0.130859	0.235014	0.00897972	0.134943	0.655776	3.2003	3.209981
10250	-4080.797	-4077.851	-2.945614	0.3285231	0.18596	0.524085	0.454368	0.467415	0.262247	0.191226	0.139676	0.224131	0.0418578	0.150819	0.04189	0.0806571	0.266139	0.0907895	0.192917	0.104043	0.0115582	0.52236	0.0783324	0.328117	0.299356	0.14383	0.228698	0.00789192	0.126789	0.640736	3.22458	3.03047
10260	-4089.392	-4090.042	0.6500622	0.4078044	0.208962	0.491268	0.416429	0.381475	0.300056	0.133004	0.0931541	0.242208	0.0292858	0.150819	0.0132012	0.0846747	0.126365	0.069541	0.202907	0.113643	0.0102372	0.527516	0.076155	0.329909	0.296342	0.142958	0.230792	0.0178562	0.187562	0.73959	3.05499	2.670903
10270	-4085.29	-4088.866	3.575651	0.3758477	0.115834	0.396783	0.474323	0.256406	0.263247	0.134606	0.150378	0.2007	0.0583317	0.124057	0.0293723	0.055	0.119306	0.112629	0.190687	0.0945413	0.0142608	0.545261	0.0426208	0.349032	0.289755	0.15157	0.209643	0.0133898	0.163497	0.703764	3.11935	2.378344
10280	-4082.322	-4082.646	0.3244265	0.4193427	0.151965	0.482885	0.482898	0.40534	0.228981	0.172856	0.113969	0.226668	0.0997478	0.0978818	0.0377329	0.0696801	0.132861	0.120311	0.160445	0.0907857	0.0220685	0.561427	0.0449636	0.319789	0.288026	0.16522	0.226966	0.0196009	0.196051	0.751391	3.03296	2.703466
10290	-4087.673	-4087.799	0.1260853	0.4323731	0.210621	0.506404	0.468812	0.37127	0.220245	0.170355	0.118808	0.226668	0.042396	0.0978818	0.0109434	0.14406	0.134836	0.130271	0.212362	0.0889467	0.00811118	0.497767	0.0625422	0.328426	0.316782	0.137557	0.217235	0.0216483	0.205498	0.764063	3.00879	2.7233
10300	-4077.776	-4077.733	-0.04315264	0.3794519	0.115854	0.493738	0.518786	0.370586	0.239887	0.171437	0.111871	0.270399	0.0798122	0.094903	0.030062	0.0899224	0.152965	0.10369	0.259015	0.0888828	0.0444136	0.459184	0.0448145	0.338676	0.297586	0.130392	0.233346	0.0138651	0.166248	0.708052	3.11184	2.740224
10310	-4091.913	-4088.462	-3.451602	0.3601601	0.0813985	0.441217	0.550324	0.392346	0.283862	0.213462	0.201222	0.275088	0.0351274	0.243131	0.0991681	0.128763	0.135962	0.0686514	0.340246	0.0873208	0.0188104	0.412235	0.072737	0.323417	0.322071	0.11724	0.237272	0.0114112	0.151434	0.684302	3.15285	3.081069
10320	-4093.876	-4089.902	-3.973775	0.3073676	0.158585	0.448624	0.552563	0.394362	0.325952	0.127263	0.122224	0.278826	0.0708408	0.126511	0.146365	0.128763	0.252407	0.0857899	0.267934	0.0762633	0.0434831	0.479555	0.046974	0.323255	0.331199	0.125293	0.220253	0.00591197	0.110238	0.607971	3.27588	3.133286
10330	-4085.232	-4084.109	-1.123209	0.352427	0.241212	0.470684	0.552767	0.43832	0.234485	0.142307	0.156818	0.17764	0.0486409	0.00199309	0.172085	0.0876232	0.123655	0.0949195	0.190878	0.0644108	0.0338704	0.562899	0.0530222	0.333564	0.283571	0.13913	0.243734	0.0104914	0.145441	0.674209	3.16986	2.84823
10340	-4088.515	-4083.346	-5.168422	0.3717169	0.172998	0.604555	0.446414	0.542298	0.201446	0.248803	0.152793	0.351046	0.0485038	0.0760284	0.165998	0.0453485	0.19652	0.0923636	0.225554	0.0879896	0.00934428	0.497992	0.0867564	0.318579	0.303534	0.119793	0.258093	0.0128545	0.160334	0.698767	3.12804	3.252751
10350	-4083.269	-4080.911	-2.357161	0.3091455	0.164748	0.523531	0.567541	0.305635	0.283405	0.153481	0.131341	0.237217	0.0431865	0.0516917	0.160131	0.156474	0.193242	0.0527818	0.287438	0.0987837	0.0461079	0.435022	0.079866	0.33528	0.313583	0.11426	0.236878	0.00606646	0.111626	0.610847	3.27146	2.971625
10360	-4083.003	-4082.261	-0.7424832	0.3326661	0.156365	0.412976	0.567541	0.336097	0.283405	0.219374	0.120997	0.212138	0.0171114	0.0294442	0.176273	0.114751	0.163685	0.10336	0.296063	0.0973785	0.0397809	0.414793	0.0486249	0.324119	0.308136	0.113215	0.25453	0.00831542	0.130031	0.646796	3.21486	2.810157
10370	-4081.826	-4081.208	-0.6179463	0.3458396	0.122478	0.537453	0.466064	0.300386	0.315441	0.244542	0.107343	0.266482	0.0549408	0.100102	0.0451058	0.0999888	0.137376	0.108064	0.309539	0.0823427	0.0498243	0.409085	0.0411445	0.3093	0.307158	0.13032	0.253223	0.00973778	0.140317	0.665336	3.18461	2.797703
10380	-4087.054	-4085.527	-1.527713	0.3291089	0.191853	0.445332	0.467256	0.48653	0.25123	0.24993	0.145162	0.215006	0.0432141	0.113306	0.0451058	0.0318728	0.202882	0.0877114	0.274515	0.0611843	0.0638422	0.466605	0.046142	0.346083	0.274616	0.124375	0.254926	0.0079511	0.127247	0.6416	3.2232	2.88868
10390	-4083.072	-4079.766	-3.306061	0.2969647	0.133405	0.510776	0.588879	0.461434	0.278755	0.13795	0.13035	0.174332	0.00978556	0.201385	0.0918338	0.199128	0.148503	0.0783129	0.264326	0.090023	0.0603237	0.47068	0.0363342	0.32596	0.309861	0.117757	0.246421	0.00505233	0.102136	0.59067	3.30214	3.066515
10400	-4088.646	-4084.388	-4.258256	0.3157884	0.236299	0.544208	0.61968	0.412558	0.302337	0.156101	0.208811	0.323342	0.0568928	0.0745402	0.0443637	0.106711	0.075891	0.0798806	0.218563	0.0822404	0.0269586	0.542784	0.0495728	0.322152	0.305003	0.13899	0.233855	0.00666314	0.11682	0.621389	3.25513	3.161734
10410	-4087.48	-4088.707	1.227043	0.3502266	0.135943	0.486863	0.376293	0.464445	0.125754	0.159187	0.153213	0.208849	0.137472	0.117789	0.0709764	0.0714676	0.104953	0.0901646	0.187419	0.0701906	0.0361617	0.543771	0.0722929	0.351603	0.297378	0.120636	0.230384	0.0102366	0.143731	0.671273	3.17476	2.613204
10420	-4080.894	-4080.15	-0.7437357	0.3924697	0.14846	0.450213	0.43106	0.386474	0.210081	0.252435	0.178267	0.227677	0.0552096	0.117789	0.118719	0.0749971	0.158901	0.0919865	0.169495	0.0905818	0.0228446	0.576798	0.0482938	0.345368	0.284413	0.137287	0.232932	0.0156432	0.176109	0.723002	3.08525	2.810282
10430	-4082.142	-4076.918	-5.224752	0.3175651	0.155671	0.54714	0.598456	0.56505	0.244709	0.249604	0.141195	0.287981	0.0298182	0.0716372	0.110829	0.0830512	0.173242	0.0755735	0.291242	0.0772315	0.021345	0.444541	0.0900673	0.336446	0.313706	0.117609	0.232239	0.0068279	0.11821	0.624155	3.25081	3.258384
10440	-4083.205	-4080.11	-3.094484	0.2959155	0.122059	0.520369	0.440807	0.41142	0.250903	0.248747	0.143821	0.260163	0.0324773	0.0639608	0.101174	0.102118	0.347339	0.0585951	0.230134	0.0918217	0.04771	0.546294	0.0254451	0.342334	0.290615	0.127597	0.239454	0.00496984	0.101322	0.588879	3.30483	3.045357
10450	-4081.343	-4080.391	-0.9524496	0.3439745	0.135508	0.512653	0.502271	0.444717	0.202691	0.229623	0.16589	0.160467	0.0633182	0.0354185	0.143756	0.111201	0.12364	0.0742346	0.199929	0.118523	0.0485904	0.536817	0.0219057	0.35878	0.267798	0.150955	0.222467	0.00952949	0.138863	0.662776	3.18883	2.831154
10460	-4080.545	-4078.209	-2.336052	0.3192259	0.200372	0.560974	0.55036	0.392167	0.218604	0.176944	0.159295	0.193321	0.0486366	0.0966782	0.0738107	0.174711	0.12364	0.0775931	0.20247	0.0843875	0.0320154	0.56673	0.0368045	0.340799	0.295438	0.131206	0.232557	0.00698388	0.11951	0.626721	3.24678	2.969514
10470	-4088.266	-4081.953	-6.312876	0.3332483	0.142553	0.57064	0.65807	0.500067	0.376338	0.228323	0.177172	0.312298	0.0417718	0.0814854	0.0496189	0.0828707	0.145989	0.0412645	0.194308	0.139944	0.022732	0.544892	0.0568596	0.32538	0.324978	0.123634	0.226008	0.00837585	0.130486	0.647638	3.2135	3.367196
10480	-4089.916	-4090.577	0.6606616	0.3792451	0.211648	0.427707	0.520561	0.326106	0.209656	0.107388	0.0897956	0.167641	0.0570571	0.119575	0.145211	0.160114	0.127382	0.0826901	0.209662	0.130446	0.0236455	0.507723	0.0458339	0.319561	0.296046	0.149525	0.234868	0.0138376	0.16609	0.707808	3.11226	2.669843
10490	-4082.694	-4086.497	3.802899	0.3147105	0.0984831	0.468711	0.380379	0.335777	0.204341	0.156565	0.116716	0.200916	0.0293727	0.0033034	0.102002	0.112509	0.146545	0.0941075	0.2569	0.115273	0.033583	0.467628	0.0325081	0.313076	0.314264	0.131666	0.240994	0.00656424	0.115977	0.6197	3.25776	2.355619
10500	-4082.568	-4081.319	-1.24941	0.3541425	0.182983	0.388396	0.588228	0.358821	0.243723	0.128023	0.115321	0.243653	0.121027	0.0232865	0.183712	0.0781551	0.205522	0.0963128	0.231701	0.102682	0.035351	0.503492	0.0304604	0.350826	0.285118	0.128884	0.235172	0.0106922	0.146773	0.676477	3.16606	2.86085
10510	-4085.736	-4085.138	-0.5979644	0.384833	0.117986	0.346471	0.558295	0.445868	0.248194	0.126762	0.155092	0.223268	0.0629422	0.0245538	0.11012	0.206349	0.169804	0.0830415	0.280305	0.0782725	0.0791764	0.43497	0.0442343	0.337262	0.310519	0.119932	0.232287	0.0145885	0.170338	0.714332	3.10074	2.795705
10520	-4085.582	-4083.381	-2.200981	0.4074916	0.151195	0.505035	0.640411	0.443401	0.284017	0.184064	0.117824	0.219839	0.0443175	0.0119636	0.126973	0.0982011	0.128765	0.0924356	0.228306	0.108214	0.0343657	0.46949	0.0671881	0.299828	0.327822	0.127119	0.245231	0.0178099	0.18733	0.739262	3.0556	2.956007
10530	-4080.492	-4080.354	-0.1383231	0.3330262	0.184475	0.471929	0.560254	0.340447	0.244522	0.169747	0.16306	0.189977	0.0514444	0.00517174	0.126973	0.112987	0.128754	0.128145	0.255647	0.0804853	0.0386916	0.477208	0.019823	0.341225	0.284363	0.125156	0.249256	0.00835277	0.130312	0.647317	3.21402	2.749741
10540	-4086.522	-4091.766	5.243562	0.3986473	0.119831	0.396804	0.421053	0.293005	0.169874	0.115497	0.0916435	0.161019	0.0588705	0.00827898	0.166911	0.138129	0.0706373	0.114462	0.289198	0.0990526	0.0318576	0.436411	0.0290195	0.335068	0.292602	0.118543	0.253787	0.0165197	0.180745	0.729813	3.07292	2.211553
10550	-4085.809	-4086.796	0.987693	0.3471471	0.144794	0.320936	0.479271	0.422643	0.172405	0.114101	0.175514	0.229755	0.117143	0.0434798	0.164894	0.180772	0.0714321	0.0943476	0.29176	0.108102	0.0372342	0.435111	0.0334447	0.325877	0.291725	0.119033	0.263365	0.00988515	0.141335	0.667117	3.18166	2.637139
10560	-4081.881	-4083.27	1.389088	0.3553842	0.12941	0.460159	0.452672	0.377096	0.232504	0.211691	0.0910618	0.241911	0.117938	0.0127249	0.218043	0.0213263	0.0304634	0.0819071	0.265887	0.100997	0.0695101	0.453218	0.0284812	0.348683	0.302474	0.122916	0.225927	0.0108387	0.147736	0.678109	3.16332	2.597
