Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	bl[38]	bl[39]	bl[40]	bl[41]	bl[42]	bl[43]	bl[44]	bl[45]	bl[46]	bl[47]	bl[48]	TL
16110	-32336.55	-32408.44	71.8836	0.201058	0.0586665	0.0345026	0.0330791	0.139729	0.161494	0.0562299	0.058594	0.0271529	0.0491942	0.13561	0.0787167	0.0714088	0.0963733	0.00659932	0.0167274	0.0896203	0.212249	0.0641964	0.0478171	0.09629	0.10889	0.0312292	0.0359402	0.31381	0.186765	0.0336286	0.167787	0.0446921	0.227585	0.00285575	0.087456	0.0915041	0.0865395	0.0583328	0.00219692	0.0149633	0.00753799	0.1038	0.0367958	0.116509	0.0581958	0.0495411	0.0829911	0.0825852	0.00100313	0.0523219	0.0432848	3.864048
16120	-32336.3	-32407.27	70.97735	0.174956	0.0697804	0.0396184	0.0377603	0.136702	0.16459	0.0511776	0.0673689	0.0297116	0.0427981	0.137953	0.0622229	0.0833882	0.09687	0.00738561	0.010288	0.105274	0.2216	0.0454272	0.0577057	0.1047	0.118062	0.0373988	0.0285961	0.32776	0.209529	0.0281356	0.168932	0.075931	0.225347	0.0212205	0.0866266	0.0958841	0.0963729	0.0562694	0.00147166	0.0127587	0.00717974	0.119464	0.0316865	0.121461	0.0492755	0.0344321	0.0912086	0.0635432	0.0022021	0.0571255	0.0395217	3.954673
16130	-32339.53	-32409.96	70.43299	0.197841	0.0726604	0.0472088	0.0350333	0.145979	0.176521	0.053953	0.0506914	0.0226586	0.0488336	0.127079	0.0739524	0.0798254	0.106575	0.00785822	0.0130932	0.087217	0.213937	0.0579164	0.0483944	0.110808	0.124028	0.0309265	0.031875	0.340167	0.220793	0.0152051	0.176684	0.0655821	0.239772	0.0401856	0.0831146	0.0822053	0.082339	0.0596505	7.57539e-05	0.0148832	0.0164018	0.121987	0.0349597	0.132736	0.0552177	0.0403226	0.0888125	0.0699629	0.0057194	0.0490075	0.0084574	4.009109
16140	-32343.18	-32413.85	70.67351	0.199347	0.0755837	0.0327404	0.0363948	0.166226	0.190373	0.0566765	0.0652713	0.0307191	0.0375579	0.145407	0.0741643	0.0852337	0.0961081	0.0133327	0.0153605	0.0922029	0.216944	0.0556279	0.0522396	0.0934113	0.127907	0.0434302	0.0342192	0.304369	0.170543	0.0269168	0.165652	0.0652591	0.239173	0.0486381	0.0801674	0.0780626	0.0848105	0.06491	0.000645273	0.0171507	0.0133009	0.119723	0.0271383	0.144985	0.0475351	0.0359837	0.0706251	0.0763361	0.00146587	0.0502005	0.0149903	3.985058
16150	-32338.21	-32409.7	71.49129	0.180395	0.0749307	0.0338109	0.0419013	0.136687	0.181507	0.0512545	0.0725008	0.026584	0.0435257	0.139237	0.0713267	0.0868912	0.09615	0.00870336	0.0149296	0.0889731	0.228579	0.0506879	0.0465496	0.0942874	0.118789	0.037105	0.0257339	0.297327	0.223673	0.0326901	0.163146	0.0650815	0.211893	0.0487108	0.0746891	0.0873567	0.0922554	0.0698851	0.00192346	0.0153432	0.00545076	0.107806	0.0318395	0.11601	0.031818	0.0393936	0.0850255	0.0731862	0.00402479	0.0580038	0.0157071	3.90328
16160	-32342.01	-32413.38	71.37062	0.175142	0.0709211	0.0395299	0.0512986	0.132179	0.177033	0.0632653	0.0514431	0.0313751	0.0413774	0.13526	0.0752774	0.0615519	0.111308	0.00603476	0.0147133	0.101138	0.1997	0.0516498	0.0487687	0.10977	0.147792	0.0397399	0.0312442	0.2885	0.192745	0.0448499	0.16635	0.04301	0.224983	0.0565797	0.0914268	0.0890979	0.08219	0.0544696	0.0052983	0.0173761	0.00512544	0.119577	0.0331696	0.123227	0.0474559	0.0438459	0.0845647	0.0758404	0.0045433	0.0467562	0.00685298	3.915347
16170	-32338.66	-32408.42	69.75509	0.199736	0.0773022	0.0324198	0.0417476	0.159498	0.192061	0.0569765	0.0693159	0.0263401	0.0483959	0.151145	0.0766867	0.0763062	0.0998851	0.00860298	0.0128166	0.0966692	0.216986	0.0614227	0.0551202	0.109896	0.130886	0.0340875	0.0221501	0.324031	0.226955	0.0361464	0.165448	0.0615	0.234645	0.0492007	0.0820099	0.0940334	0.0908755	0.063782	0.00245381	0.00837572	0.00953558	0.111202	0.0255325	0.136922	0.0434621	0.038434	0.0837621	0.0703539	0.00782241	0.0502696	0.00369324	4.0769
16180	-32335.06	-32405.57	70.5076	0.182429	0.0695855	0.0374322	0.048083	0.148521	0.165958	0.0543205	0.0726161	0.0231254	0.0418777	0.138592	0.0695906	0.0801575	0.104116	0.00852025	0.0113696	0.102118	0.208363	0.0532864	0.0630736	0.122176	0.132478	0.0350443	0.0368275	0.322677	0.20157	0.0259223	0.168219	0.0529198	0.228731	0.0728983	0.0830425	0.092802	0.0993526	0.0548315	0.00295526	0.0116668	0.0062905	0.112738	0.0399242	0.125673	0.039382	0.0475175	0.0778689	0.0721839	0.000543125	0.0506153	0.00166334	4.001649
16190	-32342.92	-32414.27	71.34798	0.186682	0.0674245	0.0451389	0.0275969	0.143918	0.15974	0.0636288	0.064648	0.0330774	0.0442091	0.133754	0.0882662	0.0666845	0.10413	0.0095976	0.0159583	0.0989102	0.234475	0.0612407	0.0435555	0.10379	0.112505	0.0393207	0.0252746	0.276964	0.210841	0.0163589	0.156154	0.0492242	0.226383	0.0542724	0.0890297	0.0919948	0.10445	0.0599475	0.00168354	0.0199288	0.00578874	0.118855	0.035782	0.133087	0.0462117	0.0462501	0.0687016	0.0674631	0.00462036	0.055766	0.00432666	3.91761
16200	-32335.5	-32407.11	71.60676	0.184448	0.0821788	0.0390399	0.038203	0.145075	0.178403	0.050176	0.063226	0.0246804	0.0505335	0.146407	0.0695215	0.0752492	0.108444	0.0103369	0.0108	0.0877454	0.201218	0.053089	0.0531102	0.101368	0.127138	0.0361462	0.0192885	0.292545	0.209532	0.0245434	0.170754	0.0646266	0.216861	0.0513602	0.0841881	0.0911038	0.0864193	0.0488201	0.00287877	0.014219	0.0043109	0.116484	0.0255692	0.127128	0.0493843	0.0405618	0.077473	0.0699951	0.00182396	0.0623078	0.00301925	3.891733
16210	-32334.46	-32405.36	70.89271	0.202989	0.0684059	0.0257518	0.0331468	0.142814	0.177106	0.0642535	0.0602328	0.0283713	0.04405	0.14259	0.0821401	0.0815012	0.108349	0.00682197	0.0128446	0.102912	0.217702	0.0463918	0.0522598	0.10969	0.12404	0.028328	0.0253218	0.303126	0.201811	0.0247706	0.166366	0.0438657	0.217629	0.0589502	0.0750717	0.103567	0.099986	0.0618329	0.00237866	0.0168465	0.0077887	0.109044	0.0338267	0.131143	0.0466442	0.0449765	0.0885749	0.0745582	0.00493296	0.0540702	0.00336291	3.963137
16220	-32332.42	-32403.75	71.32601	0.206207	0.0757004	0.0324546	0.0444629	0.145162	0.179265	0.0507722	0.0623743	0.026133	0.0450882	0.133939	0.0775391	0.0848322	0.0994833	0.00901741	0.00924113	0.0937784	0.220126	0.0524597	0.0461026	0.0934494	0.137811	0.0297388	0.036005	0.304614	0.193117	0.0285078	0.143483	0.0528962	0.214942	0.0470188	0.0860929	0.103692	0.086765	0.062565	0.00140209	0.0113752	0.0102372	0.11551	0.0287228	0.119757	0.0497062	0.0417833	0.0768621	0.0867113	0.0019973	0.0454683	0.0154391	3.919807
16230	-32334.28	-32404.67	70.38439	0.206254	0.0794204	0.0333959	0.0352798	0.149558	0.171907	0.0596555	0.0549102	0.0252497	0.0433126	0.146085	0.0790999	0.0662719	0.0990517	0.00672717	0.0160309	0.093113	0.217171	0.0531024	0.0489813	0.1094	0.15311	0.0338053	0.0288786	0.332257	0.213391	0.0232036	0.173572	0.0506708	0.230293	0.0409546	0.0792242	0.0865698	0.0831313	0.0595756	0.00248866	0.0186205	0.0103327	0.105763	0.0323636	0.139048	0.0487642	0.0456639	0.0920099	0.0732651	0.00217071	0.0445777	0.0162867	4.01397
16240	-32339.2	-32409.97	70.76342	0.170269	0.0665309	0.042654	0.0438938	0.137446	0.171057	0.0662867	0.0550347	0.0290308	0.0492407	0.129507	0.0719023	0.083047	0.105505	0.00936458	0.0119095	0.098455	0.202783	0.0555876	0.0670978	0.100457	0.120921	0.0290622	0.0379182	0.341521	0.204999	0.0277364	0.181612	0.04961	0.212417	0.0379837	0.0837859	0.0882435	0.088577	0.0712989	0.00263139	0.0149754	0.00689408	0.109627	0.031847	0.13507	0.0464445	0.0425764	0.0762409	0.0907677	0.00678781	0.051996	0.017463	3.976067
16250	-32335.75	-32407.27	71.52164	0.173644	0.0679252	0.0361864	0.0438805	0.141242	0.171164	0.061122	0.0544461	0.0267775	0.0470119	0.141884	0.0733585	0.0672832	0.0998733	0.00839822	0.0115868	0.093061	0.202992	0.0517149	0.0543681	0.12371	0.147775	0.0327223	0.0303583	0.296109	0.208037	0.0307935	0.161942	0.0532972	0.20318	0.0629455	0.0756739	0.100875	0.0853993	0.0544635	0.00346518	0.0141299	0.00552285	0.119892	0.0388129	0.129514	0.0391269	0.0441651	0.0762837	0.0757879	0.00402122	0.0442367	0.0100872	3.900245
16260	-32345.65	-32416.44	70.78479	0.207197	0.0704552	0.0382059	0.0364187	0.160059	0.175493	0.0578809	0.0618183	0.029331	0.0421647	0.141329	0.0585078	0.066602	0.0903963	0.00562756	0.0117918	0.0993803	0.199784	0.0567334	0.0486006	0.126973	0.113241	0.0350064	0.0345499	0.324834	0.227661	0.011765	0.170244	0.0463532	0.228828	0.0700236	0.0815515	0.0877331	0.0944469	0.0887298	0.00114998	0.0118995	0.00610307	0.115512	0.0329838	0.113057	0.0418771	0.0467235	0.0755808	0.0639869	0.00318521	0.0473462	0.0148083	3.97393
16270	-32340.04	-32411.43	71.38801	0.197237	0.0812288	0.0414764	0.0375136	0.13962	0.187526	0.0616036	0.0567015	0.0311434	0.0462832	0.147915	0.0689634	0.0821837	0.113246	0.00644687	0.014886	0.0918141	0.201564	0.046245	0.0562294	0.104497	0.10647	0.0304564	0.0236203	0.300844	0.203408	0.0211581	0.153316	0.0462302	0.216527	0.0514072	0.0977428	0.0826644	0.0850397	0.057708	0.00391225	0.0191895	0.00395613	0.109008	0.0325902	0.158638	0.0403502	0.0303833	0.0883606	0.074568	0.00106935	0.0467292	0.0139391	3.913608
16280	-32338.73	-32409.81	71.0892	0.197801	0.0805578	0.0393322	0.045625	0.148648	0.163634	0.0703239	0.0682208	0.0266758	0.0464644	0.13874	0.0706646	0.0768655	0.0883783	0.00369478	0.0150905	0.0846805	0.220902	0.0531818	0.0519506	0.116635	0.121776	0.0387833	0.0260608	0.316356	0.184387	0.011514	0.160868	0.0513942	0.225682	0.0329046	0.0878042	0.106058	0.0944086	0.0660491	0.00171579	0.00948773	0.00892737	0.116444	0.039127	0.131651	0.0427256	0.041427	0.0789236	0.0653632	0.00524079	0.0521887	0.018156	3.943489
16290	-32336.64	-32407.99	71.35028	0.185494	0.0769535	0.0404495	0.0354686	0.142177	0.181236	0.0637097	0.0535486	0.0260506	0.0486044	0.146012	0.0715984	0.0811436	0.0988175	0.00540423	0.0129263	0.104682	0.209572	0.052533	0.0488594	0.112526	0.112299	0.0457633	0.0304824	0.311508	0.234257	0.0201557	0.175767	0.0529365	0.194633	0.0414657	0.0699442	0.0922135	0.0721392	0.0561548	0.00121321	0.0111464	0.0101151	0.107076	0.0323599	0.122942	0.0533459	0.0457815	0.0848024	0.0784615	0.000792104	0.0421478	0.0197108	3.917381
16300	-32341.53	-32412.02	70.4837	0.208399	0.0823797	0.0386764	0.0335099	0.130867	0.178541	0.0553978	0.0615589	0.0271558	0.0580166	0.144491	0.0645701	0.0663447	0.0954978	0.0110617	0.0106672	0.0936858	0.213021	0.0656127	0.0619424	0.124816	0.116888	0.0406475	0.0238782	0.333942	0.209146	0.014459	0.152985	0.0497961	0.249471	0.0372453	0.091348	0.0925795	0.0821541	0.067627	0.00331813	0.0130134	0.00845852	0.109602	0.0267819	0.125542	0.0477872	0.041605	0.0798132	0.0837637	0.00641247	0.0491891	0.0203721	4.004038
16310	-32342.02	-32413.34	71.31276	0.167831	0.0798001	0.0377402	0.0381266	0.152087	0.159477	0.0530647	0.064373	0.0257162	0.0322873	0.147982	0.0666582	0.076275	0.0933457	0.00661619	0.0113002	0.113071	0.223191	0.0663865	0.0511665	0.100734	0.13448	0.0261797	0.0366833	0.288134	0.205	0.0327496	0.161248	0.0536464	0.245469	0.0278592	0.0888543	0.0917516	0.0802961	0.069229	0.000696305	0.0142993	0.0127158	0.11534	0.0322706	0.110603	0.0411758	0.0437165	0.0794333	0.075523	0.0055349	0.0498103	0.031205	3.921132
16320	-32345.86	-32416.98	71.12217	0.184795	0.0888898	0.0346925	0.0372601	0.135949	0.164309	0.0545886	0.0671624	0.0237865	0.0467176	0.140697	0.0591972	0.0948053	0.0912257	0.00735105	0.015019	0.0900309	0.191795	0.0483187	0.0571189	0.0928941	0.137633	0.0329363	0.0330334	0.321393	0.226205	0.0348273	0.162345	0.0526178	0.218241	0.0156684	0.081248	0.0925807	0.0810605	0.0612301	0.00459769	0.00847604	0.00327544	0.125459	0.0354995	0.140329	0.0349117	0.0354354	0.0841504	0.0884238	0.00329463	0.0534664	0.0452486	3.940191
16330	-32349.84	-32420.68	70.84053	0.203053	0.0683448	0.0416627	0.0418941	0.134171	0.15802	0.0572278	0.0593636	0.0257807	0.0465036	0.166245	0.0675982	0.0766493	0.114052	0.0116814	0.0172188	0.0930638	0.203335	0.041599	0.0592072	0.114409	0.123993	0.0372533	0.0268511	0.290547	0.216697	0.0205035	0.168427	0.0673549	0.228471	0.00751262	0.0794959	0.0751328	0.0989072	0.0808954	0.00287296	0.00787342	0.00415254	0.101125	0.041885	0.145679	0.0383439	0.0507826	0.0720711	0.0772711	0.00265359	0.0504091	0.050114	3.968356
16340	-32340.48	-32411.36	70.88131	0.183367	0.0649446	0.0444196	0.0438252	0.157488	0.192289	0.0670808	0.0648257	0.0268536	0.0451072	0.135575	0.0760989	0.0766084	0.0936545	0.00519108	0.0169674	0.0911311	0.222634	0.0480974	0.0680261	0.112394	0.127054	0.0392895	0.0280099	0.289962	0.207072	0.021873	0.138775	0.0623338	0.237632	0.00809461	0.0730779	0.106673	0.0862769	0.0672064	0.00169204	0.018715	0.00700053	0.106605	0.0362445	0.132317	0.0338575	0.0479097	0.0748008	0.0830106	2.21957e-05	0.0442971	0.0478958	3.964277
16350	-32352.41	-32424.3	71.88762	0.194086	0.0675128	0.0408271	0.0277375	0.126722	0.193347	0.0682915	0.054554	0.031759	0.035326	0.142744	0.0681367	0.0624471	0.104543	0.00981239	0.0116514	0.0887721	0.179071	0.0537572	0.0472853	0.108042	0.114671	0.0284188	0.0251326	0.346077	0.204135	0.0137101	0.13857	0.0543052	0.234342	0.0264901	0.0776775	0.0881589	0.0922058	0.0702456	0.000871808	0.0178653	0.0147742	0.113596	0.0333414	0.109459	0.0559969	0.0355452	0.0751068	0.0791321	0.00245785	0.0506219	0.0443112	3.863646
16360	-32347.9	-32417.73	69.82041	0.193006	0.0780083	0.0336135	0.0346396	0.163247	0.175177	0.0716014	0.0600636	0.0237319	0.0551707	0.138406	0.0689216	0.0662467	0.103812	0.00419491	0.0194159	0.110831	0.230333	0.0588714	0.0502946	0.108969	0.125071	0.0290142	0.0441904	0.308176	0.201411	0.0241049	0.179272	0.0646818	0.212767	0.0017552	0.0989826	0.0995305	0.0880923	0.0729429	0.000440053	0.0192532	0.00542423	0.117058	0.0303411	0.13044	0.0458718	0.0485184	0.0764822	0.0831032	0.00452574	0.0443303	0.0660314	4.070367
16370	-32341.76	-32413.45	71.69011	0.202537	0.0798122	0.0337376	0.0447218	0.134166	0.170797	0.0594108	0.0614665	0.0249504	0.044643	0.121973	0.0800381	0.061717	0.107637	0.00980824	0.0134209	0.085288	0.214766	0.0498538	0.0500502	0.123543	0.103806	0.0308637	0.0289753	0.288715	0.221381	0.0155782	0.15853	0.0661071	0.223363	0.00229789	0.0840178	0.0786356	0.0882129	0.0748083	0.00279974	0.0134588	0.00848371	0.112253	0.0369232	0.128438	0.0421413	0.0372999	0.0729801	0.0683771	0.00400861	0.0414453	0.0751599	3.883397
16380	-32347.56	-32417.87	70.31038	0.191595	0.0540228	0.0372445	0.0389905	0.142921	0.167321	0.060806	0.0627992	0.0368153	0.0497008	0.146213	0.0733391	0.0743133	0.104642	0.0108763	0.0107882	0.101993	0.219301	0.0543256	0.049113	0.110743	0.12967	0.0332186	0.031608	0.313647	0.239939	0.0275346	0.174386	0.0495118	0.208317	0.0111873	0.0956474	0.0842403	0.0878467	0.0754465	0.00251509	0.0138344	0.00371763	0.0963423	0.0348027	0.13965	0.0346947	0.0541962	0.0780185	0.0805253	0.00467082	0.0546454	0.0636929	4.02137
16390	-32346.7	-32417.76	71.06011	0.192853	0.0730705	0.0261867	0.0379541	0.12701	0.156458	0.0627467	0.0678567	0.0320029	0.0552772	0.137902	0.0870492	0.0784191	0.108109	0.0112102	0.0113076	0.115199	0.20664	0.0542124	0.0529102	0.110502	0.111878	0.036259	0.0275949	0.318751	0.181516	0.0295413	0.178244	0.0557842	0.214408	0.00985185	0.088525	0.108035	0.0809923	0.0614392	0.00249819	0.0138235	0.00421368	0.109041	0.0284625	0.14376	0.0395724	0.0398152	0.0838922	0.0825501	0.0049455	0.0435474	0.0425783	3.946398
16400	-32340.71	-32412.73	72.01733	0.191275	0.0755156	0.0324332	0.0317052	0.134232	0.17302	0.0611484	0.0517376	0.0207192	0.0419535	0.134778	0.0652856	0.0691345	0.102746	0.00851334	0.00867927	0.0851151	0.197082	0.0480137	0.0603293	0.108177	0.104609	0.0365936	0.0202444	0.330012	0.196475	0.0308851	0.163064	0.0421356	0.222778	0.0111607	0.0871201	0.0990731	0.0916126	0.0617714	0.00326316	0.0178352	0.0118879	0.101435	0.0261727	0.125405	0.0451819	0.0464406	0.0824572	0.0851922	0.00299395	0.0457103	0.0575731	3.850676
16410	-32336.31	-32406.99	70.67489	0.207632	0.0804101	0.0302425	0.0369844	0.145609	0.160344	0.0627977	0.0599596	0.0271499	0.041187	0.150616	0.0783793	0.077995	0.104249	0.00631531	0.0130169	0.0972924	0.21811	0.0596965	0.056466	0.106616	0.110507	0.0361048	0.0339073	0.313746	0.184969	0.0279642	0.150139	0.0508856	0.224032	0.0141845	0.0931038	0.08566	0.0888119	0.0665302	0.00356293	0.0136344	0.00903063	0.107362	0.0459307	0.141294	0.0620522	0.0411885	0.0954681	0.0693528	0.00355924	0.0430747	0.0477947	3.98492
16420	-32338.15	-32410.19	72.04395	0.205777	0.0773431	0.032137	0.0434147	0.127889	0.158067	0.0639264	0.0584189	0.0292774	0.0434066	0.146856	0.0769373	0.0809098	0.110121	0.00715646	0.0169789	0.0967575	0.214095	0.041358	0.0430454	0.0977497	0.115067	0.0410476	0.0287165	0.282934	0.206568	0.0273901	0.166605	0.0582844	0.212551	0.0077974	0.0839379	0.0844948	0.0960269	0.0603883	0.0022357	0.014328	0.0061555	0.110425	0.0316021	0.109072	0.0462188	0.0363569	0.08103	0.0628672	0.00144105	0.0408876	0.0619642	3.848014
16430	-32340.49	-32411.87	71.38139	0.186939	0.0829069	0.0439779	0.0380898	0.13586	0.170247	0.0658677	0.0606145	0.020459	0.043811	0.141942	0.0622685	0.0811231	0.0939222	0.00946729	0.013785	0.0875151	0.201772	0.0540861	0.0509254	0.11839	0.112444	0.0352618	0.041672	0.281185	0.188456	0.0377985	0.159038	0.0468195	0.23392	0.0118456	0.0735198	0.0941041	0.0803671	0.0614028	0.0023868	0.0101486	0.0163134	0.119228	0.0291852	0.135035	0.0473548	0.0460859	0.0776611	0.0873343	0.00124842	0.0588738	0.0616098	3.914269
16440	-32340.12	-32412.24	72.11807	0.210788	0.0794362	0.0412484	0.0304018	0.138512	0.159294	0.0572029	0.0648015	0.0200002	0.0452679	0.124422	0.0779508	0.074247	0.0978049	0.00999936	0.0118119	0.0945924	0.221699	0.0521605	0.0556766	0.0987124	0.118917	0.027895	0.0324799	0.27747	0.206721	0.0278922	0.173295	0.0521385	0.226478	0.0204341	0.0722009	0.0806192	0.0758171	0.0586987	0.00349736	0.0193494	0.0033573	0.102272	0.0280793	0.124801	0.0407766	0.0388144	0.0940452	0.0685717	0.00355815	0.0490256	0.0473682	3.840602
16450	-32341.99	-32412.33	70.33645	0.209728	0.0823715	0.0436334	0.0338115	0.159677	0.172065	0.0627748	0.0564967	0.037954	0.0384377	0.141773	0.062865	0.0893751	0.108247	0.00428526	0.0116377	0.0860402	0.221243	0.0487107	0.0578301	0.100641	0.134024	0.0271926	0.0349952	0.309857	0.196394	0.0222226	0.169031	0.0503435	0.234402	0.0262991	0.0810465	0.0960952	0.0964519	0.0706127	0.00156319	0.0178077	0.00684361	0.106486	0.0311189	0.125406	0.0598514	0.0478523	0.0819099	0.0893349	0.00247372	0.0460295	0.0235212	4.018763
16460	-32342.99	-32413.59	70.60322	0.203613	0.0736854	0.0324534	0.0428539	0.151118	0.162715	0.0607193	0.0608307	0.0256787	0.0453069	0.150647	0.0666577	0.074871	0.103109	0.00919024	0.0102318	0.0897667	0.230228	0.0529861	0.0542172	0.106524	0.122354	0.0374295	0.0280289	0.301979	0.235628	0.0136225	0.138051	0.0541755	0.216368	0.0358111	0.100716	0.0883355	0.100087	0.0614975	0.00443571	0.0161821	0.0129673	0.110705	0.0353813	0.134333	0.0538492	0.0618232	0.0735242	0.0711753	0.000271375	0.0600789	0.0158743	3.992086
16470	-32335.92	-32406.67	70.74563	0.192859	0.0739621	0.0383161	0.0351371	0.143001	0.190888	0.0558115	0.0551274	0.034734	0.0453941	0.138306	0.0720387	0.0845311	0.10927	0.00774164	0.015182	0.087919	0.20884	0.0583253	0.0574291	0.0966832	0.137931	0.0350338	0.0281707	0.314344	0.213054	0.0292655	0.176998	0.0429179	0.231386	0.045883	0.0810721	0.0899776	0.0835918	0.0543824	0.00432282	0.0106932	0.00521383	0.134765	0.0331015	0.122404	0.0396237	0.0332197	0.0877766	0.0661349	0.000195662	0.0572659	0.0176247	3.977845
16480	-32335.91	-32407.63	71.72035	0.192736	0.072614	0.0400382	0.0387348	0.128924	0.182996	0.0491577	0.0493408	0.0260487	0.0408148	0.13858	0.0643783	0.0865342	0.106009	0.00885501	0.0127925	0.108677	0.211775	0.0564057	0.0486666	0.108201	0.121347	0.0345244	0.0368936	0.296968	0.197521	0.0275192	0.16487	0.0700174	0.218254	0.0324735	0.0875046	0.0818006	0.0872506	0.0607044	0.00544937	0.0114676	0.00380156	0.0972618	0.0308559	0.133855	0.0396373	0.0415371	0.0756076	0.0797381	0.0024429	0.051635	0.017157	3.880374
16490	-32343.72	-32414.31	70.59519	0.193786	0.0733525	0.0364201	0.0404112	0.154008	0.176115	0.0724527	0.0515249	0.0360456	0.0325767	0.139576	0.0708236	0.0861505	0.106121	0.00813193	0.0145474	0.103269	0.247566	0.0549787	0.0582442	0.0982233	0.114269	0.0420264	0.0261718	0.323083	0.202794	0.0362133	0.158688	0.0652689	0.23845	0.0307428	0.0862401	0.0821696	0.0800492	0.0644663	0.000384755	0.00946018	0.00529196	0.126032	0.0270731	0.112219	0.0406012	0.0420677	0.0695931	0.0727211	0.00333387	0.0443842	0.0347706	3.99289
16500	-32339.2	-32410.91	71.71747	0.190273	0.0860869	0.0306067	0.0334525	0.149625	0.176457	0.0596816	0.0614502	0.0218408	0.0442017	0.157783	0.0694189	0.0704731	0.0998424	0.00696564	0.017615	0.101581	0.207807	0.0476978	0.0410071	0.100282	0.113966	0.0428716	0.0278688	0.298074	0.194666	0.0246244	0.153435	0.0609763	0.220018	0.0177556	0.0871494	0.0872012	0.0925125	0.0671686	0.00226779	0.0109653	0.0146643	0.115439	0.0332756	0.120556	0.0560984	0.0365053	0.0659688	0.0858372	0.00121201	0.0455029	0.0299315	3.880661
16510	-32334.4	-32405.38	70.974	0.193583	0.0885522	0.0376368	0.0502426	0.143851	0.173503	0.0625733	0.0615893	0.027238	0.040512	0.129797	0.0706707	0.0929874	0.103821	0.00889639	0.0135025	0.0980412	0.227373	0.0524126	0.0570583	0.093542	0.131794	0.0353119	0.0264568	0.291579	0.210262	0.0289472	0.14819	0.0588349	0.231417	0.0182911	0.0917588	0.095731	0.0771837	0.0643326	0.00154888	0.0117628	0.00892803	0.117042	0.0407564	0.121883	0.0516043	0.0372782	0.0763707	0.0722646	0.00326757	0.0468881	0.0279424	3.955009
16520	-32333.94	-32404.62	70.68039	0.195111	0.0802959	0.0296937	0.0317065	0.148224	0.179925	0.0557863	0.061506	0.0271056	0.0460442	0.13922	0.0722282	0.0816836	0.101781	0.0105705	0.0138399	0.0981811	0.228568	0.0561576	0.0552418	0.122598	0.122867	0.0321092	0.032841	0.305215	0.224985	0.0331105	0.148242	0.0639088	0.214984	0.0421042	0.0878343	0.0876934	0.0885326	0.0590033	0.00186957	0.0200079	0.0117176	0.111667	0.02899	0.128046	0.0405298	0.0355265	0.0814301	0.0740409	0.0026888	0.0585162	0.01044	3.984369
16530	-32337.24	-32408.46	71.22662	0.191892	0.0797373	0.0316655	0.0405015	0.151189	0.177696	0.0573524	0.0617477	0.0330804	0.0434999	0.123171	0.0723209	0.0694742	0.106747	0.00660982	0.0113032	0.0894678	0.19746	0.0494526	0.0552508	0.108501	0.128303	0.0383722	0.0332074	0.280635	0.221545	0.0186681	0.17507	0.0389715	0.223731	0.0452093	0.077282	0.0867098	0.0968304	0.0682074	0.00609538	0.0129036	0.0118239	0.113192	0.0284972	0.123997	0.0530431	0.048389	0.0864395	0.0717424	0.00216543	0.0575503	0.0230452	3.929746
