Iteration	Posterior	Likelihood	Prior	bl[1]	bl[2]	bl[3]	bl[4]	bl[5]	bl[6]	bl[7]	bl[8]	bl[9]	bl[10]	bl[11]	bl[12]	bl[13]	bl[14]	bl[15]	bl[16]	bl[17]	bl[18]	bl[19]	bl[20]	bl[21]	bl[22]	bl[23]	bl[24]	bl[25]	bl[26]	bl[27]	bl[28]	bl[29]	bl[30]	bl[31]	bl[32]	bl[33]	bl[34]	bl[35]	bl[36]	bl[37]	kappa	omega	pi[1]	pi[2]	pi[3]	pi[4]	TL
7530	-4648.679	-4671.892	23.21305	0.148246	0.0655461	0.0358865	0.0176609	0.0715546	0.17373	0.0598599	0.0565937	0.0506147	0.00615302	0.0695272	0.0489193	0.0866232	0.0679985	0.032319	0.0377829	0.0438941	0.0356636	0.073224	0.0838434	0.0188778	0.0275553	0.00900097	0.00294863	0.00342666	0.0120099	0.00239107	0.0258262	0.00327962	0.0182891	0.0173727	0.00894819	0.00819809	0.00432448	0.150481	0.00027852	0.00859986	3.682574	0.92505	0.264136	0.239085	0.229106	0.267674	1.587449
7540	-4647.917	-4671.421	23.50412	0.155246	0.0514308	0.0461467	0.0197367	0.0578793	0.16009	0.0673936	0.0591284	0.0361927	0.00818161	0.0833194	0.0339937	0.0944043	0.0605547	0.0541087	0.0282405	0.0566841	0.0307497	0.0530534	0.0722	0.0146092	0.0230463	0.0156781	0.00672966	0.0100966	0.00698533	0.00136163	0.0257345	0.00897095	0.0112186	0.0202321	0.0187957	0.00407605	0.00332788	0.122437	0.000752667	0.00720364	3.926254	0.9648821	0.264979	0.236654	0.229838	0.268529	1.52999
7550	-4656.384	-4679.386	23.00212	0.143209	0.0715338	0.0442756	0.0188987	0.0657803	0.162269	0.0495845	0.0464855	0.0444682	0.0309416	0.0753903	0.0412103	0.0849403	0.062819	0.0374369	0.0433855	0.0626371	0.0312886	0.0602398	0.0713332	0.0252102	0.0278067	0.00780015	0.0112629	0.00958952	0.0299059	0.00127136	0.0221817	0.00427883	0.00457145	0.00970513	0.0182364	0.0027183	0.00588986	0.133524	0.00030205	0.0052956	3.926254	1.090009	0.268855	0.240116	0.218572	0.272457	1.567677
7560	-4650.101	-4673.034	22.93338	0.176732	0.0737367	0.0292619	0.0280437	0.0741387	0.149001	0.0540045	0.0628952	0.0336207	0.0135673	0.058028	0.0494657	0.0857999	0.06637	0.0449322	0.0339087	0.0579491	0.040578	0.0633802	0.0486296	0.0174399	0.0240303	0.0268617	0.0102602	0.00477374	0.0189629	0.000511169	0.016334	0.00652143	0.00866459	0.0195857	0.0187371	0.00128219	0.0153538	0.112413	0.00136378	0.00565209	4.176093	1.05777	0.268855	0.240116	0.218572	0.272457	1.552791
7570	-4649.002	-4671.947	22.94478	0.138582	0.0584968	0.0248277	0.0225352	0.0884214	0.200387	0.0617334	0.0503933	0.0428082	0.00923333	0.0910023	0.0344594	0.0939809	0.0588745	0.0403602	0.0238504	0.0642493	0.0498543	0.0510216	0.071074	0.0160089	0.0157687	0.01147	0.0129209	0.00290596	0.016844	6.93024e-05	0.0168766	0.00816981	0.0132218	0.0207965	0.0299265	0.00120644	0.00668927	0.129695	0.000558346	0.00248959	3.987193	0.9455571	0.266735	0.238222	0.224734	0.270308	1.581762
7580	-4644.795	-4668.458	23.6627	0.163138	0.0426524	0.023895	0.0148883	0.0603317	0.151821	0.051732	0.0442597	0.0370357	0.00941669	0.0889645	0.0373397	0.104451	0.0678922	0.0435566	0.0296642	0.0620895	0.0379662	0.0901666	0.0878067	0.0234647	0.0209407	0.00814112	0.00543599	0.0051429	0.0179345	0.000206002	0.0231353	0.00315066	0.0105015	0.0209851	0.0156381	0.00110245	0.0107393	0.124167	0.00232533	0.00228539	3.64326	0.9455571	0.275524	0.237204	0.223773	0.263499	1.544364
7590	-4652.423	-4676.231	23.80797	0.145488	0.0486935	0.0183656	0.0107059	0.0442391	0.165019	0.0447988	0.0435783	0.0364317	0.0123111	0.0721134	0.048442	0.0787085	0.053179	0.0334842	0.0320914	0.0732121	0.0225634	0.0553056	0.0859707	0.0165547	0.0191265	0.00989922	0.00668485	0.00625219	0.00827977	8.13059e-05	0.0289783	0.00281658	0.00678261	0.0197768	0.0163147	0.00101425	0.00448968	0.182342	0.00148285	0.00381796	4.218904	1.074321	0.269635	0.239132	0.225592	0.26564	1.459396
7600	-4645.171	-4669.179	24.00801	0.148036	0.0728535	0.0269531	0.0150932	0.0674263	0.146633	0.0546786	0.0462783	0.0401521	0.00498043	0.0824765	0.0405817	0.0818665	0.0573121	0.0430588	0.0392614	0.0637118	0.0330058	0.052442	0.0552444	0.0189973	0.0172293	0.0114195	0.0112953	0.00430282	0.00748785	3.52814e-05	0.0208223	0.00259	0.0219364	0.0202545	0.0174587	0.00226167	0.0090847	0.152845	0.00222347	0.00372832	3.639904	1.087065	0.268599	0.238213	0.228569	0.264619	1.496018
7610	-4660.942	-4683.357	22.41505	0.120714	0.0540785	0.019384	0.0135872	0.0918158	0.198407	0.0604104	0.0400667	0.0392304	0.0136427	0.0691892	0.0403833	0.0984777	0.0801714	0.055067	0.0332133	0.0521685	0.017866	0.0720461	0.0542966	0.0138297	0.0355709	0.0162778	0.00867437	0.000664785	0.00685406	4.33666e-05	0.0220379	0.00365479	0.0114835	0.0163073	0.0302295	0.00291949	0.0132062	0.199522	0.0035378	0.00677251	4.171528	0.9505529	0.261772	0.240436	0.230703	0.267089	1.615802
7620	-4657.85	-4680.25	22.4	0.116564	0.0585386	0.0216745	0.017647	0.0669285	0.210307	0.0533202	0.0589947	0.0484852	0.0128611	0.0614828	0.0336844	0.098108	0.0906308	0.0458761	0.0309254	0.0600897	0.0252862	0.0694553	0.0550451	0.0190795	0.0170949	0.0220698	0.0248795	0.00709575	0.0216049	2.98634e-05	0.0237887	0.00219783	0.0121956	0.0279451	0.0161423	0.0104166	0.00800271	0.151142	0.00595072	0.00475032	4.171528	1.020725	0.261772	0.240436	0.230703	0.267089	1.61029
7630	-4651.948	-4674.505	22.55666	0.155524	0.0534047	0.0170375	0.0236139	0.0736378	0.175971	0.0664208	0.0534795	0.0321732	0.0120249	0.0629904	0.0407969	0.0899105	0.083777	0.0448436	0.0287485	0.04791	0.01976	0.0691074	0.0800953	0.0197402	0.0253103	0.0204654	0.0183161	0.0131205	0.0143341	4.78665e-05	0.0201615	0.00116568	0.00645112	0.0163962	0.00897498	0.00535324	0.0158291	0.162768	0.00306213	0.00240732	4.171528	1.115668	0.262308	0.241334	0.231564	0.264795	1.585131
7640	-4648.467	-4671.2	22.73285	0.158239	0.0568181	0.0304431	0.0260257	0.0720307	0.160978	0.0670484	0.0548288	0.0240645	0.00866638	0.0653589	0.0435116	0.120218	0.0669597	0.0561103	0.0260842	0.0343334	0.0360645	0.0670661	0.0621215	0.019384	0.0296238	0.010974	0.0117087	0.00314901	0.0132239	6.74759e-05	0.0153193	0.00140658	0.00733395	0.0193207	0.0111464	0.0028198	0.00963967	0.147191	0.00387121	0.0013173	4.44476	1.072871	0.262308	0.241334	0.231564	0.264795	1.544467
7650	-4663.456	-4686.387	22.93104	0.136806	0.051677	0.0280713	0.0206292	0.0788868	0.161426	0.0699355	0.0442318	0.0285119	0.0198471	0.0835483	0.0464103	0.0853898	0.0747259	0.0722313	0.027876	0.0400165	0.0275921	0.0749312	0.03581	0.0247704	0.0260502	0.0186309	0.00591328	0.00822985	0.0146766	0.000264883	0.0264531	0.00353697	0.0219608	0.0154432	0.0136105	0.00378501	0.0114479	0.152962	0.0173936	0.0015143	4.072056	0.9400814	0.262308	0.241334	0.231564	0.264795	1.575198
7660	-4653.462	-4676.787	23.32494	0.132778	0.0733736	0.0174079	0.0170241	0.057107	0.15613	0.0537116	0.0546743	0.0457625	0.00898504	0.0675845	0.0537433	0.0955284	0.0690653	0.0543422	0.0374777	0.0550041	0.0397489	0.0722099	0.0593203	0.0112667	0.0272361	0.01878	0.0060646	0.00439084	0.00919898	0.000235811	0.0319686	0.00644284	0.0047997	0.0208169	0.0116682	0.00546455	0.00497559	0.125879	0.0126077	0.00199039	4.133233	0.9893234	0.262308	0.241334	0.231564	0.264795	1.524765
7670	-4661.817	-4683.693	21.87576	0.133002	0.0553561	0.0267054	0.0199869	0.0856694	0.185541	0.0624762	0.0546551	0.0428238	0.00741815	0.0691988	0.0623766	0.0684562	0.0820605	0.0471172	0.040459	0.0454978	0.057239	0.0611241	0.068505	0.0102407	0.0324516	0.0334108	0.00783324	0.00764073	0.0143297	0.00054917	0.0295954	0.00373742	0.00802426	0.0224515	0.0250222	0.00269185	0.00838732	0.144525	0.00974581	0.00272947	4.407163	1.021892	0.270091	0.248495	0.218134	0.26328	1.639034
7680	-4651.567	-4675.382	23.81508	0.151076	0.0669251	0.0228046	0.0141107	0.0755295	0.164141	0.0622345	0.0541061	0.0428107	0.011845	0.0640624	0.0345159	0.0945206	0.0817748	0.0658527	0.0332728	0.0505257	0.0398774	0.0492759	0.0583716	0.0209511	0.0219069	0.020014	0.00563722	0.00473576	0.0067388	0.00095402	0.032772	0.00526474	0.0152429	0.015999	0.00986607	0.00474934	0.00481438	0.114489	0.00569478	0.00409987	3.544025	1.020422	0.270091	0.248495	0.218134	0.26328	1.531563
7690	-4655.597	-4679.652	24.05499	0.139089	0.0574964	0.0303122	0.0329772	0.0602667	0.160499	0.0552817	0.052998	0.052274	0.00909627	0.0609986	0.0433393	0.0836723	0.0721813	0.051828	0.0317487	0.03855	0.0426445	0.0597125	0.0659135	0.0238408	0.0301683	0.0265374	0.00834664	0.00411544	0.0127983	0.00485977	0.0144357	0.00572153	0.0137981	0.0151623	0.014114	0.00297636	0.00456089	0.128791	0.00590027	0.00458227	3.41891	1.00538	0.270091	0.248495	0.218134	0.26328	1.521588
7700	-4656.778	-4679.98	23.20233	0.139089	0.0507911	0.0279344	0.0267076	0.0661824	0.142825	0.0815623	0.0560527	0.0331876	0.00434667	0.054608	0.0410774	0.112001	0.0711432	0.048763	0.0376714	0.0583288	0.0243982	0.0615678	0.0566894	0.0378654	0.0159035	0.0291103	0.0087403	0.00246965	0.00890251	0.00481145	0.0425133	0.00568833	0.0159963	0.0129526	0.0118829	0.0093414	0.00976626	0.141084	0.00573026	0.00374853	3.910499	0.9679872	0.270091	0.248495	0.218134	0.26328	1.561434
7710	-4664.369	-4685.777	21.40793	0.172866	0.0600481	0.0265648	0.0373973	0.0919766	0.191078	0.0864936	0.0723449	0.0414765	0.00438774	0.0706133	0.0513775	0.0845164	0.0841727	0.0367017	0.027991	0.0686086	0.038013	0.078057	0.0779114	0.0226818	0.0318101	0.0145525	0.012211	0.00570513	0.0207505	0.00208714	0.0355644	0.00638719	0.00913556	0.0208136	0.019289	0.00218004	0.00477221	0.118077	0.00925227	0.00225832	3.790481	1.095508	0.269408	0.250397	0.217581	0.262614	1.740124
7720	-4663.207	-4686.548	23.34079	0.110994	0.0544546	0.0389413	0.0212337	0.0907623	0.153892	0.0557639	0.0659446	0.0313839	0.00828782	0.0598368	0.0517169	0.0807982	0.0759501	0.053216	0.0300609	0.0597464	0.0387661	0.0831974	0.076712	0.0161587	0.0396167	0.0210358	0.007932	0.0111619	0.0279093	0.00117953	0.0222796	0.00759018	0.0157567	0.0106847	0.0130482	0.00191064	0.00875396	0.113949	0.00833877	0.00133578	3.71556	0.9358019	0.263537	0.249884	0.217136	0.269442	1.570301
7730	-4654.578	-4678.117	23.53887	0.160065	0.0543965	0.0274365	0.0285234	0.0661061	0.153892	0.0384238	0.0549237	0.0349025	0.00476912	0.0676431	0.0471112	0.0758459	0.0629006	0.0397347	0.0469082	0.0442868	0.0216535	0.0708967	0.0712	0.0232228	0.0313203	0.0145383	0.005554	0.00494011	0.0106214	0.00137607	0.0272873	0.00516768	0.0131791	0.0157558	0.0115069	0.0097956	0.00822445	0.142109	0.00426777	0.000405124	3.962697	1.184679	0.267168	0.253327	0.220128	0.259378	1.500891
7740	-4663.804	-4686.814	23.00987	0.156749	0.0428556	0.0296525	0.0151817	0.0785417	0.164355	0.0818869	0.0418567	0.0376221	0.00155145	0.08207	0.0350073	0.104208	0.0821984	0.0416694	0.0498357	0.0503511	0.0438363	0.0741689	0.0591582	0.00369409	0.0179446	0.0190177	0.00389487	0.00400601	0.0107845	0.000931586	0.0149648	0.00296127	0.00863401	0.00768969	0.0199095	0.00817238	0.00724013	0.133339	0.00602047	0.000663666	4.140937	1.118107	0.265234	0.251493	0.225772	0.2575	1.542624
7750	-4663.031	-4686.238	23.20713	0.148058	0.0589	0.0242539	0.0347443	0.0517425	0.134872	0.0604825	0.0577697	0.038559	0.0017099	0.0615186	0.0513783	0.0808667	0.0949553	0.0365553	0.036459	0.0489146	0.0379906	0.0778489	0.0715795	0.00545144	0.0172987	0.0148933	0.0122441	0.00202535	0.0129787	0.00276596	0.0276027	0.00244808	0.00841364	0.0207731	0.0155407	0.00723873	0.0150059	0.133339	0.0115335	0.000464539	4.322405	0.9738666	0.271398	0.234097	0.23102	0.263485	1.519176
7760	-4650.227	-4673.38	23.15305	0.158276	0.0573725	0.0281642	0.0285193	0.0624554	0.181605	0.0604844	0.0484725	0.0448894	0.00210399	0.0720342	0.0396772	0.0842666	0.0821106	0.0378066	0.0285688	0.072971	0.0324538	0.0474841	0.0759391	0.0151975	0.0153792	0.00874873	0.0137841	0.000959237	0.0116278	0.00122183	0.028448	0.00186315	0.00815886	0.0141533	0.0187978	0.00917602	0.00904526	0.14156	0.00700279	0.0024408	4.060756	0.9491574	0.271398	0.234097	0.23102	0.263485	1.553219
7770	-4660.05	-4683.002	22.95193	0.158135	0.0669939	0.022365	0.0279667	0.0693649	0.197049	0.0641776	0.0516576	0.0293663	0.00739522	0.0477017	0.0327429	0.096982	0.0853314	0.056275	0.0212148	0.0465634	0.031476	0.0816883	0.0555147	0.0313719	0.0334145	0.0122243	0.00963373	0.000790697	0.00550476	0.000959104	0.0220682	0.00563186	0.00878389	0.0221918	0.0212035	0.00193533	0.0115849	0.154385	0.0111035	0.00477923	3.767284	0.9006627	0.277419	0.232162	0.229111	0.261308	1.607527
7780	-4648.816	-4672.704	23.8879	0.134258	0.0490148	0.0248484	0.0184321	0.0840217	0.170803	0.0600845	0.0583445	0.0314259	0.0060733	0.0711408	0.0429382	0.0808944	0.0720246	0.0361375	0.021579	0.0596718	0.0425806	0.049585	0.0745786	0.0202168	0.0149429	0.0148781	0.00953436	0.0012714	0.0149702	0.00121693	0.0221679	0.00514907	0.0125252	0.0135908	0.0127001	0.000960055	0.00892879	0.162968	0.00613792	0.00729047	3.700981	0.9274115	0.277419	0.232162	0.229111	0.261308	1.517886
7790	-4651.278	-4674.971	23.69324	0.123465	0.0641775	0.0208354	0.0217123	0.0662849	0.186857	0.0513295	0.0462911	0.0259854	0.0101528	0.0708727	0.0391287	0.0821632	0.0758043	0.0436812	0.038847	0.0500345	0.0541964	0.0719131	0.0785808	0.028799	0.0256956	0.0193292	0.011292	0.00103536	0.0133282	0.00155801	0.0182793	0.00331342	0.00257997	0.0126726	0.016392	0.000850174	0.0105384	0.137017	0.00930284	0.00313872	3.537284	1.090284	0.275926	0.236294	0.227878	0.259902	1.537435
7800	-4657.073	-4681.151	24.07745	0.128988	0.083153	0.0252845	0.0189995	0.0718215	0.160303	0.0667284	0.0580683	0.0379179	0.022562	0.0599902	0.029657	0.0902497	0.0565123	0.041593	0.0289069	0.0508376	0.032872	0.0599016	0.0721328	0.0208345	0.0240733	0.0128261	0.00556987	0.000237629	0.0173788	0.00293694	0.0359409	0.00557446	0.00314747	0.0130767	0.02036	0.00123269	0.00892331	0.116798	0.00686908	0.00277125	3.537284	1.130126	0.279405	0.239273	0.230751	0.250571	1.49503
7810	-4662.304	-4684.175	21.87126	0.150798	0.0661064	0.0272195	0.024639	0.0616406	0.19178	0.083612	0.0700692	0.0289759	0.010165	0.0750368	0.0360962	0.106514	0.0765197	0.0535312	0.0359827	0.0628385	0.0477864	0.0543102	0.0617156	0.032422	0.0343863	0.0118057	0.00650958	0.000639195	0.00744894	0.00407101	0.0188191	0.00829702	0.00379919	0.0148173	0.00698975	0.0042174	0.0209791	0.138721	0.00316936	0.00871014	4.333949	0.9785539	0.283417	0.242708	0.219705	0.254169	1.651139
7820	-4658.132	-4680.81	22.67811	0.138474	0.056846	0.0223496	0.0213784	0.0709573	0.173777	0.0574906	0.037777	0.0510686	0.00621752	0.110535	0.0370222	0.0939553	0.111123	0.0619515	0.0319513	0.0628385	0.0361143	0.0678801	0.0510535	0.0137193	0.0269643	0.014757	0.00511627	0.000118984	0.0176287	0.00423909	0.0146935	0.00679093	0.00501928	0.0120375	0.0079422	0.0112023	0.00963316	0.124723	0.00331258	0.00196842	4.333949	0.8768216	0.279025	0.245142	0.216301	0.259532	1.580628
7830	-4660.053	-4683.969	23.91567	0.135823	0.0542789	0.0210975	0.0251954	0.0773013	0.163766	0.0589256	0.035836	0.0368562	0.00606027	0.0789525	0.0420497	0.0827868	0.0672112	0.0315544	0.0526599	0.0714474	0.0393171	0.0608066	0.0878085	0.035045	0.0202355	0.00932433	0.00422232	0.00179255	0.0109003	0.0126725	0.0299793	0.00758865	0.00923676	0.0144739	0.0114997	0.00835309	0.0185294	0.139994	0.0037394	0.00122223	3.236921	0.857132	0.285381	0.227948	0.221228	0.265443	1.568543
7840	-4657.576	-4680.209	22.63316	0.141118	0.0673718	0.0247209	0.0289673	0.0762995	0.167098	0.0558125	0.0457823	0.0482262	0.00974874	0.0470857	0.0418339	0.102399	0.0675476	0.023381	0.0515503	0.0574889	0.0432503	0.0760536	0.0856229	0.0264092	0.0175507	0.020942	0.00675595	0.00191291	0.0184617	0.00464254	0.0317414	0.00479964	0.00744146	0.0158329	0.0119796	0.00807971	0.0116363	0.153661	0.00292666	0.00169422	4.025383	0.9583531	0.283582	0.228522	0.221784	0.266111	1.607826
7850	-4657.23	-4680.747	23.517	0.1714	0.0528905	0.0201955	0.0214847	0.0466384	0.167098	0.0397408	0.0481092	0.0400426	0.00579415	0.0714038	0.0323714	0.100952	0.0662675	0.0495507	0.0482568	0.0719554	0.0308458	0.0589321	0.0856229	0.0159079	0.0151502	0.0127562	0.00207236	0.0023011	0.0123587	0.0113393	0.0266962	0.00219083	0.00551381	0.0127362	0.0111961	0.00228634	0.0205027	0.143028	0.0018741	0.00149782	3.826576	1.061988	0.282744	0.227847	0.224084	0.265325	1.528959
7860	-4660.131	-4684.466	24.33578	0.140907	0.0551486	0.0230135	0.0205627	0.0883523	0.167098	0.0592238	0.0646113	0.0397581	0.0124023	0.0748516	0.0592704	0.0907242	0.0753933	0.0238311	0.0388897	0.0579072	0.0255204	0.0601931	0.0381027	0.0109235	0.0248871	0.0211289	0.0023281	0.00762429	0.0158996	0.00355919	0.0257408	0.0033385	0.00847146	0.0142533	0.00501292	0.00528289	0.00837663	0.108484	0.00313358	0.000212352	3.579217	0.9359783	0.271288	0.236508	0.231231	0.260972	1.484418
7870	-4665.299	-4689.896	24.59645	0.109534	0.0448163	0.0319833	0.024894	0.0500901	0.134352	0.0819508	0.0579883	0.0310331	0.0072167	0.0425312	0.0434301	0.0803757	0.0667944	0.0349624	0.0231489	0.0720149	0.0368793	0.0520883	0.0398144	0.018592	0.0254707	0.0142756	0.00958589	0.00197446	0.0147279	0.00342104	0.031247	0.00474032	0.0121399	0.0122698	0.00574405	0.00528289	0.00937449	0.160184	0.00813793	0.000722326	3.991449	1.069371	0.271055	0.236305	0.231032	0.261609	1.403789
7880	-4651.81	-4675.044	23.23418	0.130567	0.0541716	0.0302024	0.0321803	0.0698652	0.193663	0.0563966	0.0483979	0.0298885	0.011331	0.0858559	0.040367	0.0625589	0.0714624	0.0430694	0.0377537	0.0559475	0.0312774	0.0682573	0.0621404	0.029237	0.0311151	0.0130509	0.00190796	0.000523743	0.0165328	0.00520398	0.0338648	0.00283927	0.0122322	0.0158636	0.0172058	0.00781432	0.0108275	0.145528	0.000610586	0.000277508	3.86433	0.9967686	0.271055	0.236305	0.231032	0.261609	1.559987
7890	-4661.223	-4683.685	22.46231	0.11691	0.0671118	0.0231557	0.0241651	0.0728778	0.168572	0.0716212	0.0421497	0.0363024	0.0116845	0.0865067	0.0437842	0.114077	0.0782969	0.0561955	0.0248308	0.0657401	0.0366874	0.0758094	0.0607802	0.0185266	0.0108404	0.005816	0.0020905	0.000585417	0.0192389	0.00842611	0.02766	0.00992173	0.011032	0.00735789	0.0159657	0.00332314	0.00956888	0.139529	0.000400523	0.000295088	4.561269	0.9932182	0.271055	0.236305	0.231032	0.261609	1.567836
7900	-4654.061	-4676.387	22.3259	0.16067	0.0708064	0.0215154	0.0193609	0.083614	0.168572	0.0707254	0.0667343	0.0324292	0.0182291	0.0981778	0.0411569	0.100098	0.0691704	0.0648072	0.0267977	0.0459782	0.0430935	0.0604294	0.0662666	0.0211958	0.0178147	0.00365724	0.00295504	0.00037771	0.0100422	0.00555264	0.0310991	0.00477338	0.0124026	0.0155518	0.0122433	0.00349073	0.00955512	0.137657	0.00126531	0.000390281	4.232578	0.9501147	0.271832	0.236982	0.228827	0.262359	1.618656
7910	-4658.051	-4681.242	23.1919	0.142251	0.0339973	0.0259743	0.0323949	0.0601943	0.172106	0.0743062	0.0408417	0.0315462	0.0148706	0.0907576	0.0602722	0.0844136	0.093478	0.0510517	0.0318757	0.0679886	0.0302604	0.0494557	0.0631478	0.0136829	0.01711	0.0045991	0.00319667	0.00176671	0.00566689	0.00213024	0.0384702	0.00402837	0.0105022	0.0163574	0.0175907	0.00324471	0.00845646	0.166906	0.00961487	0.00161622	3.653728	1.088297	0.271832	0.236982	0.228827	0.262359	1.576123
7920	-4651.87	-4675.252	23.38261	0.143949	0.0491235	0.0242528	0.0277821	0.0570119	0.191763	0.0711367	0.0490904	0.0351035	0.00790454	0.0685563	0.0425704	0.0798161	0.0956441	0.063209	0.0227401	0.0663567	0.0353592	0.0592536	0.083512	0.0109289	0.0268407	0.00554979	0.00429533	0.00205626	0.016538	0.00102661	0.0207815	0.00192759	0.0127662	0.0164018	0.0133635	0.00223427	0.00616327	0.133751	0.00522245	0.00306929	3.653728	1.088297	0.271832	0.236982	0.228827	0.262359	1.557052
7930	-4654.413	-4677.557	23.14327	0.147569	0.0508526	0.0399182	0.0145449	0.0612774	0.184391	0.0519007	0.0566973	0.0528874	0.0109124	0.0819848	0.0617114	0.109606	0.0782987	0.0441691	0.0355632	0.0648959	0.0394939	0.0552868	0.0635543	0.0151085	0.0239686	0.00166789	0.0132665	0.00467673	0.0217593	0.000170584	0.0212208	0.00372055	0.00784294	0.0126065	0.0181808	0.00564104	0.00748941	0.114765	0.00147955	0.0022962	3.878429	0.8596964	0.26371	0.239626	0.231379	0.265285	1.581376
7940	-4653.944	-4677.319	23.37514	0.160214	0.0432594	0.0261343	0.0210092	0.0650735	0.180542	0.0528618	0.0465235	0.0388541	0.00745355	0.0833864	0.0352759	0.0958001	0.0545605	0.0463201	0.0374501	0.0585723	0.0326935	0.0552868	0.0873637	0.0113058	0.01832	0.00274354	0.0121417	0.00653629	0.0190762	0.000243115	0.0183589	0.00842181	0.00320385	0.022828	0.0154582	0.0178619	0.0128232	0.134112	0.00104244	0.00114347	3.878429	1.099037	0.276157	0.235575	0.227467	0.260801	1.534255
7950	-4647.167	-4670.851	23.68402	0.145025	0.0643549	0.0220619	0.0169718	0.068162	0.155437	0.0530875	0.0494364	0.038425	0.0155707	0.0888974	0.0416831	0.076786	0.0691362	0.0387768	0.0303669	0.0666872	0.0406339	0.0772485	0.0589705	0.0279813	0.0160164	0.00265604	0.0113187	0.00599294	0.0112995	0.000517277	0.0287721	0.00846246	0.00769903	0.0112457	0.0152293	0.00463836	0.00794505	0.122074	0.00399075	0.000632184	3.92317	1.046067	0.276157	0.235575	0.227467	0.260801	1.50419
7960	-4655.539	-4679.345	23.80575	0.156755	0.0408613	0.0247169	0.0241696	0.0870645	0.136667	0.0576456	0.0463394	0.031172	0.0117934	0.0838396	0.0445045	0.0733131	0.0792915	0.0402712	0.0454884	0.0682598	0.0403428	0.0736132	0.059311	0.0173612	0.0226317	0.00390183	0.0118306	0.0123337	0.00926334	0.000464211	0.0223388	0.00904927	0.00660352	0.0150005	0.022242	0.0100515	0.0153574	0.146508	0.00330944	0.000801944	3.453902	0.8908128	0.276157	0.235575	0.227467	0.260801	1.554469
7970	-4664.742	-4687.126	22.38473	0.140072	0.0662452	0.0310287	0.0182921	0.0839117	0.177202	0.0723519	0.0485209	0.0595871	0.0123607	0.0788885	0.0246666	0.0684557	0.0598004	0.0465216	0.0215551	0.0532053	0.0423655	0.0741542	0.0855983	0.011533	0.0367052	0.00787473	0.0162109	0.00981377	0.0133691	0.000772758	0.0261944	0.00871379	0.0107683	0.0164079	0.0206018	0.00917844	0.0131343	0.195382	0.00134203	0.000475515	3.647283	1.030529	0.276157	0.235575	0.227467	0.260801	1.663262
7980	-4655.043	-4678.44	23.39658	0.133829	0.0757156	0.0315279	0.0313998	0.0821483	0.164587	0.070612	0.0419957	0.0275123	0.00637213	0.0672385	0.041342	0.0982657	0.0694252	0.0465674	0.0354458	0.0659716	0.0374519	0.0826772	0.051104	0.00880627	0.0205846	0.00479111	0.0048008	0.0118873	0.0103577	0.000356101	0.0208644	0.00594958	0.0096307	0.0165008	0.0300396	0.0108705	0.00889446	0.140386	0.00115785	0.000352213	3.700309	0.9240727	0.275751	0.236699	0.227133	0.260417	1.56742
