Iteration	Posterior	Likelihood	Prior	alpha	beta	clockrate[1]	clockrate[2]	clockrate[3]	clockrate[4]	clockrate[5]	clockrate[6]	clockrate[7]	clockrate[8]	clockrate[9]	clockrate[10]	clockrate[11]	clockrate[12]	clockrate[13]	clockrate[14]	clockrate[15]	clockrate[16]	clockrate[17]	clockrate[18]	clockrate[19]	clockrate[20]	clockrate[21]	clockrate[22]	clockrate[23]	clockrate[24]	clockrate[25]	clockrate[26]	clockrate[27]	clockrate[28]	clockrate[29]	clockrate[30]	clockrate[31]	clockrate[32]	clockrate[33]	clockrate[34]	clockrate[35]	clockrate[36]	clockrate[37]	clockrate[38]	clockrate[39]	clockrate[40]	clockrate[41]	clockrate[42]	clockrate[43]	clockrate[44]	clockrate[45]	clockrate[46]	clockrate[47]	clockrate[48]	clockrate[49]	clockrate[50]	clockrate[51]	clockrate[52]	clockrate[53]	clockrate[54]	clockrate[55]	clockrate[56]	clockrate[57]	clockrate[58]	clockrate[59]	clockrate[60]	clockrate[61]	clockrate[62]	clockrate[63]	clockrate[64]	clockrate[65]	clockrate[66]	clockrate[67]	clockrate[68]	clockrate[69]	clockrate[70]	clockrate[71]	clockrate[72]	clockrate[73]	clockrate[74]	clockrate[75]	clockrate[76]	clockrate[77]	clockrate[78]	clockrate[79]	clockrate[80]	clockrate[81]	clockrate[82]	clockrate[83]	clockrate[84]	clockrate[85]	clockrate[86]	clockrate[87]	clockrate[88]	clockrate[89]	clockrate[90]	clockrate[91]	clockrate[92]	clockrate[93]	clockrate[94]	clockrate[95]	clockrate[96]	clockrate[97]	clockrate[98]	clockrate[99]	clockrate[100]	clockrate[101]	clockrate[102]	clockrate[103]	clockrate[104]	clockrate[105]	clockrate[106]	clockrate[107]	clockrate[108]	clockrate[109]	clockrate[110]	clockrate[111]	clockrate[112]	clockrate[113]	clockrate[114]	clockrate[115]	clockrate[116]	clockrate[117]	clockrate[118]	clockrate[119]	clockrate[120]	gamma	kappa	lambda	mean_clockrate	mu	relvar_clockrate
2860	-17657.85	-17685.66	27.80696	3.6835	9.57317	0.48844	0.764861	0.369054	0.697884	0.18433	0.194717	0.222842	0.6783	0.443147	0.5054	0.23915	0.322971	0.462477	0.654094	0.747002	0.209432	0.335182	0.254415	0.296193	0.366182	0.331216	0.186231	0.3121	0.46601	0.445041	0.228633	0.173368	0.573576	0.712721	0.241696	0.192102	0.112247	0.153534	0.274951	0.38088	0.450439	0.327049	0.210943	0.52404	0.543368	0.443154	0.462573	0.420189	0.338671	0.329595	0.373478	0.323733	0.630157	0.382073	0.59278	0.334288	0.584742	0.38288	0.289058	0.383618	0.37211	0.302483	0.571683	0.442697	0.477666	0.128007	0.323655	0.394867	0.121801	0.195771	0.275418	0.382135	0.311194	0.68194	0.32793	0.155016	0.280635	0.345378	0.179852	0.470269	0.157716	0.741764	0.269976	0.595963	0.37163	0.245966	0.303767	0.306955	0.18723	0.454991	0.337108	0.201199	0.52824	0.180935	0.308386	0.227493	0.556483	0.325183	0.178193	0.909084	0.375241	0.20533	0.681401	0.240289	0.279742	0.669787	0.542372	0.204453	0.4198	0.256041	0.486352	0.380573	0.690577	0.475178	0.787758	0.120983	0.390927	0.722126	0.176639	0.30371	0.983899	0.272756	0.294871	0.300356	0.11582	0.4682033	3.958438	0.1298665	0.3847733	12.5147	0.2714809
2870	-17655.28	-17685.96	30.67797	4.052114	9.758443	0.411134	0.735983	0.375917	0.693754	0.166121	0.191827	0.245678	0.694011	0.392282	0.49645	0.218762	0.31569	0.522564	0.647492	0.751011	0.249477	0.317681	0.260729	0.28968	0.356683	0.345392	0.182998	0.350159	0.475646	0.351185	0.267093	0.178489	0.546908	0.676736	0.245925	0.232501	0.124987	0.141763	0.272709	0.347428	0.463238	0.300938	0.183176	0.465059	0.549671	0.456394	0.435523	0.46861	0.337033	0.322913	0.371854	0.295681	0.618839	0.419365	0.542767	0.35062	0.610134	0.386751	0.276243	0.3938	0.376003	0.33099	0.557078	0.483583	0.49762	0.119336	0.311348	0.396614	0.12191	0.19358	0.277962	0.374753	0.320853	0.671203	0.310993	0.161366	0.28946	0.336171	0.169865	0.444416	0.178324	0.72275	0.262711	0.590366	0.374578	0.229418	0.298916	0.295181	0.192282	0.472195	0.340839	0.160581	0.570837	0.185575	0.320672	0.22759	0.581745	0.344762	0.187655	1.01105	0.392814	0.192207	0.680242	0.255024	0.291442	0.661782	0.548992	0.197125	0.393581	0.275322	0.501912	0.345619	0.671441	0.468236	0.804233	0.135171	0.339845	0.702115	0.160809	0.315433	0.928545	0.248576	0.335668	0.258192	0.134019	0.4862566	3.958438	0.09398313	0.4152418	9.974824	0.2467848
2880	-17651.11	-17682.2	31.0931	3.977213	10.37159	0.431267	0.794865	0.391043	0.748766	0.168495	0.201884	0.231326	0.730375	0.333989	0.507523	0.202756	0.309696	0.545356	0.601237	0.685771	0.245677	0.288303	0.251096	0.354362	0.368433	0.290427	0.210494	0.374416	0.466736	0.381511	0.321695	0.183068	0.643009	0.697507	0.285818	0.229622	0.134468	0.130183	0.263342	0.336917	0.469645	0.320143	0.196911	0.404518	0.53671	0.505727	0.434718	0.48698	0.358087	0.295729	0.330607	0.267743	0.588172	0.367035	0.536077	0.342587	0.637315	0.379689	0.314385	0.394293	0.386781	0.304517	0.465502	0.504812	0.509943	0.129163	0.297059	0.360833	0.122759	0.18776	0.292874	0.362585	0.353326	0.655969	0.264723	0.157211	0.299579	0.420592	0.160365	0.412837	0.1483	0.811631	0.249321	0.542736	0.398037	0.217244	0.308622	0.295589	0.165376	0.389819	0.365591	0.192397	0.572108	0.168713	0.305617	0.239384	0.492536	0.359917	0.170454	0.958836	0.411422	0.201761	0.760488	0.254242	0.346775	0.705137	0.497656	0.231501	0.376272	0.303805	0.487973	0.394738	0.646768	0.465119	0.810509	0.12918	0.315532	0.607672	0.159472	0.360361	0.952785	0.262493	0.349214	0.264547	0.135665	0.4740248	4.239505	0.38199	0.3834717	10.43158	0.2514324
2890	-17656.67	-17686.16	29.48809	4.201694	10.94573	0.381319	0.912752	0.348578	0.805256	0.188515	0.191342	0.207814	0.700142	0.332756	0.517202	0.204997	0.303903	0.560818	0.669747	0.772747	0.245779	0.282186	0.271395	0.380525	0.353887	0.267626	0.236902	0.430533	0.463959	0.347631	0.29455	0.178097	0.619229	0.653224	0.285466	0.22334	0.176832	0.123916	0.286516	0.308332	0.464378	0.329391	0.203513	0.508203	0.507766	0.549919	0.440753	0.422596	0.399128	0.31002	0.322641	0.25874	0.485311	0.423445	0.555514	0.389344	0.56751	0.361562	0.299114	0.378681	0.383073	0.3386	0.549921	0.492223	0.5232	0.109847	0.274456	0.424872	0.123007	0.181973	0.300554	0.428865	0.324787	0.669414	0.319372	0.154779	0.284823	0.397124	0.15849	0.388358	0.130345	0.941018	0.248472	0.504421	0.416613	0.193929	0.326648	0.272972	0.195868	0.377223	0.390235	0.197569	0.580366	0.164646	0.302709	0.244089	0.518943	0.3523	0.170991	1.001	0.328438	0.188635	0.729344	0.22537	0.406901	0.714338	0.511038	0.260679	0.372863	0.30572	0.486624	0.38558	0.631898	0.424024	0.734833	0.145264	0.28148	0.657971	0.162692	0.324023	0.927176	0.289538	0.364387	0.255243	0.139188	0.4921339	4.143469	0.3018257	0.3838658	10.2655	0.2379993
2900	-17657.22	-17683.22	25.99682	4.520459	12.71003	0.380139	0.910621	0.371482	0.800051	0.182502	0.200057	0.205505	0.688264	0.292406	0.575494	0.223557	0.305507	0.517275	0.624145	0.872034	0.22605	0.299676	0.266604	0.360729	0.314046	0.31315	0.205351	0.407331	0.474938	0.33064	0.297547	0.181812	0.714822	0.76333	0.278793	0.210785	0.207061	0.129989	0.324167	0.315516	0.457097	0.278684	0.218301	0.45123	0.482984	0.55944	0.447727	0.470279	0.408918	0.320884	0.312939	0.266816	0.395221	0.409143	0.554922	0.415894	0.527609	0.320127	0.346868	0.340537	0.371479	0.341589	0.55446	0.564379	0.500387	0.108124	0.268021	0.383472	0.131814	0.18392	0.294333	0.387764	0.331897	0.605193	0.341491	0.166837	0.275018	0.353334	0.187162	0.402595	0.109667	0.988848	0.279395	0.470406	0.458676	0.201198	0.342954	0.272842	0.215089	0.404577	0.374346	0.199043	0.504165	0.149969	0.275496	0.323018	0.558686	0.391927	0.149827	0.962329	0.346544	0.195181	0.695224	0.237052	0.384967	0.723065	0.483746	0.252712	0.329829	0.30731	0.53264	0.422369	0.743285	0.367469	0.729397	0.157054	0.314028	0.719345	0.170231	0.343725	0.918054	0.286599	0.356445	0.254051	0.145706	0.4755059	4.035942	0.2520142	0.3556609	11.19328	0.2212165
2910	-17663.65	-17684.36	20.71592	4.100208	12.38758	0.32843	0.908658	0.341153	0.784826	0.198337	0.193075	0.249481	0.680676	0.315537	0.620967	0.247697	0.3275	0.552927	0.597055	0.877709	0.218352	0.24284	0.316125	0.303708	0.311653	0.331246	0.226452	0.421048	0.470858	0.330629	0.30801	0.194902	0.706363	0.754343	0.253092	0.217638	0.212796	0.134519	0.330423	0.31381	0.429646	0.277455	0.229891	0.439454	0.577449	0.499124	0.450906	0.482501	0.457361	0.310784	0.338156	0.274091	0.406222	0.407344	0.505939	0.358768	0.548305	0.362042	0.342235	0.320159	0.397858	0.379587	0.474796	0.595898	0.463775	0.109254	0.297875	0.365292	0.114955	0.19808	0.298128	0.42976	0.345709	0.649164	0.298679	0.188601	0.321197	0.338452	0.178497	0.36466	0.10228	0.919877	0.288812	0.529581	0.487155	0.18743	0.324626	0.261275	0.230945	0.385102	0.485897	0.175073	0.490466	0.165674	0.276771	0.361881	0.576972	0.399741	0.130954	0.937502	0.363099	0.212615	0.751492	0.238399	0.366446	0.758884	0.495226	0.270179	0.328782	0.252802	0.586013	0.451684	0.825851	0.34669	0.685757	0.166648	0.286799	0.692427	0.19288	0.355702	0.959766	0.327939	0.396939	0.261208	0.147395	0.5074777	4.035942	0.2292924	0.3309934	9.701064	0.2438901
2920	-17649.73	-17678.84	29.10852	4.150866	10.67531	0.290596	0.773268	0.301957	0.769402	0.185166	0.188237	0.266926	0.67393	0.292831	0.584647	0.266496	0.296272	0.550797	0.624247	0.875851	0.226511	0.248224	0.300692	0.313297	0.308162	0.347498	0.195052	0.420439	0.453702	0.33468	0.298085	0.186817	0.648407	0.840597	0.286908	0.252113	0.205897	0.150659	0.392338	0.290114	0.404662	0.269968	0.223224	0.45376	0.510804	0.42603	0.442774	0.432199	0.384097	0.301558	0.35765	0.267812	0.412268	0.457427	0.475715	0.341927	0.638432	0.326517	0.381705	0.270891	0.381511	0.380451	0.46671	0.631141	0.482564	0.114591	0.288241	0.39005	0.117835	0.182396	0.286413	0.461407	0.391723	0.775536	0.261976	0.185174	0.297633	0.321765	0.198084	0.374187	0.096565	0.918895	0.281362	0.466209	0.511858	0.192963	0.358865	0.264496	0.239068	0.394637	0.454119	0.170917	0.476235	0.153017	0.248263	0.365346	0.554663	0.403592	0.121299	0.952813	0.351811	0.262587	0.711853	0.24901	0.366792	0.693442	0.503124	0.283591	0.293376	0.231423	0.575738	0.46967	0.84604	0.330197	0.630821	0.167333	0.294042	0.70412	0.218013	0.328302	0.861598	0.305982	0.451132	0.234917	0.140028	0.4819186	3.954998	0.4725531	0.3888287	10.3687	0.2409136
2930	-17654	-17683.38	29.37489	4.464412	11.71321	0.304857	0.733904	0.354905	0.767633	0.169977	0.188611	0.279961	0.655592	0.282775	0.629475	0.259282	0.323566	0.473059	0.61536	0.778875	0.247969	0.243343	0.310858	0.334269	0.301619	0.30265	0.165387	0.384461	0.463008	0.345125	0.288442	0.175907	0.658107	0.81317	0.3484	0.273757	0.226317	0.128976	0.353044	0.290832	0.385294	0.319043	0.215798	0.385542	0.515471	0.396779	0.491127	0.44494	0.324954	0.321582	0.417992	0.323942	0.385084	0.449327	0.421095	0.357564	0.624996	0.322357	0.399014	0.217175	0.383921	0.376307	0.452463	0.660627	0.454092	0.104577	0.288431	0.387643	0.108099	0.206292	0.264801	0.404771	0.433211	0.74929	0.250782	0.177046	0.363292	0.365329	0.205486	0.434531	0.0972881	0.853762	0.309169	0.500888	0.606403	0.198517	0.326184	0.256608	0.253926	0.376269	0.40867	0.192823	0.389525	0.16343	0.261456	0.418534	0.600716	0.480845	0.118715	0.963136	0.29179	0.227953	0.687389	0.243307	0.332609	0.615519	0.508953	0.280802	0.308632	0.229512	0.601984	0.486887	0.730947	0.378446	0.630882	0.166045	0.270411	0.726722	0.205061	0.331035	0.824824	0.328458	0.381768	0.249364	0.151281	0.5038357	4.232366	2.027403	0.3811432	11.07237	0.2239937
2940	-17639.78	-17673.84	34.0649	4.772613	12.1197	0.300202	0.753832	0.363433	0.725324	0.183133	0.193729	0.294435	0.666379	0.284288	0.639052	0.253446	0.336169	0.507468	0.635659	0.832366	0.229783	0.257049	0.280886	0.3108	0.338976	0.327021	0.16887	0.363221	0.498655	0.391572	0.281724	0.167647	0.701556	0.763473	0.362773	0.245865	0.227046	0.136968	0.36053	0.264394	0.379891	0.317159	0.226374	0.367418	0.453691	0.32803	0.509511	0.408981	0.329353	0.319397	0.395764	0.342257	0.413963	0.426265	0.444706	0.371997	0.520043	0.318764	0.375685	0.213874	0.361908	0.408867	0.481039	0.658365	0.483605	0.0897795	0.296969	0.442011	0.12493	0.198153	0.269294	0.395508	0.44355	0.604501	0.283754	0.196039	0.366203	0.37575	0.216926	0.425609	0.105931	0.672591	0.253335	0.502049	0.606111	0.199942	0.317644	0.249999	0.268305	0.401816	0.412583	0.193436	0.331314	0.185799	0.284601	0.380523	0.499177	0.490506	0.126543	1.07113	0.329722	0.262801	0.637941	0.244469	0.339061	0.691622	0.581863	0.258691	0.332598	0.233516	0.554233	0.448449	0.725939	0.416835	0.63332	0.177193	0.288791	0.688829	0.206026	0.306722	0.794531	0.320253	0.373417	0.245597	0.157329	0.4953168	4.232366	0.3281339	0.3937898	11.27009	0.2095288
2950	-17637.7	-17676.51	38.81312	5.272946	13.5659	0.24973	0.759081	0.351984	0.64604	0.171892	0.183234	0.283532	0.719253	0.253503	0.650662	0.264129	0.310317	0.495306	0.635585	0.819601	0.263699	0.259368	0.290016	0.28037	0.380448	0.343651	0.150484	0.380712	0.486838	0.359481	0.252585	0.194036	0.647049	0.705663	0.430896	0.287055	0.2125	0.154238	0.361346	0.272594	0.358245	0.341576	0.215904	0.349848	0.503144	0.328895	0.445363	0.399654	0.346283	0.316412	0.400106	0.336927	0.418706	0.450377	0.472872	0.318097	0.494463	0.325444	0.381037	0.224393	0.405749	0.391941	0.445003	0.665554	0.442205	0.0978163	0.314315	0.427171	0.135474	0.235305	0.242714	0.458219	0.439438	0.648135	0.296823	0.181612	0.3642	0.379582	0.207151	0.44532	0.103726	0.697513	0.265483	0.452371	0.659567	0.217556	0.351005	0.248948	0.253435	0.459982	0.376311	0.195837	0.347889	0.185142	0.284628	0.382037	0.467785	0.533436	0.149347	1.03523	0.302007	0.280909	0.61928	0.22823	0.327097	0.712595	0.55149	0.245725	0.351934	0.21161	0.555329	0.376178	0.77447	0.412464	0.566095	0.170253	0.300776	0.709644	0.17905	0.291048	0.781025	0.294095	0.33953	0.27704	0.16525	0.4841625	3.865492	0.07339126	0.3886912	8.41793	0.1896473
2960	-17649.59	-17683.99	34.40439	4.743213	12.35551	0.233546	0.806272	0.340339	0.634154	0.178778	0.159862	0.271816	0.625502	0.305291	0.657832	0.2599	0.272955	0.481436	0.689871	0.783043	0.264972	0.300039	0.284346	0.258667	0.398032	0.34493	0.166784	0.3756	0.392648	0.370331	0.252499	0.193727	0.637978	0.73021	0.451358	0.308034	0.210626	0.194277	0.333776	0.258015	0.402352	0.340615	0.235687	0.338769	0.56085	0.38781	0.513555	0.402091	0.416525	0.329038	0.360652	0.352713	0.425421	0.533638	0.518722	0.332006	0.562185	0.332346	0.358379	0.202095	0.460841	0.422051	0.426425	0.609372	0.496884	0.112532	0.31634	0.325004	0.123094	0.230736	0.246214	0.526483	0.473583	0.639842	0.283123	0.213539	0.354913	0.401217	0.219118	0.423864	0.0891646	0.766119	0.226719	0.492205	0.60561	0.194939	0.334915	0.28554	0.234133	0.417338	0.364827	0.182949	0.434894	0.166099	0.282123	0.39233	0.44177	0.479165	0.150323	0.998074	0.261197	0.318455	0.572338	0.212552	0.323009	0.762607	0.585359	0.216696	0.326716	0.197154	0.68364	0.387754	0.744957	0.417052	0.552102	0.172585	0.297939	0.745146	0.154827	0.292644	0.948591	0.271504	0.377137	0.25926	0.159283	0.4955514	3.841577	0.03341593	0.3838945	8.217084	0.2108275
2970	-17648.47	-17684.06	35.59346	4.894814	12.58923	0.210445	0.80607	0.328416	0.606053	0.170297	0.179391	0.324265	0.601831	0.326706	0.698801	0.25209	0.294399	0.43827	0.698486	0.776979	0.256184	0.283606	0.342298	0.235637	0.451065	0.356767	0.200305	0.345193	0.400055	0.368341	0.265195	0.213455	0.618073	0.699536	0.397372	0.31006	0.177805	0.1591	0.290966	0.267037	0.434715	0.35614	0.258872	0.311318	0.582492	0.322236	0.532299	0.405524	0.403604	0.3629	0.321914	0.36932	0.407244	0.523607	0.457036	0.332955	0.628301	0.349954	0.372656	0.231077	0.444154	0.391862	0.447452	0.557573	0.536328	0.109828	0.317103	0.329127	0.137005	0.227977	0.227249	0.583344	0.498427	0.566276	0.25414	0.208292	0.348976	0.437272	0.237956	0.365222	0.0959363	0.746968	0.216961	0.520394	0.598221	0.208208	0.351697	0.285251	0.224437	0.430912	0.347951	0.16841	0.458048	0.171381	0.277077	0.359803	0.365151	0.444509	0.168629	1.03915	0.277569	0.28305	0.544064	0.206295	0.313868	0.684989	0.596997	0.219403	0.290146	0.205874	0.688727	0.30643	0.631856	0.399114	0.498447	0.203878	0.30983	0.725268	0.145963	0.351676	1.01701	0.249666	0.419291	0.278521	0.139811	0.4723546	4.113611	0.04411106	0.3888097	9.147526	0.2042979
2980	-17647.85	-17680.58	32.72749	4.875722	12.30242	0.224267	0.84957	0.347825	0.644058	0.168244	0.183401	0.325914	0.535326	0.31543	0.68072	0.235829	0.279686	0.451934	0.719372	0.728573	0.260213	0.275203	0.343519	0.219359	0.445597	0.341658	0.189171	0.34775	0.382773	0.404823	0.28858	0.201545	0.607021	0.642117	0.393846	0.313576	0.213414	0.186407	0.280741	0.28789	0.409652	0.348952	0.242107	0.336302	0.559156	0.326455	0.517294	0.412602	0.430174	0.406438	0.357565	0.295109	0.404942	0.545781	0.42999	0.31517	0.632992	0.306788	0.346142	0.246653	0.450645	0.34199	0.469358	0.609132	0.46265	0.106076	0.312439	0.344949	0.13316	0.21722	0.225499	0.522695	0.48679	0.490114	0.244585	0.223001	0.33702	0.468598	0.219477	0.424796	0.086577	0.828693	0.207749	0.479048	0.631748	0.203146	0.35662	0.280575	0.218302	0.409971	0.333129	0.156698	0.437996	0.158365	0.24498	0.360786	0.389381	0.46282	0.153801	0.948655	0.225705	0.29557	0.666754	0.227318	0.363235	0.708805	0.658628	0.218867	0.256427	0.228956	0.694357	0.305536	0.610939	0.330137	0.463548	0.21104	0.289887	0.798019	0.167123	0.319536	1.04457	0.253444	0.403181	0.274215	0.127203	0.5019726	4.113611	0.09517706	0.3963224	10.67417	0.2050978
2990	-17644.92	-17680.86	35.93732	4.669003	12.82844	0.190799	0.833304	0.323837	0.607476	0.1694	0.190463	0.31903	0.536213	0.28915	0.674203	0.226662	0.275565	0.476255	0.782441	0.741037	0.265051	0.298523	0.350952	0.214352	0.443061	0.338711	0.20228	0.379722	0.420963	0.393269	0.304012	0.233199	0.595384	0.671752	0.359264	0.33445	0.196711	0.16786	0.255326	0.304737	0.413475	0.338458	0.228647	0.368946	0.482775	0.326902	0.445868	0.46291	0.407817	0.39596	0.384028	0.299519	0.380712	0.501821	0.422042	0.344551	0.601703	0.303034	0.437699	0.224114	0.452116	0.287397	0.46188	0.635779	0.481661	0.12174	0.305784	0.331196	0.130938	0.235367	0.230629	0.515387	0.468833	0.516345	0.264466	0.222841	0.346866	0.456861	0.220877	0.382978	0.092836	0.85675	0.203785	0.50491	0.578227	0.291069	0.308192	0.268049	0.223648	0.347946	0.279057	0.185143	0.561326	0.152668	0.218303	0.358512	0.39601	0.473737	0.169579	1.03007	0.258043	0.386953	0.607408	0.217979	0.401477	0.720115	0.691664	0.242024	0.241407	0.19387	0.610606	0.290839	0.603617	0.376178	0.4375	0.180644	0.278832	0.764722	0.160057	0.344365	1.03395	0.245985	0.436659	0.270977	0.12798	0.4883452	3.874577	0.06254628	0.3639572	7.584269	0.2141785
3000	-17646.82	-17676.8	29.98216	4.977551	13.5376	0.193464	0.866976	0.309872	0.666366	0.144633	0.214507	0.343074	0.583743	0.283694	0.610114	0.225946	0.271863	0.523335	0.875232	0.706843	0.289023	0.307939	0.352289	0.223639	0.426759	0.336421	0.194126	0.396428	0.408712	0.414213	0.338116	0.224254	0.550881	0.652638	0.3453	0.37451	0.187673	0.140118	0.265424	0.314791	0.399591	0.302044	0.316184	0.482164	0.448094	0.356968	0.440108	0.444332	0.369841	0.397859	0.430032	0.290334	0.376008	0.505638	0.431636	0.339586	0.611261	0.303842	0.430039	0.259093	0.478156	0.289712	0.508722	0.60114	0.433421	0.123428	0.362672	0.33148	0.11854	0.20501	0.241025	0.564799	0.574166	0.570161	0.252691	0.254587	0.333444	0.474036	0.19881	0.335054	0.0981338	0.889696	0.206067	0.452996	0.444998	0.287759	0.265178	0.245448	0.222559	0.329279	0.274121	0.167173	0.597357	0.177841	0.227814	0.359925	0.399732	0.496077	0.15737	0.939283	0.259042	0.348962	0.61556	0.19927	0.41366	0.655974	0.664562	0.284104	0.238573	0.188268	0.60629	0.298854	0.666306	0.349402	0.419913	0.156837	0.325516	0.72684	0.153635	0.30749	1.10539	0.214356	0.430366	0.255703	0.121089	0.4816513	4.202364	0.06980959	0.3676834	11.23297	0.200902
3010	-17652.78	-17680.55	27.77128	4.568338	12.42465	0.197637	0.832907	0.338366	0.65026	0.141888	0.221712	0.3511	0.702635	0.334916	0.650825	0.224713	0.28065	0.399954	0.90663	0.691272	0.281863	0.30102	0.341167	0.209506	0.401261	0.327892	0.171047	0.438945	0.348977	0.421875	0.357012	0.205743	0.516655	0.601026	0.385883	0.34651	0.166324	0.14512	0.31014	0.294954	0.416025	0.298455	0.325611	0.504725	0.472773	0.36371	0.44822	0.418309	0.388893	0.372939	0.45666	0.247656	0.419704	0.482183	0.452149	0.321281	0.545944	0.339304	0.456182	0.247276	0.440261	0.277181	0.476192	0.605315	0.398376	0.124983	0.300581	0.334284	0.116788	0.20919	0.256046	0.62553	0.55441	0.545397	0.309152	0.231116	0.293039	0.485628	0.210917	0.37222	0.106391	0.857637	0.209043	0.456121	0.480361	0.220023	0.256552	0.244343	0.199003	0.347541	0.31899	0.170224	0.629572	0.18559	0.236732	0.355741	0.397203	0.407683	0.150762	0.838153	0.246926	0.348232	0.672826	0.206538	0.388368	0.683761	0.669379	0.277035	0.246193	0.178098	0.602982	0.26975	0.662684	0.322607	0.427906	0.186725	0.39379	0.82203	0.117999	0.299974	1.196	0.262861	0.411793	0.312238	0.128375	0.4864492	3.79246	0.1049389	0.3676834	12.60154	0.218898
3020	-17650.17	-17682.27	32.09489	4.693122	11.4885	0.186414	0.613268	0.321265	0.627772	0.169255	0.237338	0.332702	0.594923	0.311365	0.648112	0.192184	0.260775	0.481766	0.783425	0.739703	0.274284	0.280636	0.306259	0.215982	0.337333	0.316039	0.179972	0.423237	0.370566	0.410199	0.342491	0.235246	0.665347	0.651734	0.370457	0.399772	0.152056	0.158427	0.323997	0.280451	0.471041	0.282422	0.345325	0.458495	0.508059	0.366412	0.420007	0.439436	0.347555	0.389696	0.456986	0.306333	0.426242	0.485936	0.353169	0.323565	0.603187	0.343768	0.54017	0.225595	0.422114	0.304118	0.39978	0.515311	0.409134	0.128382	0.311184	0.350008	0.109509	0.198333	0.287656	0.647438	0.503465	0.562708	0.299029	0.217001	0.290799	0.515991	0.201894	0.368524	0.108735	0.960832	0.198689	0.41885	0.485456	0.217729	0.227992	0.279196	0.205883	0.410648	0.36403	0.164829	0.695889	0.168153	0.226294	0.358714	0.382739	0.390893	0.161695	0.827769	0.255462	0.35966	0.676367	0.201031	0.353559	0.691874	0.650918	0.267833	0.225751	0.18159	0.54454	0.265537	0.666276	0.339492	0.388275	0.205383	0.443934	0.807519	0.130304	0.319881	1.17928	0.276241	0.44368	0.273975	0.129452	0.4718373	4.336128	0.3069432	0.4085063	8.605283	0.2130778
3030	-17658.79	-17684.94	26.15531	4.732105	12.56874	0.174084	0.677137	0.346846	0.635148	0.175201	0.228861	0.317761	0.58506	0.304468	0.722057	0.201954	0.227306	0.532266	0.739983	0.788195	0.259267	0.320391	0.286762	0.237393	0.348202	0.269336	0.183807	0.407882	0.402649	0.384404	0.357667	0.252775	0.668573	0.715544	0.382399	0.406579	0.157745	0.16508	0.299262	0.319351	0.482977	0.290554	0.301337	0.41705	0.441012	0.395492	0.374718	0.421171	0.383458	0.409297	0.510808	0.342043	0.421225	0.463075	0.313191	0.319044	0.709315	0.355716	0.544518	0.222976	0.491412	0.287861	0.378616	0.504782	0.428263	0.137196	0.271862	0.29476	0.110952	0.192408	0.28154	0.645123	0.409061	0.527052	0.280623	0.206832	0.305111	0.509875	0.17956	0.401015	0.0988432	1.11593	0.201513	0.405666	0.467107	0.206153	0.229328	0.274247	0.199947	0.392237	0.339219	0.143386	0.593249	0.141739	0.221257	0.388768	0.384613	0.364179	0.152187	0.965428	0.271655	0.335637	0.565631	0.215449	0.388719	0.608682	0.739565	0.257679	0.231618	0.187652	0.501031	0.299331	0.684106	0.415768	0.439881	0.217768	0.440558	0.711085	0.122691	0.293712	1.08895	0.293409	0.461769	0.239361	0.114389	0.492342	3.829449	2.199511	0.3764981	11.09595	0.2113224
7260	-17590.73	-17687.44	96.71226	9.257901	32.02729	0.267667	0.452315	0.387465	0.411532	0.335261	0.294994	0.214839	0.414762	0.250682	0.364847	0.208397	0.213819	0.308625	0.357194	0.300626	0.148347	0.208693	0.273943	0.167146	0.398874	0.287027	0.107242	0.276966	0.417077	0.330313	0.323572	0.315237	0.191168	0.364818	0.258382	0.214827	0.289873	0.233503	0.284249	0.155448	0.366537	0.312262	0.133626	0.239669	0.234488	0.263224	0.26385	0.162166	0.233334	0.311026	0.39837	0.185272	0.437549	0.403145	0.55669	0.37597	0.385809	0.243654	0.401404	0.274423	0.39168	0.291529	0.314091	0.328611	0.354234	0.12665	0.252408	0.201308	0.177972	0.275036	0.320518	0.221232	0.286656	0.368305	0.355904	0.157136	0.225244	0.224816	0.362624	0.515661	0.310767	0.291154	0.319226	0.267376	0.179396	0.191644	0.296539	0.205341	0.286335	0.18868	0.193967	0.46467	0.197599	0.353491	0.282996	0.141115	0.320013	0.187642	0.333218	0.235732	0.118335	0.286121	0.233303	0.323578	0.239317	0.126999	0.565035	0.273094	0.20642	0.200632	0.317634	0.474277	0.217721	0.16063	0.155063	0.355813	0.608746	0.308467	0.125293	0.424041	0.380964	0.411047	0.248039	0.219677	0.139034	0.491854	4.010815	0.3020625	0.2890629	10.16724	0.1080158
